CurrentTime(ms)
1401178601280
AccTime(ms), AccX, AccY, AccZ, GravityTime(ms), GravityX, GravityY, GravityZ
576.995851, 0.7152127027511597, -0.07813750952482224, 0.16271163523197174, 0.0, 0.7578740119934082, 8.446784973144531, 4.930596828460693
577.026368, 0.9616003632545471, -0.16061599552631378, 0.04700225964188576, 577.026368, 0.7517367601394653, 8.45277214050293, 4.921316146850586
577.056886, 0.618663489818573, -0.18711090087890625, 0.5728587508201599, 577.056886, 0.7177574038505554, 8.460855484008789, 4.912484645843506
577.087404, 0.44577300548553467, -0.2707868814468384, 1.313069462776184, 577.087404, 0.6724017262458801, 8.467591285705566, 4.907394886016846
577.117921, 0.3707789480686188, -0.32617172598838806, 1.2743000984191895, 577.087404, 0.6569837927818298, 8.47447681427002, 4.897665023803711
577.148439, 0.3849993944168091, -0.3555107116699219, 0.9229806661605835, 577.117921, 0.6457571387290955, 8.485105514526367, 4.880600929260254
577.148439, 0.43604323267936707, -0.31659165024757385, 0.516875147819519, 577.148439, 0.6358776688575745, 8.498577117919922, 4.858297348022461
577.178956, 0.3296145498752594, -0.19863693416118622, 0.30656251311302185, 577.178956, 0.6233038306236267, 8.512947082519531, 4.834795951843262
577.209474, 0.1942959576845169, -0.160166934132576, 0.3454815745353699, 577.209474, 0.6077362298965454, 8.526569366455078, 4.81279182434082
577.239991, 0.080083467066288, -0.20597167313098907, 0.4345463514328003, 577.209474, 0.5920189023017883, 8.539292335510254, 4.792134761810303
578.002931, 0.07259903103113174, -0.2450404316186905, 0.4200265407562256, 577.697755, 0.5776487588882446, 8.55186653137207, 4.771477699279785
578.033448, 0.10268646478652954, -0.3441343605518341, 0.19085311889648438, 578.033448, 0.5644761919975281, 8.56518840789795, 4.749024391174316
578.063966, 0.15881973505020142, -0.4836442470550537, -0.08232879638671875, 578.063966, 0.5513035655021667, 8.579109191894531, 4.7253737449646
578.094484, 0.32227981090545654, -0.5421725511550903, -0.4340972900390625, 578.063966, 0.5243595838546753, 8.60335922241211, 4.68420934677124
578.52173, 0.26749375462532043, -0.5840854048728943, -0.5563929677009583, 578.52173, 0.5131329298019409, 8.611592292785645, 4.6702880859375
578.552247, 0.3487747311592102, -0.5593867301940918, -0.5230123996734619, 578.552247, 0.5060975551605225, 8.615484237670898, 4.663851261138916
578.582765, 0.47601014375686646, -0.5532495379447937, -0.12049941718578339, 578.552247, 0.5056484937667847, 8.613537788391113, 4.667444229125977
578.613282, 0.5875282287597656, -0.7020400762557983, 0.4300557076931, 578.582765, 0.510887622833252, 8.606502532958984, 4.680017948150635
578.613282, 0.6674619913101196, -0.8436456322669983, 0.7909551858901978, 578.613282, 0.5200186371803284, 8.597671508789063, 4.695136547088623
