CurrentTime(ms)
1401179118180
AccTime(ms), AccX, AccY, AccZ, GravityTime(ms), GravityX, GravityY, GravityZ
715.606689, 0.2601589858531952, 0.4540058970451355, 0.9729766845703125, 0.0, 0.9364526271820068, 5.258863925933838, 8.228089332580566
715.667724, 0.7373666167259216, 0.6948550343513489, 1.1139835119247437, 715.637206, 0.9672884941101074, 5.238057613372803, 8.23781967163086
715.698242, 0.9566606283187866, 0.7439529299736023, 1.2901670932769775, 715.667724, 1.0039622783660889, 5.207520961761475, 8.252638816833496
715.698242, 0.9415420293807983, 0.5721102952957153, 1.5648459196090698, 715.698242, 1.0362950563430786, 5.170098781585693, 8.272247314453125
715.728759, 0.918040931224823, 0.4233196973800659, 1.925595760345459, 715.728759, 1.0559042692184448, 5.128784656524658, 8.295449256896973
715.759277, 0.7551795840263367, 0.6348298788070679, 2.4589366912841797, 715.759277, 1.0620415210723877, 5.086721897125244, 8.32044792175293
715.789794, 0.3592529296875, 1.0452762842178345, 2.88944149017334, 715.759277, 1.0605446100234985, 5.047802925109863, 8.34439754486084
715.820312, -0.06182144209742546, 1.1196715831756592, 3.204536199569702, 715.789794, 1.0647358894348145, 4.987627983093262, 8.380023956298828
715.850829, 0.26150619983673096, 0.9530680775642395, 2.965632915496826, 715.820312, 1.0812016725540161, 4.9648756980896, 8.391400337219238
715.850829, 0.7592211961746216, 1.0044113397598267, 2.6050329208374023, 715.850829, 1.1111394166946411, 4.942571640014648, 8.400530815124512
716.156005, 1.191821575164795, 1.0672805309295654, 2.3507115840911865, 716.064452, 1.1493099927902222, 4.917573928833008, 8.410111427307129
716.186523, 1.4036310911178589, 0.948128342628479, 2.435285806655884, 716.156005, 1.1847862005233765, 4.88703727722168, 8.42298412322998
716.21704, 1.5456857681274414, 0.8414003252983093, 2.7964847087860107, 716.186523, 1.211879849433899, 4.851860523223877, 8.43945026397705
716.21704, 1.6254698038101196, 0.7797285318374634, 3.279081106185913, 716.21704, 1.231938123703003, 4.81683349609375, 8.456514358520508
716.247558, 1.4937437772750854, 0.8235873579978943, 3.541485548019409, 716.247558, 1.2466076612472534, 4.790338516235352, 8.469537734985352
716.278076, 1.2942086458206177, 0.7472460865974426, 3.5235228538513184, 716.278076, 1.2546908855438232, 4.780758380889893, 8.473729133605957
716.308593, 1.1081455945968628, 0.5894742012023926, 3.2819252014160156, 716.278076, 1.2533437013626099, 4.7915358543396, 8.467890739440918
716.339111, 0.9036707878112793, 0.550854504108429, 2.8062143325805664, 716.308593, 1.2388238906860352, 4.822970390319824, 8.452173233032227
716.339111, 0.6201603412628174, 0.5574408173561096, 2.390678644180298, 716.339111, 1.2091854810714722, 4.872817039489746, 8.427774429321289
716.369628, 0.41598495841026306, 0.7991880774497986, 2.0877084732055664, 716.369628, 1.1681708097457886, 4.936135292053223, 8.396638870239258
716.430663, 0.3137475550174713, 1.0392887592315674, 1.6738193035125732, 716.400146, 1.1256592273712158, 5.010380744934082, 8.358318328857422
716.461181, 0.3146456778049469, 1.1949650049209595, 1.1903246641159058, 716.461181, 1.0867401361465454, 5.09196138381958, 8.314010620117188
716.491699, 0.28770172595977783, 1.3027409315109253, 0.7309300303459167, 716.491699, 1.0547066926956177, 5.175786972045898, 8.266260147094727
716.522216, 0.2754272520542145, 1.4428496360778809, 0.31195127964019775, 716.522216, 1.032253384590149, 5.257816314697266, 8.21731185913086
716.552734, 0.32736924290657043, 1.4772779941558838, 0.0399668887257576, 716.522216, 1.019829273223877, 5.334756374359131, 8.169112205505371
716.583251, 0.3932322561740875, 1.4989829063415527, 0.05298980697989464, 716.552734, 1.0145901441574097, 5.4057087898254395, 8.123007774353027
716.583251, 0.29054582118988037, 1.4690451622009277, 0.2249821424484253, 716.583251, 1.012195110321045, 5.472769260406494, 8.078250885009766
716.613769, 0.02350112982094288, 1.3546829223632813, 0.4194277822971344, 716.613769, 1.009949803352356, 5.540428638458252, 8.032297134399414
716.644286, -0.32572266459465027, 1.2621753215789795, 0.43724074959754944, 716.644286, 1.0065069198608398, 5.6121296882629395, 7.982749938964844
716.674804, -0.5530998110771179, 1.3030402660369873, 0.2945874035358429, 716.644286, 1.0029144287109375, 5.691164970397949, 7.927065372467041
716.735839, -0.6378236413002014, 1.3015434741973877, 0.03832031413912773, 716.705322, 1.0009684562683105, 5.778284072875977, 7.864046573638916
716.766357, -0.706530749797821, 1.1627819538116455, -0.33290770649909973, 716.735839, 1.0011181831359863, 5.870941162109375, 7.79518985748291
716.766357, -0.7887098789215088, 1.0508148670196533, -0.658480703830719, 716.766357, 1.0036628246307373, 5.965694427490234, 7.72244119644165
716.796874, -0.686472475528717, 1.0123448371887207, -0.9629475474357605, 716.796874, 1.0087523460388184, 6.059998035430908, 7.648046016693115
716.827392, -0.458047479391098, 0.9749226570129395, -1.2028985023498535, 716.827392, 1.0165361166000366, 6.150859355926514, 7.574099540710449
716.857909, -0.3041674792766571, 1.0765613317489624, -1.2412189245224, 716.827392, 1.0265651941299438, 6.2355828285217285, 7.503147125244141
717.010497, -0.3332071006298065, 1.2437635660171509, -1.1894265413284302, 716.857909, 1.0394384860992432, 6.315067768096924, 7.434589862823486
717.041015, -0.4052073657512665, 1.3123210668563843, -1.0443781614303589, 717.041015, 1.0563533306121826, 6.390660762786865, 7.367379665374756
717.071533, -0.4326004087924957, 1.3189072608947754, -0.9024732708930969, 717.071533, 1.0783575773239136, 6.463858127593994, 7.30001974105835
717.10205, -0.45205992460250854, 1.2521461248397827, -0.7517367601394653, 717.071533, 1.1036549806594849, 6.538104057312012, 7.229665756225586
717.163085, -0.5894742012023926, 1.0048604011535645, -0.576750636100769, 717.132568, 1.1262578964233398, 6.616840362548828, 7.15422248840332
717.193603, -0.8527766466140747, 0.6792874336242676, -0.6002517938613892, 717.163085, 1.1406280994415283, 6.703360080718994, 7.070995807647705
717.22412, -1.056053876876831, 0.49217650294303894, -0.890198826789856, 717.193603, 1.1446696519851685, 6.799310684204102, 6.978039264678955
717.22412, -1.1205697059631348, 0.3835025131702423, -1.2509486675262451, 717.22412, 1.1386821269989014, 6.9037933349609375, 6.875651836395264
717.254638, -1.0367441177368164, 0.3038681149482727, -1.6054115295410156, 717.254638, 1.1247611045837402, 7.012317657470703, 6.767277240753174
717.285156, -0.8499325513839722, 0.16106505692005157, -1.9145187139511108, 717.285156, 1.1060500144958496, 7.1203932762146, 6.65650749206543
717.315673, -0.5611830353736877, 0.149688720703125, -2.210902452468872, 717.285156, 1.0867401361465454, 7.2235283851623535, 6.5478339195251465
717.346191, -0.30761033296585083, 0.1845661997795105, -2.4716601371765137, 717.315673, 1.0726693868637085, 7.317083835601807, 6.445296764373779
717.376708, -0.26165589690208435, 0.2607577443122864, -2.7678940296173096, 717.346191, 1.0773097276687622, 7.461084365844727, 6.277346134185791
717.376708, -0.218994602560997, 0.1390608251094818, -2.874622106552124, 717.376708, 1.1024574041366577, 7.507637977600098, 6.217320919036865
717.437743, -0.23276595771312714, -0.0449066162109375, -2.796933650970459, 717.407226, 1.1401790380477905, 7.537276268005371, 6.1745100021362305
717.468261, -0.290396124124527, -0.2736309766769409, -2.5647666454315186, 717.468261, 1.1826906204223633, 7.552245140075684, 6.148164749145508
717.498779, -0.28710296750068665, -0.5031037926673889, -2.2800586223602295, 717.468261, 1.2259505987167358, 7.556585788726807, 6.134243965148926
717.498779, -0.24788452684879303, -0.7054829597473145, -1.9362236261367798, 717.498779, 1.2657678127288818, 7.554490566253662, 6.1287055015563965
717.529296, -0.42586439847946167, -0.9157955646514893, -1.6801061630249023, 717.529296, 1.2992980480194092, 7.549251079559326, 6.128106594085693
717.559814, -0.6315367221832275, -0.9520202875137329, -1.4935940504074097, 717.559814, 1.3275892734527588, 7.542964458465576, 6.1299028396606445
717.590331, -0.5496569871902466, -0.9650431871414185, -1.2762460708618164, 717.559814, 1.3518388271331787, 7.535030841827393, 6.134243965148926
717.620849, -0.36628830432891846, -0.9997709393501282, -0.8698411583900452, 717.590331, 1.3720468282699585, 7.5242533683776855, 6.143075466156006
717.651366, -0.6213578581809998, -1.059945821762085, 0.18127304315567017, 717.620849, 1.385069727897644, 7.5025482177734375, 6.166726112365723
717.651366, -0.7930508255958557, -1.0470726490020752, 0.43215134739875793, 717.651366, 1.3760883808135986, 7.498506546020508, 6.173462390899658
717.712402, -0.49621811509132385, -1.1124866008758545, 0.3797602951526642, 717.681884, 1.3651611804962158, 7.501949787139893, 6.171815872192383
717.742919, 0.09565109014511108, -1.2286449670791626, 0.25177642703056335, 717.742919, 1.3539345264434814, 7.510631561279297, 6.163582801818848
717.773437, 0.33724868297576904, -1.2400213479995728, 0.24653732776641846, 717.742919, 1.3401631116867065, 7.521409034729004, 6.153553485870361
717.803954, 0.1395098865032196, -1.213376760482788, 0.42736130952835083, 717.773437, 1.3199551105499268, 7.532635688781738, 6.144123077392578
717.834472, -0.3736230432987213, -1.0346484184265137, 0.8228389024734497, 717.803954, 1.291514277458191, 7.543712615966797, 6.136638641357422
717.834472, -0.6960525512695313, -0.7711963057518005, 1.1295510530471802, 717.834472, 1.2600796222686768, 7.555987358093262, 6.127956867218018
717.864989, -0.6996451020240784, -0.6761439442634583, 1.267264723777771, 717.864989, 1.2328362464904785, 7.571554660797119, 6.114484786987305
717.895507, -0.5983058214187622, -0.6312373280525208, 1.239871621131897, 717.895507, 1.2088861465454102, 7.591014385223389, 6.095025539398193
717.926025, -0.6005511283874512, -0.7578740119934082, 1.0262658596038818, 717.895507, 1.1859837770462036, 7.6160125732421875, 6.068231105804443
718.2312, -0.6042933464050293, -0.8984317183494568, 0.5993536114692688, 717.926025, 1.163081407546997, 7.645501136779785, 6.0355987548828125
749.908446, -0.2757266163825989, -0.920136570930481, 0.18546432256698608, 718.292236, 1.143621802330017, 7.67543888092041, 6.001170635223389
749.969481, 0.14759308099746704, -0.8399034142494202, 0.01841171272099018, 749.938963, 1.1289523839950562, 7.702083587646484, 5.969586372375488
753.143309, 0.5200186371803284, -0.7937992811203003, 0.09056167304515839, 749.969481, 1.1160790920257568, 7.722740650177002, 5.945336818695068
764.099119, 0.8638536334037781, -0.8387058973312378, 0.2751278579235077, 753.173826, 1.1036549806594849, 7.738457679748535, 5.927373886108398
774.780272, 1.0783575773239136, -0.9770182967185974, 0.4834945797920227, 764.129637, 1.0882370471954346, 7.752079486846924, 5.91225528717041
777.374267, 0.905916154384613, -1.0476713180541992, 0.5529501438140869, 774.81079, 1.0657837390899658, 7.768095970153809, 5.895340442657471
799.743651, -0.9849517941474915, -0.5722599625587463, 0.06301894783973694, 777.404785, 0.9891430735588074, 7.818541049957275, 5.841752052307129
813.568114, -1.407373309135437, -0.48663803935050964, -0.5257067680358887, 799.804687, 0.9490264654159546, 7.850125789642334, 5.805976390838623
1264.434814, -0.6274951100349426, -0.47226792573928833, 0.7289840579032898, 813.629149, 0.9228309392929077, 7.808212757110596, 5.8663010597229
1264.556884, -0.05777984485030174, -0.1047821044921875, 0.5420228838920593, 1264.526366, 1.0861413478851318, 7.6267900466918945, 6.073470115661621
1299.591062, 0.08681945502758026, -0.17857864499092102, 0.3882925510406494, 1265.502929, 1.0472222566604614, 7.622448921203613, 6.08559513092041
1308.441161, -0.04236190766096115, -0.04924758896231651, 0.19863693416118622, 1299.62158, 1.035396933555603, 7.625442981719971, 6.083948135375977
1382.171629, -0.3347039818763733, 0.3080593943595886, 0.12289443612098694, 1308.502196, 0.9475296139717102, 7.63322639465332, 6.088438987731934
1471.221922, -0.130229189991951, 0.400117963552475, -0.1989363133907318, 1382.232664, 0.8768765330314636, 7.649542808532715, 6.078709125518799
1540.985105, -0.08322692662477493, 0.3399430811405182, 0.3336561620235443, 1471.313475, 0.8653504848480225, 7.629484176635742, 6.105353832244873
1541.107176, -0.08098159730434418, 0.2948867678642273, 0.2996768057346344, 1541.076658, 0.8649014234542847, 7.629185199737549, 6.1058030128479
1571.80786, -0.22647903859615326, 0.2201921045780182, 0.14085708558559418, 1541.168211, 0.8551716804504395, 7.634723663330078, 6.100414276123047
1681.793212, -0.06032455340027809, 0.29114454984664917, -0.08083190768957138, 1571.868895, 0.8270301818847656, 7.659122943878174, 6.073470115661621
1712.097167, -0.08382568508386612, 0.3686833083629608, 0.08816665410995483, 1681.854247, 0.808468759059906, 7.6655592918396, 6.067781925201416
1741.973874, 0.17169296741485596, 0.2447410523891449, 0.18351836502552032, 1712.18872, 0.8090675473213196, 7.6655592918396, 6.067931652069092
1770.599364, 0.0748443603515625, 0.2249821424484253, 0.0998423770070076, 1743.011472, 0.8125103712081909, 7.6625657081604, 6.071224689483643
1789.18457, 0.08921447396278381, 0.17708176374435425, 0.14699432253837585, 1770.629881, 0.8147556781768799, 7.659721374511719, 6.074518203735352
1895.172117, 0.09026230126619339, 0.16196319460868835, 0.2558180093765259, 1789.245605, 0.8415499925613403, 7.623347282409668, 6.116281032562256
2042.175292, 0.14145584404468536, 0.04355941712856293, 0.18336868286132813, 1895.26367, 0.8032296895980835, 7.622898101806641, 6.122118949890137
2082.336424, -0.16151413321495056, 0.26060807704925537, -0.04430786147713661, 2042.266844, 0.7893086075782776, 7.635621547698975, 6.108048439025879
2146.087644, -0.1098715215921402, 0.10538086295127869, 0.1740879863500595, 2082.427977, 0.7952961921691895, 7.6318793296813965, 6.111940383911133
2192.474364, -0.10822494328022003, 0.15238311886787415, 0.10777588188648224, 2146.179196, 0.7679031491279602, 7.651788234710693, 6.090534687042236
2242.248533, -0.0449066162109375, 0.11720626801252365, 0.17229171097278595, 2192.565917, 0.7716453671455383, 7.656278610229492, 6.084247589111328
2313.171384, 0.13337264955043793, 0.12439132481813431, -0.0025447083171457052, 2242.645262, 0.7747887969017029, 7.679181098937988, 6.054908752441406
2382.78198, -0.03802093490958214, 0.18067428469657898, 0.08861572295427322, 2313.690183, 0.7554789781570435, 7.694599151611328, 6.037993907928467
2413.146971, -0.019160157069563866, 0.17962646484375, 0.19220031797885895, 2383.850095, 0.7479945421218872, 7.697742462158203, 6.034850597381592
2430.81665, 0.07798781991004944, 0.14295272529125214, 0.1252894550561905, 2413.177489, 0.7535330057144165, 7.6993889808654785, 6.03200626373291
2545.257566, -0.004490661434829235, 0.1393602043390274, 0.040116578340530396, 2430.877685, 0.7545808553695679, 7.701933860778809, 6.028563499450684
2545.989987, -0.07364685088396072, 0.19863693416118622, 0.0199085995554924, 2545.623776, 0.7496411204338074, 7.706424236297607, 6.023474216461182
