CurrentTime(ms)
1401178808113
AccTime(ms), AccX, AccY, AccZ, GravityTime(ms), GravityX, GravityY, GravityZ
828.521729, 0.1998344361782074, 0.1799258440732956, 0.12244537472724915, 0.0, 1.1913725137710571, 6.148015022277832, 7.551047325134277
828.582764, 0.07095245271921158, 0.5746549963951111, 0.3984713852405548, 828.552246, 1.1805949211120605, 6.168073654174805, 7.536228179931641
828.613282, -0.06436614692211151, 0.5861810445785522, 0.7840695381164551, 828.582764, 1.17326021194458, 6.181844711303711, 7.5261993408203125
828.613282, 0.06915619224309921, 0.38604721426963806, 1.147813081741333, 828.613282, 1.1768527030944824, 6.188281536102295, 7.520361423492432
828.643799, 0.518821120262146, 0.24563919007778168, 1.3329780101776123, 828.643799, 1.1960128545761108, 6.190676212310791, 7.51527214050293
828.674317, 0.9952803254127502, 0.23785537481307983, 1.3922548294067383, 828.643799, 1.2243040800094604, 6.191874027252197, 7.509733200073242
828.704834, 1.3959970474243164, 0.5498066544532776, 1.235081672668457, 828.674317, 1.2802876234054565, 6.191125392913818, 7.500901699066162
828.704834, 1.217867374420166, 0.7391629219055176, 1.283131718635559, 828.704834, 1.3022918701171875, 6.186335563659668, 7.501201152801514
828.735352, 1.1289523839950562, 0.8584648370742798, 1.4049782752990723, 828.735352, 1.321751356124878, 6.17750358581543, 7.505093097686768
828.765869, 1.147813081741333, 0.8711883425712585, 1.5841556787490845, 828.735352, 1.3434562683105469, 6.16463041305542, 7.511679172515869
829.071045, 1.1786489486694336, 0.7710465788841248, 1.8092875480651855, 828.979493, 1.3671070337295532, 6.150110721588135, 7.519313335418701
829.101563, 1.2259505987167358, 0.7949967980384827, 2.0365149974823, 829.101563, 1.3913567066192627, 6.136938095092773, 7.525750160217285
829.13208, 1.3265414237976074, 0.7427554130554199, 2.165846109390259, 829.101563, 1.4163546562194824, 6.1267595291137695, 7.5293426513671875
829.13208, 1.5196398496627808, 0.5483098030090332, 2.1808149814605713, 829.13208, 1.4432986974716187, 6.1203227043151855, 7.529492378234863
829.162598, 1.7152830362319946, 0.2656974792480469, 2.0939955711364746, 829.162598, 1.4715898036956787, 6.118825912475586, 7.525151252746582
829.193116, 1.8414705991744995, -0.35146912932395935, 1.4238390922546387, 829.193116, 1.5253280401229858, 6.128256320953369, 7.506739616394043
829.223633, 1.9752923250198364, -0.6369255185127258, 0.9407936334609985, 829.193116, 1.550775170326233, 6.131399631500244, 7.498955726623535
829.254151, 2.1814136505126953, -0.8310717940330505, 0.5313949584960938, 829.223633, 1.5772700309753418, 6.126909255981445, 7.497159481048584
829.254151, 2.2442829608917236, -0.7849676609039307, 0.28126510977745056, 829.254151, 1.6060103178024292, 6.1095452308654785, 7.505242824554443
829.284668, 2.1805155277252197, -0.5616320967674255, 0.3155438303947449, 829.284668, 1.6360976696014404, 6.077661514282227, 7.524552822113037
829.345703, 1.8612295389175415, -0.439186692237854, 0.5703140497207642, 829.315186, 1.6658858060836792, 6.030808925628662, 7.55568790435791
829.376221, 1.604812741279602, -0.3538641333580017, 0.9220825433731079, 829.345703, 1.6971707344055176, 5.9694366455078125, 7.597301483154297
829.376221, 1.923649787902832, -0.16645385324954987, 1.7733622789382935, 829.376221, 1.780696988105774, 5.815556526184082, 7.696844100952148
829.406739, 1.9708017110824585, -0.2742297351360321, 2.1234841346740723, 829.406739, 1.828447699546814, 5.733826637268066, 7.746840476989746
829.437256, 1.995650053024292, -0.29129424691200256, 2.548450469970703, 829.437256, 1.8775455951690674, 5.65733528137207, 7.791297912597656
829.467774, 1.559008002281189, -0.1953437775373459, 2.616109848022461, 829.437256, 1.9270925521850586, 5.593717575073242, 7.824977874755859
829.467774, 1.197809100151062, -0.21106109023094177, 2.152972936630249, 829.467774, 1.9754420518875122, 5.5489606857299805, 7.844736576080322
829.498291, 0.8684939742088318, -0.408051460981369, 0.539029061794281, 829.498291, 2.045346736907959, 5.519322395324707, 7.84773063659668
829.528809, 0.5186713933944702, -0.4032614231109619, -0.15627501904964447, 829.528809, 2.0514838695526123, 5.527106285095215, 7.840695381164551
829.559326, 0.12394226342439651, -0.2296224981546402, -0.6773414611816406, 829.528809, 2.034419298171997, 5.542973518371582, 7.833959102630615
829.620362, -0.2947371006011963, 0.024848327040672302, -0.9325607419013977, 829.589844, 1.9929556846618652, 5.562582492828369, 7.8306660652160645
829.620362, -0.7273374795913696, 0.5569917559623718, -0.6888675093650818, 829.620362, 1.9282901287078857, 5.582490921020508, 7.832761764526367
829.650879, -1.2898677587509155, 1.0362950563430786, -0.08367599546909332, 829.650879, 1.8476078510284424, 5.602699279785156, 7.837701320648193
829.681397, -2.026934862136841, 1.1364368200302124, 0.42676255106925964, 829.650879, 1.7616865634918213, 5.623954772949219, 7.842341899871826
829.711914, -2.34726881980896, 1.211879849433899, 0.6753954887390137, 829.681397, 1.682501196861267, 5.648952960968018, 7.841742992401123
829.711914, -2.102078676223755, 1.006057858467102, 0.5071454048156738, 829.711914, 1.620829463005066, 5.680986404418945, 7.831563949584961
829.742432, -1.363065481185913, 0.618663489818573, 0.05328918620944023, 829.742432, 1.580712914466858, 5.71900749206543, 7.81210470199585
829.772949, -0.5706133842468262, 0.49606841802597046, -0.38709503412246704, 829.772949, 1.556463360786438, 5.759722709655762, 7.786956787109375
829.803467, -1.4614109992980957, 0.7280859351158142, -0.057630158960819244, 829.772949, 1.450783133506775, 5.88950252532959, 7.709867477416992
829.803467, -1.5727794170379639, 0.7514373660087585, 0.2659968435764313, 829.803467, 1.3928534984588623, 5.938450813293457, 7.683073043823242
829.864502, -1.0491682291030884, 0.6328839063644409, 0.35102003812789917, 829.833985, 1.339564323425293, 5.991440773010254, 7.651339054107666
829.89502, -0.17184264957904816, 0.6230044364929199, 0.1938468962907791, 829.89502, 1.3000465631484985, 6.048771381378174, 7.612868785858154
829.925537, 0.5171745419502258, 0.53887939453125, -0.06197113171219826, 829.89502, 1.2745994329452515, 6.109245777130127, 7.568710803985596
829.956055, 0.8394543528556824, 0.6577322483062744, -0.09145981073379517, 829.925537, 1.2564871311187744, 6.1694207191467285, 7.522756576538086
829.956055, 0.6138734221458435, 0.8921447992324829, -0.055085450410842896, 829.956055, 1.2394225597381592, 6.228996753692627, 7.476352691650391
829.986573, 0.05837859958410263, 1.0199790000915527, -0.049097899347543716, 829.986573, 1.2213102579116821, 6.289021968841553, 7.429051399230957
830.01709, -0.40056702494621277, 1.0008187294006348, -0.08637039363384247, 830.01709, 1.2039463520050049, 6.349945068359375, 7.379803657531738
830.047608, -0.5935157537460327, 1.011895775794983, -0.26240432262420654, 830.01709, 1.1894265413284302, 6.4108686447143555, 7.3293585777282715
830.078125, -0.6203100681304932, 0.9376501441001892, -0.5141807794570923, 830.047608, 1.1770024299621582, 6.47134256362915, 7.27801513671875
830.078125, -0.658480703830719, 0.8943901062011719, -0.6933581829071045, 830.078125, 1.1648776531219482, 6.529721260070801, 7.227719783782959
830.13916, -0.5553451776504517, 0.8928931951522827, -0.7581733465194702, 830.108643, 1.1512559652328491, 6.5840582847595215, 7.180567741394043
830.169678, 0.17842894792556763, 0.9394463896751404, -0.20327728986740112, 830.13916, 1.0988649129867554, 6.710545539855957, 7.0706963539123535
830.200196, -0.11585906893014908, 1.0617420673370361, 0.08771759271621704, 830.169678, 1.0737172365188599, 6.742728233337402, 7.0439019203186035
830.200196, -0.5507047772407532, 1.2861255407333374, 0.27797195315361023, 830.200196, 1.0449769496917725, 6.774013519287109, 7.018155574798584
830.230713, -0.736318826675415, 1.452878713607788, 0.41119492053985596, 830.230713, 1.0153385400772095, 6.807843208312988, 6.989714622497559
830.261231, -0.8652008175849915, 1.524878978729248, 0.4236190915107727, 830.261231, 0.9845027327537537, 6.84601354598999, 6.956783294677734
830.291748, -1.1603869199752808, 1.6359480619430542, 0.3727249205112457, 830.261231, 0.949924647808075, 6.8910698890686035, 6.916965961456299
830.291748, -1.5690371990203857, 1.8470091819763184, 0.18651214241981506, 830.291748, 0.908011794090271, 6.946305274963379, 6.867269515991211
830.322266, -2.056124210357666, 1.9705023765563965, -0.1245410144329071, 830.322266, 0.8565188646316528, 7.013814926147461, 6.804998874664307
830.352783, -2.6902055740356445, 2.0297789573669434, -0.47690826654434204, 830.352783, 0.7908055186271667, 7.094197750091553, 6.729106903076172
830.413819, -3.1487021446228027, 1.9467017650604248, -0.9154962301254272, 830.383301, 0.7122189402580261, 7.185208320617676, 6.6407904624938965
830.444336, -3.4253270626068115, 1.8992505073547363, -1.3012440204620361, 830.413819, 0.6295907497406006, 7.282356262207031, 6.5425944328308105
830.444336, -3.4579591751098633, 1.7051042318344116, -1.8074913024902344, 830.444336, 0.4799020290374756, 7.472161769866943, 6.338119983673096
830.474854, -3.504512310028076, 1.6410374641418457, -1.590592384338379, 830.474854, 0.4206252992153168, 7.555238723754883, 6.243067264556885
830.505371, -3.3515305519104004, 1.3837225437164307, -1.364712119102478, 830.505371, 0.3727249205112457, 7.630083084106445, 6.154451847076416
830.535889, -2.6985883712768555, 1.1383826732635498, -1.1880793571472168, 830.505371, 0.33694931864738464, 7.699838161468506, 6.068979263305664
830.535889, -1.8028509616851807, 0.9395961165428162, -1.0590476989746094, 830.535889, 0.309256911277771, 7.768245697021484, 5.982609272003174
830.566406, -1.3566288948059082, 0.818198561668396, -1.0240205526351929, 830.566406, 0.28141480684280396, 7.837252140045166, 5.893394470214844
830.596924, -1.3281880617141724, 0.7614665031433105, -1.1003618240356445, 830.596924, 0.2445913702249527, 7.909102916717529, 5.798342227935791
830.627442, -1.5652949810028076, 0.710422694683075, -1.2719050645828247, 830.596924, 0.1947450190782547, 7.985593795776367, 5.694308757781982
830.657959, -2.029928684234619, 0.7679031491279602, -1.3159135580062866, 830.657959, 0.130229189991951, 8.066126823425293, 5.581742763519287
830.688477, -2.9270131587982178, 0.7235952615737915, -1.2844789028167725, 830.688477, 0.05388794094324112, 8.149053573608398, 5.461093425750732
830.718994, -3.530258893966675, 0.35625916719436646, -1.6417858600616455, 830.718994, -0.019758911803364754, 8.232879638671875, 5.334157466888428
830.749512, -3.2590227127075195, 0.02649490348994732, -2.4174728393554688, 830.718994, -0.07170090079307556, 8.314459800720215, 5.205574989318848
870.025636, -2.4929158687591553, -0.3632945120334625, -3.218008041381836, 830.749512, -0.09909393638372421, 8.388256072998047, 5.08537483215332
870.086671, -1.8033000230789185, -0.5891748070716858, -3.6375856399536133, 870.086671, -0.11615844815969467, 8.448281288146973, 4.984784126281738
886.199951, -1.2213102579116821, -0.7848179340362549, -3.467688798904419, 870.117188, -0.1354682892560959, 8.492140769958496, 4.909191131591797
886.260986, -0.6050418019294739, -0.8744814991950989, -2.751877546310425, 886.230468, -0.16046631336212158, 8.519533157348633, 4.860542297363281
887.390136, -1.1493099927902222, -1.1199710369110107, -1.0445278882980347, 886.260986, -0.2091151475906372, 8.533904075622559, 4.833598613739014
911.712647, -2.408940553665161, -1.151405692100525, -0.7316784858703613, 887.420654, -0.23186783492565155, 8.516090393066406, 4.86383581161499
915.893556, -1.5611037015914917, -1.2509486675262451, -0.6340814232826233, 911.987305, -0.21734802424907684, 8.498726844787598, 4.8948211669921875
944.549562, 1.1987072229385376, -1.8598823547363281, 0.5203179717063904, 915.924073, -0.1504371613264084, 8.438551902770996, 5.000351905822754
955.413819, 2.752326488494873, -2.224374294281006, 1.844314694404602, 944.549562, -0.08652008324861526, 8.350685119628906, 5.1470465660095215
979.614258, 1.2563374042510986, -2.0996837615966797, 2.2641916275024414, 955.444336, -0.08187972754240036, 8.268954277038574, 5.277425765991211
1038.513184, -1.1948153972625732, -1.1888278722763062, 1.1870315074920654, 979.644775, -0.31240037083625793, 8.196056365966797, 5.3814592361450195
1046.691894, -0.3101550340652466, -1.3319302797317505, 1.8327887058258057, 1038.513184, -0.3341052234172821, 8.174351692199707, 5.413193225860596
1046.722412, 0.37631744146347046, -1.4209949970245361, 2.523751735687256, 1046.722412, -0.3598516881465912, 8.152347564697266, 5.44462776184082
1059.143066, 0.6123765707015991, -1.2445120811462402, 2.8922853469848633, 1046.752929, -0.3926335275173187, 8.136180877685547, 5.466482162475586
1066.864014, 0.5864803791046143, -0.8440946936607361, 2.855462074279785, 1059.173584, -0.4296066164970398, 8.128995895385742, 5.4744157791137695
1085.784913, 0.4743635654449463, -0.6355783343315125, 2.160008192062378, 1066.894532, -0.49172744154930115, 8.13797664642334, 5.455704689025879
1120.758057, -0.21180954575538635, -0.6417155265808105, 1.7670753002166748, 1086.059572, -0.5186713933944702, 8.14935302734375, 5.436245441436768
1120.819092, -0.828227698802948, -0.7053332328796387, 1.4709910154342651, 1120.788574, -0.5471122860908508, 8.164172172546387, 5.411247253417969
1120.849609, -0.8649014234542847, -0.6737489104270935, 1.1594887971878052, 1120.819092, -0.570912778377533, 8.181087493896484, 5.383105754852295
1134.979248, -0.6572831869125366, -0.760568380355835, 0.8931925892829895, 1120.849609, -0.5845344662666321, 8.198001861572266, 5.355712890625
1135.040283, -0.25716522336006165, -0.9539662003517151, 0.5930666923522949, 1135.009766, -0.5873785614967346, 8.21252155303955, 5.333409309387207
1157.501222, 0.5757028460502625, -0.9283694624900818, 0.5215154886245728, 1135.040283, -0.5697152614593506, 8.225994110107422, 5.314398765563965
1179.443361, 0.5664221048355103, -0.748293936252594, 0.9545649886131287, 1157.531739, -0.5517526268959045, 8.219258308410645, 5.326822757720947
1186.065675, 0.45101210474967957, -0.740510106086731, 1.2621753215789795, 1179.718019, -0.5417234897613525, 8.211773872375488, 5.339097499847412
1208.587646, -0.020657043904066086, -0.5050497651100159, 1.271456003189087, 1186.24878, -0.5051994323730469, 8.193660736083984, 5.370532035827637
1230.377198, -0.46807661652565, -0.17783020436763763, 1.2951067686080933, 1208.862304, -0.47211822867393494, 8.183631896972656, 5.388943672180176
1236.02295, -0.34173935651779175, -0.18696121871471405, 1.407073974609375, 1231.35376, -0.4649331569671631, 8.18527889251709, 5.386847972869873
1261.688234, 0.18576370179653168, -0.4095483422279358, 1.2479548454284668, 1236.236573, -0.4489164650440216, 8.203540802001953, 5.360352993011475
1265.411378, 0.27153533697128296, -0.4635859727859497, 0.860261082649231, 1261.718751, -0.43768981099128723, 8.217012405395508, 5.3407440185546875
1287.994384, 0.20582199096679688, -0.531095564365387, 0.4845423996448517, 1265.441896, -0.42182281613349915, 8.243956565856934, 5.300178050994873
1309.631348, 0.4303550720214844, -0.6249504089355469, 0.056582335382699966, 1288.024902, -0.3983216881752014, 8.26611042022705, 5.2675461769104
1362.976074, -0.25252488255500793, -0.31135255098342896, -0.3643423318862915, 1309.692383, -0.35087037086486816, 8.281678199768066, 5.24629020690918
1414.306642, -0.32602202892303467, -0.09595046937465668, 0.17678238451480865, 1363.067627, -0.289348304271698, 8.25248908996582, 5.29583740234375
1480.651856, -0.4393363893032074, 0.028291167691349983, 0.12558883428573608, 1414.398195, -0.21555176377296448, 8.230634689331055, 5.333259582519531
1508.911134, -0.4644840955734253, 0.23291565477848053, -0.2088157683610916, 1480.834962, -0.21345610916614532, 8.232879638671875, 5.329966068267822
1539.0625, 0.21674926578998566, 0.20252883434295654, 0.3851490914821625, 1508.972169, -0.1447489857673645, 8.201744079589844, 5.37996244430542
1579.193117, 0.32153138518333435, 0.15118560194969177, 0.8650510907173157, 1539.855957, -0.03547622635960579, 8.153544425964355, 5.454657077789307
1586.608888, 0.26255401968955994, 0.10103988647460938, 0.7113208174705505, 1579.223634, -0.022602997720241547, 8.153694152832031, 5.454357624053955
