time since 1970(s), ms
1401178729, 199
timestamp(us), toolID,   X1, Y1, Z1, toolID,   X2, Y2, Z2, toolID,   X3, Y3, Z3
27448825992 , 0 , 37.4123 , 54.2782 , 29.2241 , 
27448849960 , 0 , 36.6374 , 54.426 , 29.7363 , 
27448861995 , 0 , 36.0337 , 54.9029 , 30.0835 , 
27448886061 , 0 , 35.1863 , 56.0884 , 30.9826 , 
27448922048 , 0 , 35.1992 , 57.2155 , 31.9498 , 
27448933984 , 0 , 35.1634 , 58.9244 , 32.3969 , 
27448970204 , 0 , 33.0044 , 65.4368 , 34.6595 , 
27448994060 , 0 , 31.4276 , 69.5669 , 36.9592 , 
27449024195 , 0 , -91.6368 , 65.7632 , 21.517 , 1 , 29.1353 , 73.6305 , 40.1369 , 
27449066197 , 0 , -94.3524 , 75.6193 , 31.5038 , 1 , 25.4092 , 81.2321 , 48.3625 , 
27449078184 , 0 , -95.3726 , 79.0659 , 35.5648 , 1 , 24.2807 , 83.4014 , 51.4578 , 
27449150457 , 0 , -98.7002 , 90.2371 , 61.8625 , 1 , 20.8657 , 92.2189 , 73.7911 , 
