time since 1970(s), ms
1401179028, 386
timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3, edge1, edge2, edge3
27740546832 , 0 , -41.1784 , 147.289 , 40.8594 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740570833 , 0 , -41.5639 , 146.766 , 40.6061 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740594824 , 0 , -41.975 , 146.255 , 40.5822 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740618814 , 0 , -42.4421 , 145.851 , 40.4717 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740642825 , 0 , -42.9876 , 145.532 , 40.2716 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740654839 , 0 , -43.348 , 145.424 , 40.2506 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740678935 , 0 , -44.0535 , 145.149 , 40.1343 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740702962 , 0 , -44.6124 , 144.925 , 40.1498 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740726940 , 0 , -45.0682 , 144.559 , 40.0889 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740738965 , 0 , -45.3347 , 144.303 , 39.978 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740762971 , 0 , -45.8017 , 144.065 , 39.9412 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740786929 , 0 , -46.2674 , 143.846 , 39.9258 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740799017 , 0 , -46.4311 , 143.792 , 39.9121 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740822961 , 0 , -46.5546 , 143.905 , 40.047 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740858942 , 0 , -46.7118 , 143.952 , 40.0564 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740872653 , 0 , -46.5757 , 144.128 , 40.1436 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740897242 , 0 , -46.3796 , 144.302 , 40.0965 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740919840 , 0 , -46.3249 , 144.627 , 40.0653 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740933505 , 0 , -46.2405 , 144.994 , 40.0566 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740943138 , 0 , -46.1811 , 145.255 , 40.0182 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740967097 , 0 , -46.145 , 145.746 , 39.8508 , 1.85978e+008 , 1.85978e+008 , 0 , 
27740991208 , 0 , -46.0957 , 146.397 , 39.7592 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741014899 , 0 , -46.0982 , 146.932 , 39.7437 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741026948 , 0 , -46.0801 , 147.245 , 39.6727 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741050966 , 0 , -46.1533 , 147.765 , 39.4953 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741063007 , 0 , -46.2116 , 148.04 , 39.4695 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741086937 , 0 , -46.4042 , 148.583 , 39.4533 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741123104 , 0 , -46.709 , 149.382 , 39.4792 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741135148 , 0 , -46.8206 , 149.454 , 39.3995 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741159037 , 0 , -47.0572 , 149.655 , 39.3355 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741182945 , 0 , -47.253 , 149.827 , 39.264 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741195910 , 0 , -47.3181 , 149.943 , 39.2569 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741219061 , 0 , -47.4665 , 150.116 , 39.2465 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741243087 , 0 , -47.6025 , 150.355 , 39.3237 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741255051 , 0 , -47.7173 , 150.399 , 39.254 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741291108 , 0 , -47.8633 , 150.884 , 39.2803 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741303066 , 0 , -47.8559 , 151.047 , 39.2655 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741327007 , 0 , -47.8861 , 151.398 , 39.1663 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741351053 , 0 , -47.9245 , 151.76 , 38.8472 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741375042 , 0 , -48.0448 , 152.243 , 38.4979 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741387056 , 0 , -48.0549 , 152.512 , 38.4037 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741422999 , 0 , -48.0088 , 153.176 , 38.2441 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741435093 , 0 , -47.9527 , 153.423 , 38.1367 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741459093 , 0 , -47.9552 , 153.819 , 37.8666 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741483104 , 0 , -47.987 , 154.059 , 37.5522 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741495080 , 0 , -48.0199 , 154.221 , 37.4365 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741531244 , 0 , -48.1441 , 154.348 , 37.0679 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741543221 , 0 , -48.1221 , 154.503 , 37.0893 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741567167 , 0 , -48.0704 , 154.638 , 37.0936 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741591143 , 0 , -47.9918 , 154.677 , 37.1009 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741603180 , 0 , -47.9689 , 154.733 , 37.1025 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741627171 , 0 , -47.9689 , 154.925 , 37.0361 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741639289 , 0 , -47.968 , 154.887 , 36.9459 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741663150 , 0 , -48.0084 , 154.993 , 36.8509 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741675183 , 0 , -48.0337 , 154.971 , 36.7971 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741711122 , 0 , -48.186 , 154.92 , 36.5341 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741723215 , 0 , -48.2881 , 154.828 , 36.4305 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741735233 , 0 , -48.422 , 154.851 , 36.3185 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741759122 , 0 , -48.6033 , 154.95 , 36.141 , 1.85978e+008 , 1.85978e+008 , 0 , 
27741783185 , 0 , -48.9429 , 155.089 , 35.8716 , 1.85978e+008 , 1.85978e+008 , 0 , 
