time since 1970(s), ms
1401178596, 808
timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3, edge1, edge2, edge3
27306339573 , 0 , 39.5087 , 143.899 , 121.875 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306351652 , 0 , 36.8366 , 146.762 , 119.075 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306375676 , 0 , 33.2799 , 151.102 , 114.133 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306387610 , 0 , 30.864 , 153.711 , 111.669 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306423603 , 0 , 24.6795 , 160.721 , 104.616 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306447605 , 0 , 20.5944 , 165.619 , 100.28 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306471603 , 0 , 17.0558 , 170.38 , 96.6136 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306483660 , 0 , 15.5582 , 172.844 , 93.8725 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306519664 , 0 , 10.8311 , 179.422 , 90.2264 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306531634 , 0 , 9.19985 , 181.598 , 89.3201 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306555582 , 0 , 6.0377 , 185.545 , 86.9165 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306567599 , 0 , 4.4449 , 187.382 , 85.5382 , 1.85978e+008 , 1.85978e+008 , 0 , 
27306603599 , 0 , 0.354784 , 191.639 , 81.0945 , 1 , -50.1917 , 133.446 , 110.095 , 82.3554 , 1.85978e+008 , 1.85978e+008 , 
27306615626 , 0 , -0.848101 , 192.694 , 80.2224 , 1 , -51.7736 , 135.254 , 108.916 , 81.952 , 1.85978e+008 , 1.85978e+008 , 
27306651645 , 0 , -3.92937 , 195.717 , 78.2808 , 1 , -55.4426 , 138.822 , 105.842 , 81.5494 , 1.85978e+008 , 1.85978e+008 , 
27306675697 , 0 , -5.61688 , 197.652 , 75.7551 , 1 , -57.3073 , 140.783 , 104.564 , 82.0723 , 1.85978e+008 , 1.85978e+008 , 
27306699678 , 0 , -6.56222 , 198.104 , 75.465 , 1 , -59.1087 , 142.774 , 103.706 , 81.3637 , 1.85978e+008 , 1.85978e+008 , 
27306723601 , 0 , -7.33294 , 198.172 , 75.4632 , 1 , -60.3567 , 143.865 , 103.362 , 80.8646 , 1.85978e+008 , 1.85978e+008 , 
27306747719 , 0 , -7.77042 , 197.439 , 75.8568 , 1 , -61.2303 , 143.999 , 103.225 , 80.3919 , 1.85978e+008 , 1.85978e+008 , 
27306759744 , 0 , -7.87782 , 196.984 , 76.149 , 1 , -61.5143 , 143.83 , 103.251 , 80.2295 , 1.85978e+008 , 1.85978e+008 , 
27306795723 , 0 , -8.03361 , 196.276 , 76.2669 , 1 , -61.7453 , 143.379 , 103.633 , 80.199 , 1.85978e+008 , 1.85978e+008 , 
27306831536 , 0 , -8.02237 , 195.529 , 76.8555 , 1 , -61.68 , 143.199 , 104.437 , 79.8645 , 1.85978e+008 , 1.85978e+008 , 
27306843710 , 0 , -7.19811 , 194.49 , 77.7851 , 1 , -61.2276 , 142.263 , 104.972 , 79.913 , 1.85978e+008 , 1.85978e+008 , 
27306867780 , 0 , -5.8641 , 192.772 , 78.8373 , 1 , -60.3926 , 140.964 , 105.936 , 79.9479 , 1.85978e+008 , 1.85978e+008 , 
27306879647 , 0 , -5.32651 , 192 , 79.3113 , 1 , -60.0667 , 140.19 , 106.118 , 79.9963 , 1.85978e+008 , 1.85978e+008 , 
27306916706 , 0 , -4.00635 , 190.272 , 78.3732 , 1 , -58.9327 , 138.496 , 107.019 , 80.7361 , 1.85978e+008 , 1.85978e+008 , 
27306939770 , 0 , -2.88081 , 188.798 , 78.6459 , 1 , -57.8414 , 136.994 , 107.377 , 80.8072 , 1.85978e+008 , 1.85978e+008 , 
27306963656 , 0 , -2.3441 , 187.87 , 78.9451 , 1 , -57.3075 , 136.27 , 107.496 , 80.6146 , 1.85978e+008 , 1.85978e+008 , 
27306976328 , 0 , -1.83819 , 187.122 , 78.9783 , 1 , -56.8524 , 135.733 , 107.519 , 80.5109 , 1.85978e+008 , 1.85978e+008 , 
27307011727 , 0 , -1.15346 , 185.264 , 78.2403 , 1 , -56.4106 , 134.234 , 106.994 , 80.5245 , 1.85978e+008 , 1.85978e+008 , 
27307023655 , 0 , -1.07953 , 184.575 , 78.1411 , 1 , -56.375 , 133.735 , 106.744 , 80.3769 , 1.85978e+008 , 1.85978e+008 , 
27307059747 , 0 , -1.55888 , 183.037 , 77.1694 , 1 , -56.8619 , 132.418 , 105.724 , 80.2253 , 1.85978e+008 , 1.85978e+008 , 
27307083792 , 0 , -2.19775 , 182.51 , 75.772 , 1 , -57.802 , 131.129 , 104.008 , 80.8028 , 1.85978e+008 , 1.85978e+008 , 
27307107721 , 0 , -2.82421 , 182.213 , 74.8929 , 1 , -58.4665 , 130.818 , 103.272 , 80.8881 , 1.85978e+008 , 1.85978e+008 , 
27307119714 , 0 , -3.36569 , 182.225 , 74.4143 , 1 , -58.8639 , 131.252 , 103.309 , 80.7046 , 1.85978e+008 , 1.85978e+008 , 
27307143828 , 0 , -4.40237 , 182.313 , 73.2532 , 1 , -59.8891 , 131.573 , 102.68 , 80.742 , 1.85978e+008 , 1.85978e+008 , 
27307155683 , 0 , -4.89279 , 182.267 , 72.993 , 1 , -60.3877 , 131.599 , 102.257 , 80.6432 , 1.85978e+008 , 1.85978e+008 , 
27307203798 , 0 , -6.16066 , 182.018 , 71.618 , 1 , -62.184 , 130.736 , 99.9612 , 81.0665 , 1.85978e+008 , 1.85978e+008 , 
27307217232 , 0 , -6.42849 , 182.012 , 71.3416 , 1 , -62.4366 , 130.969 , 99.8752 , 80.9714 , 1.85978e+008 , 1.85978e+008 , 
27307239670 , 0 , -6.82668 , 181.819 , 71.0104 , 1 , -62.7357 , 131.347 , 99.905 , 80.6729 , 1.85978e+008 , 1.85978e+008 , 
27307275802 , 0 , -7.32522 , 181.759 , 70.4482 , 1 , -63.5066 , 131.339 , 99.1926 , 80.7758 , 1.85978e+008 , 1.85978e+008 , 
27307287827 , 0 , -7.40838 , 181.836 , 70.3651 , 1 , -63.8305 , 131.041 , 98.5827 , 80.9924 , 1.85978e+008 , 1.85978e+008 , 
27307323854 , 0 , -7.34429 , 182.217 , 69.6038 , 1 , -63.918 , 131.795 , 98.367 , 81.057 , 1.85978e+008 , 1.85978e+008 , 
27307359799 , 0 , -7.13793 , 182.319 , 69.5219 , 1 , -63.7607 , 132.324 , 98.2951 , 80.8303 , 1.85978e+008 , 1.85978e+008 , 
27307371854 , 0 , -6.8665 , 182.416 , 69.3228 , 1 , -63.4366 , 132.576 , 98.3842 , 80.8006 , 1.85978e+008 , 1.85978e+008 , 
27307407810 , 0 , -6.56109 , 182.664 , 68.821 , 1 , -63.4206 , 132.334 , 97.5608 , 81.1919 , 1.85978e+008 , 1.85978e+008 , 
27307419812 , 0 , -6.31367 , 182.93 , 69.0151 , 1 , -63.1718 , 132.495 , 97.4114 , 81.135 , 1.85978e+008 , 1.85978e+008 , 
27307455833 , 0 , -5.90642 , 183.418 , 69.2132 , 1 , -62.9382 , 133.055 , 97.1621 , 81.0571 , 1.85978e+008 , 1.85978e+008 , 
27307467802 , 0 , -5.62741 , 183.776 , 69.2409 , 1 , -62.6989 , 133.322 , 97.0823 , 81.1041 , 1.85978e+008 , 1.85978e+008 , 
27307492466 , 0 , -5.22429 , 184.421 , 69.2824 , 1 , -62.1953 , 134.617 , 97.6534 , 80.8154 , 1.85978e+008 , 1.85978e+008 , 
