time since 1970(s), ms
1401178704, 652
timestamp(us), toolID,   X1, Y1, Z1, toolID,   X2, Y2, Z2, toolID,   X3, Y3, Z3
27423104313 , 0 , -105.029 , 75.9748 , 24.2616 , 
27423116289 , 0 , -104.957 , 75.8429 , 24.2209 , 
27423152311 , 0 , -104.747 , 75.4698 , 24.2987 , 
27423176257 , 0 , -104.805 , 76.1236 , 24.7367 , 
27423200290 , 0 , -104.491 , 75.2434 , 24.5219 , 
27423224292 , 0 , -104.209 , 74.1714 , 24.2872 , 
27423236351 , 0 , -104.37 , 74.6359 , 24.5713 , 
27423272617 , 0 , -104.426 , 73.7894 , 24.4546 , 
27423296317 , 0 , -104.501 , 73.1702 , 24.388 , 
27423308289 , 0 , -104.399 , 72.4827 , 24.227 , 
27423344219 , 0 , -104.258 , 71.2859 , 24.0636 , 
27423368344 , 0 , -104 , 70.1747 , 23.8956 , 
27423394092 , 0 , -104.149 , 70.2533 , 24.236 , 
27423416270 , 0 , -104.285 , 70.5165 , 24.6446 , 
27423428628 , 0 , -104.009 , 69.8106 , 24.5883 , 
27423453047 , 0 , -103.881 , 68.8919 , 24.4793 , 
27423464484 , 0 , -103.793 , 68.3294 , 24.391 , 
27423500464 , 0 , -103.703 , 67.4535 , 24.5533 , 
27423524413 , 0 , -103.459 , 66.7199 , 24.6192 , 
27423548423 , 0 , -103.056 , 65.624 , 24.6084 , 
27423572393 , 0 , -102.933 , 64.7261 , 24.629 , 
27423584405 , 0 , -102.73 , 64.2905 , 24.8046 , 
27423620453 , 0 , -102.335 , 62.7047 , 24.91 , 
27423632413 , 0 , -102.167 , 62.1114 , 24.9838 , 
27423668447 , 0 , -102.068 , 60.1629 , 25.1032 , 
27423692584 , 0 , -102.322 , 60.4933 , 26.1047 , 
27423704562 , 0 , -102.745 , 59.4988 , 26.0651 , 
27423752568 , 0 , -103.397 , 56.993 , 26.2373 , 
27423788340 , 0 , -104.065 , 55.443 , 26.4813 , 
