time since 1970(s), ms
1401179185, 655
timestamp(us), toolID,   X1, Y1, Z1, toolID,   X2, Y2, Z2, toolID,   X3, Y3, Z3
27903080245 , 0 , -275.324 , 166.719 , 57.1021 , 
27903113547 , 0 , -277.085 , 164.48 , 56.8818 , 
27903137788 , 0 , -276.562 , 163.06 , 57.7384 , 
27903173606 , 0 , -273.497 , 158.658 , 57.6698 , 
27903185654 , 0 , -275.531 , 158.511 , 58.1437 , 
27903221466 , 0 , -276.87 , 156.118 , 58.3777 , 
27903245651 , 0 , -276.541 , 154.148 , 58.7477 , 
27903401651 , 0 , -273.456 , 186.4 , 29.1231 , 
27903425685 , 0 , -275.374 , 185.029 , 30.0858 , 
27903450785 , 0 , -278.094 , 183.931 , 31.2559 , 
