AccTime, AccX, AccY, AccZ, GravityTime, GravityX, GravityY, GravityZ
724.487307, -0.41733214259147644, 1.0129436254501343, 0.8915460109710693, 0.0, 0.9927356243133545, 6.011349201202393, 7.688461780548096
724.517824, -0.4796026647090912, 1.5085629224777222, 1.0229727029800415, 724.517824, 1.037642240524292, 6.044131278991699, 7.6567277908325195
724.548342, -0.7036866545677185, 1.1361373662948608, 0.7940986752510071, 724.548342, 1.0765613317489624, 6.187982082366943, 7.53548002243042
724.578859, -0.4251159727573395, 0.8042774796485901, 0.4531077444553375, 724.578859, 1.0812016725540161, 6.283633232116699, 7.455246925354004
724.609377, -0.006436614785343409, 0.6828799247741699, -0.012124786153435707, 724.609377, 1.0825488567352295, 6.382727146148682, 7.370373249053955
724.639895, 0.5023553371429443, 0.4450245797634125, -0.3237766921520233, 724.639895, 1.0788066387176514, 6.4783782958984375, 7.286996841430664
724.670412, 0.7830216884613037, 0.20237915217876434, -0.48229706287384033, 724.670412, 1.069525957107544, 6.564299583435059, 7.211104393005371
724.70093, 0.7113208174705505, 0.16750167310237885, -0.6646178960800171, 724.70093, 1.0548564195632935, 6.639143943786621, 7.144493103027344
724.731447, 0.27827131748199463, 0.19564315676689148, -0.8878037929534912, 724.731447, 1.0374925136566162, 6.70201301574707, 7.08806037902832
724.761965, -0.18321900069713593, 0.32317793369293213, -0.8755293488502502, 724.731447, 1.0207273960113525, 6.7509613037109375, 7.0439019203186035
725.128176, -0.47286665439605713, 0.5801934599876404, -0.7759863138198853, 725.036623, 1.0071057081222534, 6.786287784576416, 7.011868953704834
725.158693, -0.7167096138000488, 0.7138655185699463, -0.6147716045379639, 725.158693, 0.9964778423309326, 6.811435699462891, 6.988966464996338
725.189211, -0.8773255944252014, 0.6216572523117065, -0.3748205602169037, 725.189211, 0.985700249671936, 6.830745220184326, 6.971602439880371
725.219729, -0.9141490459442139, 0.5192701816558838, -0.12094848603010178, 725.189211, 0.9740245342254639, 6.849157333374023, 6.955136775970459
725.250246, -0.6879693865776062, 0.42571473121643066, -0.0597257986664772, 725.219729, 0.9648935198783875, 6.87175989151001, 6.93418025970459
725.280764, -0.09205856174230576, 0.2839595079421997, -0.22827529907226563, 725.250246, 0.9626481533050537, 6.9006500244140625, 6.9057393074035645
725.280764, 0.6489006280899048, 0.09924361854791641, -0.41254210472106934, 725.280764, 0.9618996977806091, 6.935826778411865, 6.870412826538086
725.311281, 1.1265573501586914, 0.0013471985002979636, -0.44262954592704773, 725.311281, 0.9521699547767639, 6.9777398109436035, 6.829248428344727
725.341799, 0.8213419914245605, -0.1194515973329544, -0.6171665787696838, 725.341799, 0.9265731573104858, 7.026238918304443, 6.7828450202941895
725.372316, 0.13367202877998352, -0.08577163517475128, -0.8526269793510437, 725.372316, 0.8866062760353088, 7.078480243682861, 6.7337470054626465
725.433352, -0.39577698707580566, 0.008681945502758026, -1.1246113777160645, 725.402834, 0.8416996598243713, 7.12922477722168, 6.685697078704834
725.463869, -0.7026388645172119, 0.07379654049873352, -1.281335473060608, 725.463869, 0.8000862002372742, 7.172784328460693, 6.644083499908447
