time(ms), id1, x1(mm), y1, z1, id2, x2, y2, z2, id3, x3, y3, z3
28831570.874,0,-20.5977,218.288,-12.245,1,21.1858,190.527,8.28325,2,-54.7027,186.729,12.0717
28831582.737,0,-20.6142,218.256,-12.2047,1,21.1321,190.587,8.36824,2,-54.7224,186.758,12.1203
28831618.953,0,-20.6268,218.2,-12.0733,1,21.112,190.29,8.40341,2,-54.7767,186.796,12.1777
28831631.031,0,-20.6573,218.211,-12.0222,1,21.1823,190.024,8.23341,2,-54.8252,186.745,12.1372
28831666.961,0,-20.757,218.229,-12.0734,1,21.1561,190.036,8.11263,2,-54.9927,186.555,12.0079
28831690.869,0,-20.7704,218.1,-11.96,1,21.0941,190.052,8.18431,2,-54.9823,186.525,12.0781
28831714.84,0,-20.7681,217.881,-12.0036,1,21.1694,189.767,8.04738,2,-54.9736,186.419,12.072
28831726.859,0,-20.7781,217.915,-12.0013,1,21.1459,189.751,8.11978,2,-54.9942,186.415,12.0194
28831750.838,0,-20.7882,217.687,-12.019,1,21.1591,189.587,8.14088,2,-55.0391,186.447,11.9665
28831762.855,0,-20.8024,217.57,-12.7611,1,21.2537,189.403,8.01722,2,-55.0224,186.369,11.9312
28831786.842,0,-20.7574,217.497,-12.4814,1,21.2101,189.498,8.16079,2,-54.9102,186.105,11.9244
28831810.854,0,-20.6365,217.399,-12.3461,1,21.3066,189.457,8.17178,2,-54.7487,185.933,11.9519
28831846.807,0,-20.498,217.275,-12.3043,1,21.5638,189.252,8.13516,2,-54.6524,185.779,11.9192
28831858.88,0,-20.3936,217.202,-12.1845,1,21.7034,189.297,8.09848,2,-54.5521,185.543,11.8499
28831882.857,0,-20.1451,216.895,-11.7622,1,21.9367,189.344,8.17638,2,-54.2784,185.335,11.9537
28831894.848,0,-20.0005,216.625,-12.0534,1,21.9985,189.256,8.3075,2,-54.1728,185.152,11.8897
28831930.871,0,-19.6767,216.536,-11.6824,1,22.2617,189.35,8.58508,2,-53.8261,184.956,11.9509
28831942.905,0,-19.4426,216.229,-12.46,1,22.4413,189.266,8.76712,2,-53.5823,184.681,11.8949
28831966.827,0,-19.0105,216.302,-11.8579,1,22.8728,188.907,8.91031,2,-53.1129,184.525,12.0426
28832026.94,0,-18.4051,215.908,-11.5596,1,23.5817,188.888,8.95114,2,-52.6143,184.231,11.982
28832039.241,0,-18.2246,215.779,-11.6115,1,23.8019,188.692,8.94813,2,-52.4319,184.239,12.0361
28832063.122,0,-17.939,215.638,-11.5665,1,24.0684,188.687,9.10343,2,-52.1659,184.084,12.0226
28832113.591,0,-17.4155,214.863,-12.3206,1,24.6439,187.99,9.11933,2,-51.6123,183.432,12.0087
28832135.009,0,-17.2724,214.679,-12.8225,1,24.7526,187.816,9.20751,2,-51.4952,183.191,11.9923
28832147.002,0,-17.1898,214.511,-13.0407,1,24.8839,187.515,9.16063,2,-51.3881,182.924,12.0393
28832183.269,0,-16.8994,213.892,-12.2912,1,25.3151,186.92,9.17919,2,-51.1141,182.43,12.1075
28832206.978,0,-16.6541,213.255,-12.0142,1,25.57,186.473,9.4333,2,-50.8092,181.534,12.1823
28832230.918,0,-16.3395,212.36,-12.1121,1,25.8487,186.089,9.79827,2,-50.4388,180.543,12.2051
28832244.068,0,-16.1243,211.931,-12.0355,1,26.1096,185.578,9.82235,2,-50.2229,180.135,12.2736
28832278.971,0,-15.5743,210.996,-11.46,1,26.6568,185.224,10.3656,2,-49.6533,179.312,12.559
28832303.055,0,-15.1554,210.369,-11.5528,1,27.1234,184.906,10.668,2,-49.165,178.66,12.8286
28832338.897,0,-14.6531,209.717,-11.6057,1,27.6299,184.51,11.088,2,-48.6889,177.939,13.0356
28832351.01,0,-14.4339,209.523,-11.5884,1,27.9232,184.297,11.1788,2,-48.5126,177.677,13.0773
28832387.079,0,-13.9133,209.057,-10.3917,1,28.5086,183.799,11.4193,2,-48.1173,177.295,13.2643
28832399.093,0,-13.7764,208.883,-10.3568,1,28.6309,183.812,11.5159,2,-48.0038,177.229,13.3331
28832435.297,0,-13.5177,208.863,-9.97478,1,28.8886,183.694,11.6706,2,-47.7402,176.989,13.4246
28832447.142,0,-13.4934,208.986,-9.8721,1,28.9491,183.658,11.6557,2,-47.7367,177.117,13.454
28832471.022,0,-13.3799,208.879,-10.49,1,29.1276,183.557,11.6422,2,-47.5888,177.152,13.5557
28832495.091,0,-13.3227,208.965,-10.5814,1,29.2304,183.591,11.5498,2,-47.513,177.217,13.5725
28832507.08,0,-13.3081,209.017,-10.4892,1,29.2137,183.721,11.6111,2,-47.5173,177.274,13.5476
28832519.08,0,-13.3019,209.071,-10.2757,1,29.2128,183.863,11.6525,2,-47.4892,177.323,13.6014
28832555.038,0,-13.1703,209.204,-9.83317,1,29.2919,183.972,11.8749,2,-47.4082,177.349,13.5852
28832579.585,0,-13.1484,209.439,-9.61711,1,29.268,184.484,12.1714,2,-47.51,177.296,13.4125
28832615.018,0,-13.0667,209.448,-9.31764,1,29.2817,184.634,12.5274,2,-47.3869,177.422,13.7767
28832627.041,0,-13.0758,209.463,-9.46256,1,29.2197,184.739,12.7382,2,-47.3963,177.591,14.0143
28832639.103,0,-13.0299,209.524,-9.40339,1,29.1935,184.761,12.9304,2,-47.3943,177.674,14.1911
28832675.101,0,-12.8061,209.633,-8.99968,1,29.4014,184.586,13.3842,2,-47.1279,177.642,14.6972
28832687.108,0,-12.6807,209.704,-8.72773,1,29.5588,184.403,13.4932,2,-46.9765,177.738,15.0607
28832723.216,0,-12.5159,209.825,-8.03308,1,29.7349,184.593,14.0788,2,-46.7782,177.926,15.8515
28832735.099,0,-12.5252,209.915,-7.97945,1,29.6688,184.751,14.3541,2,-46.8462,177.972,16.0132
28832759.015,0,-12.555,210.172,-7.7565,1,29.5944,184.844,14.7555,2,-46.8882,178.092,16.4132
28832783.078,0,-12.5358,210.573,-7.06279,1,29.6184,184.828,15.0809,2,-46.8763,178.161,16.7209
28832807.016,0,-12.5156,210.906,-6.55594,1,29.6117,185.027,15.4892,2,-46.8001,178.443,17.1204
28832819.265,0,-12.5357,211.168,-6.01395,1,29.5616,185.279,15.7316,2,-46.7746,178.651,17.3563
28832855.009,0,-12.6828,211.739,-5.71338,1,29.5193,185.647,16.0598,2,-46.8312,179.034,17.8269
28832867.243,0,-12.8552,212.121,-5.42199,1,29.4096,185.73,16.0694,2,-46.9475,179.23,18.0273
28832879.236,0,-13.0567,212.394,-5.50217,1,29.1899,185.938,16.2142,2,-47.1312,179.426,18.1497
28832915.153,0,-13.6113,212.989,-5.11157,1,28.6248,186.602,16.5327,2,-47.694,179.806,18.467
28832939.009,0,-13.877,213.307,-4.63696,1,28.314,186.876,16.7613,2,-48.0127,180.02,18.6109
28832951.207,0,-14.0567,213.47,-4.34318,1,28.1468,187.117,16.8303,2,-48.2356,180.244,18.7063
28832963.241,0,-14.1892,213.506,-4.99812,1,27.949,187.145,16.8922,2,-48.3853,180.482,18.8667
28832999.246,0,-14.4341,213.464,-4.50423,1,27.6314,187.38,17.1792,2,-48.7421,180.617,19.0293
28833011.196,0,-14.4628,213.494,-4.44549,1,27.5492,187.351,17.2209,2,-48.8383,180.715,19.1342
28833023.224,0,-14.4549,213.383,-4.4866,1,27.5115,187.239,17.3046,2,-48.7778,180.697,19.2912
28833059.159,0,-14.3473,213.677,-3.80432,1,27.5593,187.145,17.503,2,-48.688,180.908,19.6393
28833071.228,0,-14.2375,213.732,-3.57256,1,27.6447,187.244,17.6889,2,-48.5687,180.94,19.7526
28833095.189,0,-14.1459,213.846,-3.16699,1,27.6995,187.212,17.8004,2,-48.5132,180.924,19.8345
28833119.273,0,-14.0191,213.868,-3.48551,1,27.7752,187.097,17.848,2,-48.4276,180.998,19.9393
28833143.167,0,-13.9882,213.945,-3.21101,1,27.8759,187.253,17.9226,2,-48.3279,181.111,20.1696
28833155.228,0,-13.9991,214.143,-2.9586,1,27.9466,187.365,17.921,2,-48.2725,181.017,20.1121
28833191.255,0,-14.1722,214.32,-2.7777,1,27.9243,187.342,17.7952,2,-48.3935,181.113,20.1128
28833216.644,0,-14.4091,214.314,-2.71614,1,27.8647,187.391,17.5795,2,-48.4572,181.157,20.1881
28833239.168,0,-14.4688,214.354,-2.5946,1,27.8137,187.417,17.5852,2,-48.4259,181.148,20.2815
28833251.172,0,-14.4449,214.289,-3.01923,1,27.8028,187.659,17.609,2,-48.4583,181.149,20.2174
28833275.238,0,-14.5019,214.308,-2.80019,1,27.7397,187.735,17.636,2,-48.4453,181.136,20.2294
28833299.144,0,-14.5618,214.15,-3.05629,1,27.6583,187.851,17.6781,2,-48.4664,181.227,20.3402
28833323.196,0,-14.6829,214.194,-2.97098,1,27.6308,187.863,17.5106,2,-48.5551,181.04,20.2072
28833347.26,0,-14.7771,214.231,-3.12069,1,27.554,187.97,17.5399,2,-48.602,180.969,20.157
28833359.319,0,-14.796,214.223,-3.00097,1,27.6103,187.894,17.3949,2,-48.6261,181.085,20.1628
28833383.287,0,-14.8525,214.322,-2.91841,1,27.5167,187.988,17.4427,2,-48.6872,181.16,20.1373
28833395.329,0,-14.8964,214.401,-2.85325,1,27.5207,187.999,17.3637,2,-48.7293,181.098,20.0456
28833431.243,0,-15.0256,214.842,-2.73142,1,27.3903,188.323,17.4344,2,-48.7267,181.251,20.1234
28833443.321,0,-15.0544,215.016,-3.10219,1,27.3445,188.524,17.4509,2,-48.7523,181.381,20.1142
28833455.271,0,-15.0543,215.018,-3.39276,1,27.3554,188.596,17.4024,2,-48.7596,181.48,20.1057
28833491.335,0,-15.1034,215.294,-3.29109,1,27.2771,189.162,17.5637,2,-48.8961,181.841,20.0087
28833515.277,0,-15.1756,215.722,-2.84775,1,27.2728,189.524,17.5681,2,-48.9842,182.065,19.9391
28833527.302,0,-15.2034,215.911,-2.64966,1,27.2546,189.771,17.604,2,-48.9506,182.215,20.0157
28833551.292,0,-15.2038,216.097,-2.47449,1,27.2325,190.071,17.6847,2,-48.9567,182.536,20.0986
28833587.334,0,-15.2142,216.649,-2.31129,1,27.2529,190.522,17.6798,2,-48.9523,183.112,20.2786
28833599.328,0,-15.1564,216.888,-2.9138,1,27.2094,190.826,17.8204,2,-48.9531,183.378,20.2802
28833623.325,0,-15.1184,217.168,-3.23273,1,27.2139,191.178,17.9765,2,-48.9827,183.973,20.4038
28833647.409,0,-15.1571,217.623,-2.59022,1,27.2593,191.565,17.9887,2,-49.0193,184.352,20.4549
28833671.433,0,-15.1662,218.018,-2.84591,1,27.2257,191.78,18.0829,2,-49.0413,184.685,20.491
28833683.557,0,-15.1578,218.092,-2.72676,1,27.2324,191.919,18.1395,2,-49.0593,184.796,20.4855
28833719.369,0,-15.1023,218.505,-3.25982,1,27.2863,192.223,18.1501,2,-48.983,185.122,20.5908
28833731.416,0,-15.0467,218.363,-3.62145,1,27.3465,192.258,18.141,2,-48.9444,185.149,20.5871
28833743.403,0,-15.0288,218.377,-3.27707,1,27.3145,192.369,18.2606,2,-48.8952,185.281,20.6756
28833779.431,0,-14.9502,218.566,-3.06543,1,27.338,192.559,18.4544,2,-48.8261,185.376,20.647
28833791.509,0,-14.8882,218.535,-2.78278,1,27.3761,192.493,18.4903,2,-48.7852,185.285,20.5879
28833815.418,0,-14.8115,218.689,-2.54045,1,27.4764,192.291,18.4623,2,-48.6786,185.245,20.7244
28833827.414,0,-14.7507,218.582,-2.79035,1,27.4932,192.174,18.4983,2,-48.6114,185.065,20.7061
28833863.424,0,-14.5907,218.417,-2.82641,1,27.6185,191.626,18.4168,2,-48.4731,184.773,20.6205
28833899.374,0,-14.4747,217.908,-3.14052,1,27.7101,191.188,18.3386,2,-48.4136,184.519,20.519
28833911.401,0,-14.4502,217.668,-2.83476,1,27.7823,190.784,18.1883,2,-48.3699,184.335,20.5333
28833935.38,0,-14.4261,217.205,-2.83959,1,27.8079,190.44,18.0704,2,-48.4129,183.832,20.3038
28833959.436,0,-14.4629,216.904,-3.13235,1,27.7691,190.1,17.9025,2,-48.4082,183.503,20.2107
28833971.418,0,-14.5199,216.894,-2.94824,1,27.7769,190.016,17.766,2,-48.4477,183.487,20.1825
28834007.365,0,-14.6057,216.698,-2.83308,1,27.7373,189.977,17.6541,2,-48.4996,183.415,20.0405
28834019.468,0,-14.7226,216.875,-2.76746,1,27.6849,190.112,17.571,2,-48.5778,183.408,19.9716
28834043.492,0,-14.9495,216.908,-2.74345,1,27.4674,190.52,17.5795,2,-48.7314,183.153,19.7251
28834055.448,0,-15.0305,216.788,-2.74569,1,27.4009,190.501,17.445,2,-48.7684,183.041,19.6507
28834092.019,0,-15.2696,216.534,-3.24084,1,27.1888,190.605,17.2764,2,-49.0006,182.769,19.3766
28834103.586,0,-15.3594,216.243,-4.30566,1,27.0782,190.519,17.1356,2,-49.1202,182.724,19.3008
28834128.125,0,-15.5141,216.044,-4.10169,1,26.9102,190.253,16.9836,2,-49.2389,182.564,19.2269
28834151.463,0,-15.7071,215.976,-3.99867,1,26.7603,189.783,16.704,2,-49.4937,182.129,18.8885
28834163.524,0,-15.7742,215.746,-4.9412,1,26.7087,189.594,16.5137,2,-49.5746,182.047,18.843
28834199.424,0,-15.9853,215.634,-4.52779,1,26.4278,189.605,16.482,2,-49.6439,181.86,18.8708
28834223.678,0,-16.0455,215.326,-5.39814,1,26.3816,189.466,16.3738,2,-49.6566,181.66,18.8554
28834235.536,0,-16.1016,215.198,-5.00661,1,26.2934,189.439,16.4375,2,-49.6818,181.604,18.8795
28834247.491,0,-16.167,215.218,-4.73488,1,26.2377,189.434,16.4294,2,-49.7646,181.448,18.7707
28834283.54,0,-16.2782,214.865,-5.09656,1,26.179,189.306,16.3676,2,-49.8787,181.419,18.8271
28834295.646,0,-16.3071,214.876,-5.6281,1,26.1291,189.249,16.3851,2,-49.8661,181.283,18.8357
28834319.525,0,-16.3743,214.821,-5.36717,1,26.0453,189.193,16.4011,2,-49.9247,181.212,18.8259
28834343.712,0,-16.4357,214.751,-4.86394,1,26.0756,188.821,16.1988,2,-50.0253,181.101,18.7308
28834379.532,0,-16.5384,214.644,-5.13937,1,25.938,188.801,16.1992,2,-50.1072,181.085,18.7656
28834391.815,0,-16.5627,214.763,-4.85084,1,25.9214,188.842,16.2206,2,-50.2337,180.815,18.4782
28834415.567,0,-16.5885,214.793,-5.28432,1,25.9226,188.8,16.2221,2,-50.2237,180.98,18.5805
28834427.538,0,-16.5727,214.902,-5.47389,1,25.9656,188.989,16.2631,2,-50.217,181.158,18.6583
28834463.495,0,-16.581,214.917,-5.56535,1,25.9126,189.355,16.3973,2,-50.1531,181.269,18.8451
28834475.61,0,-16.5569,215.172,-5.27732,1,25.9974,189.386,16.4136,2,-50.1462,181.506,18.9277
28834487.519,0,-16.5278,215.241,-4.99761,1,26.0103,189.528,16.5329,2,-50.1167,181.642,18.9705
28834523.807,0,-16.4931,215.446,-4.4766,1,25.9859,189.917,16.7401,2,-50.0817,181.8,19.0046
28834548.486,0,-16.4758,215.544,-4.7815,1,25.9444,189.996,16.8177,2,-50.1247,182.116,19.0713
28834571.676,0,-16.4712,215.644,-4.55234,1,26.0106,190.019,16.7749,2,-50.1019,182.03,19.0038
28834583.556,0,-16.4722,215.704,-4.80395,1,26.0541,190.046,16.7298,2,-50.082,182.057,19.0435
28834595.623,0,-16.4745,215.725,-4.522,1,25.9815,190.133,16.7885,2,-50.1066,182.22,19.0946
28834631.741,0,-16.5198,215.934,-4.43283,1,25.9745,190.456,16.7719,2,-50.1405,182.473,19.1704
28834643.719,0,-16.5342,215.928,-4.17297,1,25.998,190.442,16.7119,2,-50.1545,182.475,19.1504
28834667.657,0,-16.5375,215.925,-4.25116,1,25.9501,190.558,16.7891,2,-50.1409,182.599,19.2219
28834679.659,0,-16.5497,215.994,-4.33653,1,25.9499,190.672,16.8035,2,-50.1138,182.416,19.1646
28834715.648,0,-16.5432,216.001,-4.40064,1,25.9527,190.61,16.8695,2,-50.1413,182.451,19.1559
28834739.707,0,-16.4673,215.968,-4.41316,1,26.0989,190.261,16.8121,2,-50.0104,182.305,19.2207
28834763.681,0,-16.4029,215.984,-4.06681,1,26.1241,190.374,16.9179,2,-49.9734,182.339,19.2502
28834775.658,0,-16.3669,215.898,-4.15813,1,26.0858,190.396,17.0271,2,-49.9177,182.258,19.2631
28834799.691,0,-16.333,215.794,-4.47644,1,26.2189,189.989,16.8001,2,-49.8962,182.215,19.2794
28834823.65,0,-16.3147,215.621,-4.8249,1,26.3014,189.795,16.6406,2,-49.9766,182.208,19.1688
28834847.83,0,-16.2777,215.418,-5.28844,1,26.3414,189.718,16.6618,2,-49.9097,181.902,19.1221
28834859.764,0,-16.2556,215.375,-4.94127,1,26.2881,189.805,16.7504,2,-49.8779,181.75,19.0705
28834895.829,0,-16.2388,215.276,-5.37314,1,26.289,189.726,16.7533,2,-49.8808,181.766,19.0705
