time since 1970(s), ms
1401179207, 690
timestamp(us), toolID,   X1, Y1, Z1, toolID,   X2, Y2, Z2, toolID,   X3, Y3, Z3
27918310926 , 0 , 212.343 , 162.496 , 50.1681 , 
27918334915 , 0 , 210.969 , 161.302 , 46.7922 , 
27918358941 , 0 , 209.515 , 159.842 , 43.3412 , 
27918371026 , 0 , 208.918 , 159.566 , 42.1572 , 
27918406920 , 0 , 206.148 , 158.264 , 38.4033 , 
27918430923 , 0 , 205.674 , 157.938 , 36.1327 , 
27918454975 , 0 , 203.949 , 157.609 , 35.0322 , 
27918490952 , 0 , 199.63 , 156.446 , 33.2689 , 
27918502944 , 0 , 198.216 , 155.902 , 32.6821 , 
27918538865 , 0 , 195.843 , 155.112 , 30.1123 , 
27918550963 , 0 , 194.069 , 154.436 , 29.9941 , 
27918574910 , 0 , 191.092 , 153.42 , 29.4017 , 
27918612317 , 0 , 187.867 , 153.031 , 28.3061 , 
27918634930 , 0 , 186.291 , 152.41 , 27.2994 , 
27918658943 , 0 , 184.182 , 152.146 , 26.7133 , 
27918683010 , 0 , 182.244 , 152.035 , 26.2641 , 
27918706892 , 0 , 181.261 , 152.585 , 25.7907 , 
27918743360 , 0 , 179.495 , 153.362 , 25.6304 , 
27918767144 , 0 , 178.805 , 154.009 , 25.3109 , 
27918779066 , 0 , 178.292 , 154.461 , 25.4566 , 
27918815274 , 0 , 177.952 , 156.692 , 25.5703 , 
27918839109 , 0 , 177.815 , 158.067 , 25.6585 , 
27918851268 , 0 , 177.048 , 158.718 , 26.0593 , 
27918887222 , 0 , 176.767 , 160.533 , 26.3541 , 
27918911089 , 0 , 175.204 , 161.315 , 26.9863 , 
27918935086 , 0 , 174.943 , 162.576 , 27.1451 , 
27918959155 , 0 , 174.232 , 163.515 , 27.5027 , 
27918983033 , 0 , 173.396 , 164.379 , 27.7383 , 
27919007117 , 0 , 172.671 , 164.766 , 28.0541 , 
27919031017 , 0 , 172.24 , 165.084 , 28.441 , 
27919055089 , 0 , 171.307 , 165.037 , 28.6075 , 
27919079034 , 0 , 171.312 , 165.502 , 28.774 , 
27919103153 , 0 , 170.604 , 165.687 , 29.1033 , 
27919127261 , 0 , 169.928 , 165.632 , 29.1779 , 
27919139253 , 0 , 169.696 , 165.344 , 29.0103 , 
27919163209 , 0 , 168.514 , 164.788 , 29.0504 , 
27919187173 , 0 , 167.542 , 163.977 , 28.9677 , 
27919211188 , 0 , 166.477 , 163.871 , 28.9755 , 
27919235192 , 0 , 165.372 , 163.843 , 28.9339 , 
27919259601 , 0 , 165.008 , 164.158 , 28.8234 , 
27919271143 , 0 , 164.219 , 163.654 , 28.5866 , 
27919295149 , 0 , 163.208 , 163.518 , 28.5461 , 
27919331089 , 0 , 162.158 , 163.354 , 28.1529 , 
27919343333 , 0 , 161.359 , 163.352 , 28.1609 , 
27919367189 , 0 , 160.36 , 163.592 , 28.1674 , 
27919391242 , 0 , 159.507 , 163.6 , 27.9002 , 
27919415178 , 0 , 157.696 , 163.212 , 27.6781 , 
27919439181 , 0 , 156.937 , 163.561 , 27.6452 , 
27919463167 , 0 , 155.629 , 163.801 , 27.6001 , 
27919475156 , 0 , 155.194 , 164.063 , 27.6005 , 
27919499267 , 0 , 154.149 , 164.543 , 27.6916 , 
27919523263 , 0 , 153.437 , 164.693 , 27.5721 , 
27919547335 , 0 , 152.808 , 164.867 , 27.4784 , 
27919571268 , 0 , 151.758 , 164.96 , 27.7436 , 
27919595284 , 0 , 151.036 , 165.12 , 27.8633 , 
27919607277 , 0 , 150.789 , 165.231 , 27.8983 , 
27919631223 , 0 , 149.853 , 165.64 , 28.239 , 
27919655304 , 0 , 148.64 , 165.953 , 28.5757 , 
27919679314 , 0 , 148.199 , 166.349 , 28.6714 , 
27919703416 , 0 , 147.244 , 166.471 , 28.5245 , 
27919715251 , 0 , 146.808 , 166.647 , 28.5816 , 
27919727253 , 0 , 146.195 , 166.881 , 28.6135 , 
27919763289 , 0 , 144.617 , 167.546 , 28.8773 , 
27919787245 , 0 , 143.424 , 167.875 , 29.0753 , 
27919811289 , 0 , 143.158 , 168.198 , 28.9495 , 
27919823252 , 0 , 142.606 , 168.237 , 29.1112 , 
27919847262 , 0 , 141.417 , 168.211 , 29.3187 , 
27919871326 , 0 , 140.509 , 168.152 , 29.4563 , 
27919895265 , 0 , 140.205 , 168.419 , 29.6522 , 
27919907248 , 0 , 139.611 , 168.318 , 29.7378 , 
27919931356 , 0 , 138.813 , 168.516 , 30.0583 , 
27919955391 , 0 , 137.956 , 168.608 , 30.453 , 
27919979445 , 0 , 137.559 , 168.881 , 30.8551 , 
27919991433 , 0 , 137.253 , 168.929 , 31.0898 , 
27920015377 , 0 , 136.375 , 168.954 , 31.4908 , 
27920039423 , 0 , 135.827 , 169.11 , 31.6848 , 
27920063379 , 0 , 135.376 , 169.463 , 31.8099 , 
27920075360 , 0 , 135.036 , 169.573 , 31.9572 , 
27920099877 , 0 , 134.33 , 169.559 , 32.1104 , 
27920123339 , 0 , 133.756 , 169.765 , 32.284 , 
27920147465 , 0 , 133.278 , 170.305 , 32.5686 , 
27920159682 , 0 , 132.817 , 170.413 , 32.6133 , 
