AccTime, AccX, AccY, AccZ, GravityTime, GravityX, GravityY, GravityZ
725.73763, -0.25147706270217896, 0.4355941712856293, 0.2878514230251312, 0.0, 0.548758864402771, 5.771099090576172, 7.913743495941162
725.768148, -0.2345622181892395, 0.5938151478767395, 0.06361770629882813, 725.768148, 0.5385800004005432, 5.884862422943115, 7.830216884613037
725.798665, -0.4339475929737091, 0.6500980854034424, -0.15672409534454346, 725.798665, 0.5339396595954895, 5.9833574295043945, 7.75552225112915
725.829183, -0.33245864510536194, 0.5941145420074463, -0.22228774428367615, 725.829183, 0.5354365706443787, 6.046675682067871, 7.706125259399414
725.8597, -0.1342707872390747, 0.5025050640106201, -0.05538482591509819, 725.8597, 0.5370831489562988, 6.065985679626465, 7.69085693359375
725.890218, 0.021555176004767418, 0.5117857456207275, 0.13382171094417572, 725.890218, 0.5372328162193298, 6.079906940460205, 7.679780006408691
725.920735, 0.17842894792556763, 0.5731580853462219, 0.41553589701652527, 725.890218, 0.5327421426773071, 6.104306221008301, 7.660769462585449
725.951253, 0.20836669206619263, 0.5421725511550903, 0.4529580771923065, 725.920735, 0.5298980474472046, 6.11762809753418, 7.6502909660339355
725.98177, 0.30656251311302185, 0.5194198489189148, 0.48080018162727356, 725.951253, 0.5270540118217468, 6.130651473999023, 7.640112400054932
726.012288, 0.35566040873527527, 0.6378236413002014, 0.5077441334724426, 725.98177, 0.5242099165916443, 6.143374919891357, 7.630083084106445
726.378499, 0.053139496594667435, 0.9436376690864563, 0.7147636413574219, 726.286946, 0.5126838684082031, 6.169270992279053, 7.609875202178955
726.409016, -0.2936892807483673, 1.0547066926956177, 0.8577163815498352, 726.378499, 0.49202683568000793, 6.20684289932251, 7.580686092376709
726.439534, -0.31165191531181335, 1.1244616508483887, 0.7767347693443298, 726.409016, 0.4833448827266693, 6.231691360473633, 7.560777187347412
726.470051, -0.4496649205684662, 1.1273057460784912, 0.5773494243621826, 726.439534, 0.4749623239040375, 6.259683132171631, 7.538174152374268
726.470051, -0.6054908633232117, 1.1114387512207031, 0.41104522347450256, 726.470051, 0.46643006801605225, 6.289620876312256, 7.513774871826172
726.500569, -0.6791377067565918, 1.059646487236023, 0.2697390615940094, 726.500569, 0.4592449963092804, 6.320606231689453, 7.488178253173828
726.531086, -0.5435197353363037, 0.9785151481628418, 0.18561401963233948, 726.531086, 0.45580214262008667, 6.352040767669678, 7.4618330001831055
726.561604, -0.35685789585113525, 0.9696835279464722, 0.14400054514408112, 726.561604, 0.4586462378501892, 6.382727146148682, 7.435338020324707
726.592122, -0.159119114279747, 0.9165440201759338, 0.007185058668255806, 726.592122, 0.4697231948375702, 6.411766529083252, 7.409741401672363
726.622639, 0.17603392899036407, 1.0470726490020752, -0.2291734367609024, 726.622639, 0.4894821047782898, 6.437363624572754, 7.3860907554626465
726.714192, 0.531095564365387, 1.057401180267334, -0.39592665433883667, 726.653157, 0.5156776309013367, 6.458619117736816, 7.365732669830322
726.744709, 0.8743318319320679, 0.9267228841781616, -0.31629225611686707, 726.714192, 0.5427712798118591, 6.472390651702881, 7.3516621589660645
726.744709, 1.098116397857666, 0.768352210521698, 0.09220825135707855, 726.744709, 0.5664221048355103, 6.477479934692383, 7.345375061035156
726.805744, 1.0132429599761963, 0.7316784858703613, 0.9316626191139221, 726.775227, 0.6044430732727051, 6.472839832305908, 7.346423149108887
726.805744, 0.7237449884414673, 0.7018904089927673, 1.125808835029602, 726.805744, 0.6215075850486755, 6.472390651702881, 7.345375061035156
726.836262, 0.26225462555885315, 0.6063889861106873, 0.9904902577400208, 726.836262, 0.6396198868751526, 6.478528022766113, 7.338489532470703
726.86678, -0.1546284556388855, 0.319286048412323, 0.6973997354507446, 726.86678, 0.656385064125061, 6.491700649261475, 7.325316905975342
726.897297, -0.16256195306777954, 0.19639159739017487, 0.5086422562599182, 726.897297, 0.6713539361953735, 6.508615493774414, 7.30885124206543
726.927815, 0.11630813777446747, 0.1347198486328125, 0.42586439847946167, 726.927815, 0.686322808265686, 6.526577949523926, 7.291636943817139
726.958332, 0.3938310146331787, 0.03876937925815582, 0.5712121725082397, 726.958332, 0.6990463137626648, 6.544091701507568, 7.274572372436523
727.019367, 0.4496649205684662, -0.09819579869508743, 0.786314845085144, 726.98885, 0.7054829597473145, 6.563251495361328, 7.2567596435546875
727.049885, 0.34129029512405396, -0.1398092657327652, 0.9375004768371582, 727.049885, 0.7044351100921631, 6.587501049041748, 7.234904766082764
727.080402, 0.229472815990448, -0.07858657836914063, 0.9614506363868713, 727.080402, 0.6973997354507446, 6.620283126831055, 7.205416202545166
727.11092, 0.13202545046806335, -0.05224136263132095, 0.7908055186271667, 727.11092, 0.6867718696594238, 6.664141654968262, 7.166048049926758
727.141438, 0.37691619992256165, -0.43694138526916504, -0.48199766874313354, 727.141438, 0.6661148071289063, 6.841073989868164, 6.999145030975342
727.171955, 0.35760635137557983, -0.5519022941589355, -0.8177495002746582, 727.141438, 0.6649172902107239, 6.898853778839111, 6.942563056945801
727.202473, 0.22588028013706207, -0.5228626728057861, -0.9267228841781616, 727.171955, 0.6634204387664795, 6.948400497436523, 6.8930158615112305
727.23299, -0.07349716126918793, -0.2953358590602875, -0.6039940118789673, 727.202473, 0.6655160784721375, 7.016658782958984, 6.823410511016846
727.23299, -0.11241623014211655, -0.20103195309638977, -0.3838018774986267, 727.23299, 0.6738986372947693, 7.034770965576172, 6.803801536560059
727.263508, -0.04625381529331207, -0.12379257380962372, -0.0749940499663353, 727.263508, 0.6893165707588196, 7.044950008392334, 6.791826248168945
727.324543, 0.0053887940011918545, -0.10208770632743835, 0.2339634746313095, 727.294025, 0.7081773281097412, 7.050189018249512, 6.784341812133789
