timestamp(us), toolID,   X1, Y1, Z1, toolID,   X2, Y2, Z2, toolID,   X3, Y3, Z3
1259505704 , 0 , 17.2822 , 99.8429 , -29.6383 , 
1259541764 , 0 , 16.1319 , 99.6289 , -31.3087 , 
1259565713 , 0 , 15.6504 , 99.4723 , -32.25 , 
1259589704 , 0 , 15.4017 , 99.0276 , -33.4498 , 
1259601701 , 0 , 15.3407 , 98.9525 , -33.9728 , 
1259637684 , 0 , 15.021 , 99.6577 , -35.0893 , 
1259673676 , 0 , 14.751 , 100.775 , -35.7824 , 
1259709714 , 0 , 14.5754 , 103.038 , -35.7991 , 
1259733773 , 0 , 14.2259 , 104.784 , -35.8138 , 
1259769715 , 0 , 13.941 , 107.113 , -36.0048 , 1 , -30.4893 , 77.6637 , -20.3176 , 
1259805697 , 0 , 13.6247 , 109.138 , -37.2297 , 1 , -30.8209 , 80.1315 , -20.292 , 
1259841867 , 0 , 13.197 , 111.64 , -37.3837 , 1 , -31.1555 , 82.8255 , -20.4886 , 
1259877914 , 0 , 13.105 , 114.116 , -37.4916 , 1 , -31.1675 , 85.2949 , -21.0096 , 
1259913832 , 0 , 13.1643 , 116.046 , -38.1648 , 1 , -31.1382 , 87.294 , -21.7252 , 
1259949827 , 0 , 13.2534 , 118.545 , -39.281 , 1 , -30.9287 , 89.6523 , -22.5542 , 
1259973870 , 0 , 13.337 , 120.324 , -39.7984 , 1 , -30.6101 , 91.5028 , -22.8022 , 
1260009831 , 0 , 13.4693 , 122.082 , -41.4862 , 1 , -30.4846 , 93.3048 , -23.633 , 
1260045838 , 0 , 13.133 , 124.288 , -41.4959 , 1 , -30.6317 , 95.1496 , -24.5321 , 
1260081821 , 0 , 12.5132 , 126.805 , -41.5248 , 1 , -30.8917 , 97.5478 , -24.5343 , 
1260117915 , 0 , 11.8025 , 129.451 , -42.0276 , 1 , -31.3069 , 99.8768 , -24.8794 , 
1260141826 , 0 , 11.1229 , 130.92 , -42.4208 , 1 , -31.8832 , 101.069 , -25.2808 , 
1260165805 , 0 , 10.2446 , 132.584 , -42.4647 , 1 , -32.5447 , 102.74 , -25.1235 , 
1260189871 , 0 , 9.43091 , 134.73 , -43.2068 , 1 , -33.2846 , 104.625 , -25.4055 , 
1260213771 , 0 , 8.65323 , 137.248 , -42.8092 , 1 , -33.8663 , 107.093 , -25.2504 , 
1260237954 , 0 , 7.99459 , 139.565 , -42.7972 , 1 , -34.4324 , 109.435 , -25.3016 , 
1260261945 , 0 , 7.24477 , 141.491 , -43.2261 , 1 , -35.145 , 111.443 , -25.4594 , 
1260273934 , 0 , 6.84912 , 142.361 , -43.1963 , 1 , -35.5053 , 112.39 , -25.4249 , 
1260297935 , 0 , 6.33168 , 144.078 , -43.6642 , 1 , -36.0544 , 114.193 , -25.7884 , 
1260321940 , 0 , 6.03946 , 146.478 , -44.1033 , 1 , -36.2227 , 116.671 , -25.9392 , 
1260346004 , 0 , 5.7465 , 148.978 , -44.5405 , 1 , -36.4158 , 119.007 , -26.4548 , 
1260370046 , 0 , 5.48647 , 150.986 , -44.6535 , 1 , -36.5991 , 121.102 , -26.7805 , 
1260393919 , 0 , 5.50093 , 152.85 , -45.3166 , 1 , -36.5044 , 122.993 , -27.1449 , 
1260417992 , 0 , 5.59588 , 155.117 , -45.3727 , 1 , -36.2415 , 124.975 , -27.8248 , 
1260441942 , 0 , 5.79465 , 157.233 , -46.7659 , 1 , -35.9727 , 127.136 , -28.5462 , 
1260465991 , 0 , 6.01933 , 159.604 , -47.036 , 1 , -35.671 , 129.098 , -29.8092 , 
1260477951 , 0 , 6.19979 , 160.87 , -47.1722 , 1 , -35.4523 , 130.034 , -30.4518 , 
1260501929 , 0 , 6.7029 , 163.02 , -48.5248 , 1 , -34.8317 , 132.231 , -31.3135 , 
1260525936 , 0 , 7.12596 , 165.165 , -49.2889 , 1 , -34.22 , 134.255 , -32.3705 , 
1260550193 , 0 , 7.55364 , 166.852 , -50.3036 , 1 , -33.7161 , 135.739 , -33.7869 , 
1260573995 , 0 , 7.97155 , 168.214 , -50.8418 , 1 , -33.1602 , 137.049 , -34.6108 , 
1260597927 , 0 , 8.32648 , 169.439 , -51.7334 , 1 , -32.6212 , 138.261 , -35.3456 , 
1260621915 , 0 , 8.7675 , 170.547 , -53.2866 , 1 , -32.162 , 139.369 , -36.4273 , 
1260646017 , 0 , 9.2011 , 171.835 , -53.8797 , 1 , -31.6201 , 140.466 , -37.5102 , 
1260670110 , 0 , 9.61064 , 172.937 , -54.5586 , 1 , -31.04 , 141.498 , -38.3541 , 
1260694065 , 0 , 9.97622 , 173.762 , -55.2863 , 1 , -30.5191 , 142.296 , -38.9398 , 
1260718060 , 0 , 10.245 , 174.46 , -55.9653 , 1 , -30.1816 , 142.717 , -40.0409 , 
1260742040 , 0 , 10.4943 , 175.284 , -56.4937 , 1 , -29.7269 , 143.649 , -40.431 , 
1260766055 , 0 , 10.7212 , 176.088 , -57.503 , 1 , -29.4476 , 144.442 , -40.9586 , 
1260790041 , 0 , 10.7351 , 176.797 , -57.5351 , 1 , -29.2653 , 145.067 , -41.468 , 
1260814044 , 0 , 10.6582 , 177.596 , -57.7197 , 1 , -29.1892 , 145.567 , -42.1365 , 
1260838041 , 0 , 10.4439 , 178.371 , -57.8675 , 1 , -29.1544 , 146.414 , -42.3318 , 
1260862091 , 0 , -29.24 , 147.134 , -42.6228 , 
1260886080 , 0 , -29.4671 , 147.981 , -42.6117 , 
1260910107 , 0 , -29.8934 , 148.581 , -42.8593 , 
1260946047 , 0 , -30.281 , 149.965 , -42.947 , 
1260982093 , 0 , -30.6488 , 151.21 , -43.295 , 
1261006049 , 0 , -30.8038 , 152.57 , -42.8431 , 
1261042103 , 0 , -30.7463 , 154.348 , -43.2341 , 
1261066007 , 0 , -30.6387 , 156.032 , -42.9393 , 
1261090131 , 0 , -30.5981 , 158.124 , -42.6838 , 
1261114163 , 0 , -30.5899 , 160.715 , -42.1794 , 
1261138155 , 0 , -30.6784 , 162.936 , -42.3937 , 
1261162175 , 0 , -30.7209 , 165.197 , -42.2659 , 
1261198112 , 0 , -30.7334 , 168.469 , -41.9671 , 
1261222179 , 0 , -30.7807 , 171.451 , -42.0691 , 
1261246270 , 0 , -30.954 , 173.873 , -42.5361 , 
1261270184 , 0 , -31.0862 , 176.475 , -42.4873 , 
1261294927 , 0 , -31.2996 , 178.671 , -43.4132 , 
1261330164 , 0 , -31.5912 , 182.162 , -43.5876 , 
