time(ms), id1, x1(mm), y1, z1, id2, x2, y2, z2, id3, x3, y3, z3
29038098.017,0,-101.052,173.807,183.434,1,-69.2935,178.687,13.6519,2,-112.445,207.56,1.57038
29038110.222,0,-99.6253,175.999,180.772,1,-68.6822,178.959,13.7068,2,-111.767,207.911,2.00721
29038134.38,0,-98.6337,178.257,179.574,1,-67.4394,178.992,13.1355,2,-110.756,208.33,1.98018
29038158.185,0,-97.5526,177.672,179.895,1,-66.5389,179.455,13.6942,2,-109.746,208.462,1.54506
29038182.738,0,-96.5699,177.372,180.247,1,-65.5771,179.712,13.7104,2,-108.615,208.663,2.15445
29038194.166,0,-94.9361,177.771,177.401,1,-65.1825,179.916,13.8318,2,-108.2,208.914,2.32216
29039718.637,0,-63.7411,214.754,95.2264,1,1.9719,175.076,6.70936,2,-40.8239,205.225,-7.85811
29039742.853,0,-63.383,214.917,95.1335,1,2.82992,175.566,6.63351,2,-39.8974,205.676,-7.80377
29039850.656,0,-58.4714,217.002,93.3926,1,7.30463,178.399,5.47142,2,-35.3913,208.19,-8.55822
29039875.077,0,-58.0774,217.223,93.2647,1,8.2915,178.841,5.27047,2,-34.4008,208.557,-9.35163
29039934.683,0,-55.2539,217.995,92.4613,1,11.1857,179.66,3.88436,2,-31.7403,209.414,-11.0727
29039946.618,0,-55.008,217.834,92.2777,1,11.786,179.728,3.64519,2,-31.1497,209.521,-10.9588
29039982.703,0,-54.5752,217.995,91.848,1,13.3415,180.143,3.5242,2,-29.4391,209.859,-10.9749
29039994.752,0,-54.2071,218.067,91.6511,1,14.0022,180.18,3.49603,2,-28.7578,209.954,-10.9169
29040042.62,0,-53.1812,218.071,91.3286,1,16.1974,180.372,3.26126,2,-26.4592,210.195,-11.7659
29040066.675,0,-51.6766,218.135,90.7454,1,17.4936,180.042,3.24483,2,-25.0479,210.143,-11.6953
29040102.611,0,-50.6036,218.04,90.4176,1,19.5579,179.66,2.86677,2,-23.136,209.65,-12.1823
29040114.69,0,-49.824,218.068,90.1101,1,20.3808,179.362,2.7905,2,-22.3636,209.265,-12.4566
29040138.853,0,-48.45,218.01,89.4085,1,21.9688,178.802,2.67458,2,-20.8756,208.591,-12.6535
29040234.799,0,-42.2185,216.881,86.3578,1,28.9694,176.631,3.50142,2,-14.4017,204.542,-13.2737
29040258.74,0,-41.392,217.033,86.3392,1,30.5716,175.997,3.36922,2,-13.0324,203.881,-13.5536
29040270.761,0,-40.9516,217.232,86.2703,1,31.3266,175.851,3.43843,2,-12.3329,203.661,-13.3829
29040294.73,0,-40.5605,217.485,86.0492,1,32.6486,175.847,3.76991,2,-11.0015,203.616,-13.3396
29040390.679,0,-35.1959,222.434,85.2273,1,38.5649,177.335,5.37382,2,-4.8784,204.869,-12.803
29040955.105,0,61.211,194.761,134.063,1,76.0277,182.534,10.043,2,33.0159,211.099,-9.05372
29040990.975,0,62.0513,194.742,134.034,1,77.8693,182.635,9.72623,2,34.656,210.855,-10.0211
29041002.947,0,62.272,195.265,133.855,1,78.5206,182.726,9.53483,2,35.2749,211.048,-10.025
29041015.239,0,62.8537,195.153,133.845,1,79.1819,182.898,9.43184,2,35.882,210.953,-10.713
29041051.024,0,64.1562,195.305,133.883,1,81.3164,183.268,9.28337,2,37.9723,211.17,-10.6717
29041074.921,0,65.0821,195.315,133.951,1,82.7082,183.254,9.33702,2,39.5437,211.401,-10.7054
29041088.336,0,65.8074,195.518,133.97,1,83.5958,183.204,9.41014,2,40.5357,211.421,-10.8464
29041110.998,0,66.7983,195.75,134.072,1,85.2235,183.081,9.38564,2,42.2717,211.724,-10.7263
29041122.986,0,67.9469,195.571,134.23,1,86.201,183.222,9.6112,2,43.3012,211.881,-10.7294
29041159.028,0,70.7253,195.49,134.654,1,88.8765,183.233,9.8052,2,46.186,212.362,-10.5489
29041170.989,0,71.9877,195.508,134.85,1,89.9853,183.281,9.83933,2,47.2262,212.58,-10.5195
29041194.922,0,73.3513,195.897,134.992,1,91.7228,183.283,9.953,2,49.0123,212.816,-10.0529
29041206.967,0,74.5388,195.982,135.244,1,92.7685,183.243,10.0183,2,49.9493,212.698,-10.0097
29041242.922,0,76.6375,196.138,135.476,1,95.0329,182.878,10.2148,2,52.461,212.623,-9.59481
29041255.034,0,78.3251,195.965,135.763,1,95.8903,182.799,10.4034,2,53.2962,212.325,-9.56555
29041291.032,0,82.1132,195.913,136.286,1,98.3386,182.59,10.4256,2,55.6362,212.122,-9.47178
29041302.968,0,83.0763,196.064,136.309,1,99.2254,182.597,10.3075,2,56.3252,212.102,-9.32207
29041327.042,0,85.3515,195.922,136.635,1,100.509,182.591,10.4586,2,57.717,212.284,-9.31118
29041350.97,0,87.3527,196.17,136.951,1,102.099,182.976,10.6593,2,59.0831,212.44,-9.16566
29041375.076,0,88.9102,196.18,137.195,1,103.501,183.06,10.8468,2,60.5634,212.676,-8.91778
29041387.079,0,90.1183,195.813,137.393,1,104.414,183.164,10.8095,2,61.2611,212.707,-8.48509
29041423.087,0,92.5517,195.999,137.633,1,106.386,183.406,11.2616,2,63.5122,213.153,-8.66576
29041435.086,0,93.7822,195.885,137.819,1,107.223,183.641,11.3226,2,64.2439,213.198,-8.98114
29041459.066,0,95.7596,196.065,138.063,1,108.574,184.045,11.6919,2,65.6675,213.581,-8.74163
29041471.102,0,96.7538,196.202,138.239,1,109.209,184.272,11.9316,2,66.3627,213.683,-8.39221
29041507.047,0,103.187,234.191,87.7965,1,111.326,184.551,12.1048,2,68.3961,214.114,-7.69888
29041519.087,0,103.83,234.478,88.0079,1,111.812,184.559,12.2326,2,69.057,214.417,-7.37215
29041543.073,0,105.299,235.818,87.5878,1,112.997,184.617,12.4271,2,70.3166,214.651,-7.06528
29041555.215,0,102.492,197.181,139.034,1,113.648,184.403,12.2608,2,70.8716,214.676,-6.85861
29041603.076,0,104.953,197.406,139.209,1,115.713,184.26,12.2367,2,72.8732,214.614,-6.66277
29041615.102,0,106.15,197.156,139.351,1,116.1,184.002,12.0528,2,73.2,214.361,-6.66618
29041639.19,0,107.42,197.068,139.107,1,116.869,183.596,11.9538,2,74.0973,213.827,-7.9847
29041675.047,0,109.372,196.907,139.073,1,118.484,183.067,11.6198,2,75.6839,213.479,-8.60404
29041687.059,0,110.182,196.506,138.94,1,118.996,182.934,11.5322,2,76.2064,213.279,-8.24379
29041711.18,0,111.84,196.128,138.896,1,120.418,182.628,11.1102,2,77.4049,213.152,-8.18832
29041747.05,0,114.236,195.43,138.972,1,122.018,182.343,11.1085,2,79.1565,212.684,-8.60478
29041759.052,0,114.87,195.08,138.835,1,122.83,182.215,10.972,2,79.8948,212.494,-8.60835
29041783.175,0,116.936,194.533,138.96,1,124.216,182.033,10.9883,2,81.3091,212.254,-8.28872
29041795.21,0,117.67,194.482,138.934,1,125.007,181.979,11.0011,2,82.0364,211.868,-8.82954
29041819.521,0,119.261,193.897,138.948,1,126.358,181.923,11.148,2,83.4223,211.484,-8.91744
29041843.208,0,120.693,193.471,138.909,1,127.954,181.548,11.0123,2,85.1682,211.547,-8.67206
29041855.528,0,121.496,193.389,139.03,1,128.705,181.449,11.0843,2,86.0895,211.522,-9.04943
29041879.067,0,122.977,193.346,139.191,1,130.193,181.104,11.0344,2,87.6362,211.505,-8.93112
29041903.271,0,124.029,193.608,139.406,1,131.645,180.944,11.2562,2,89.5334,211.928,-8.35681
29041927.644,0,125.247,193.652,139.525,1,133.201,181.139,11.524,2,91.1754,212.197,-8.36174
29041939.264,0,125.949,193.548,139.732,1,134.092,181.318,11.6546,2,92.1263,212.494,-8.3842
29041963.181,0,127.194,193.57,139.911,1,135.402,181.519,11.9923,2,93.6078,212.768,-8.18241
29041975.211,0,127.586,193.695,139.864,1,136.14,181.682,12.0374,2,94.3506,212.955,-8.17967
29042011.167,0,129.623,193.539,140.092,1,138.486,182.132,12.1298,2,96.3747,213.22,-8.05863
29042023.218,0,130.016,193.815,140.175,1,139.083,182.382,12.3303,2,97.039,213.423,-7.56365
29042035.348,0,130.43,193.766,140.078,1,139.994,182.512,12.2494,2,97.6914,213.485,-7.56252
29042071.277,0,132.524,193.872,140.138,1,142.298,182.819,12.0773,2,99.6005,213.677,-7.76886
29042107.146,0,134.803,193.735,140.306,1,144.316,183.179,11.9992,2,101.475,213.821,-7.40666
29042119.178,0,135.497,193.562,140.164,1,144.869,183.432,12.0246,2,102.191,213.956,-7.56895
29042143.139,0,80.8452,264.233,69.3488,1,146.615,183.616,11.7247,2,103.67,214.118,-7.70191
29042167.191,0,82.4293,265.529,69.6669,1,148.284,183.686,11.5428,2,105.276,213.959,-8.18173
29042179.285,0,82.678,264.917,69.3406,1,149.184,183.708,11.4223,2,106.224,213.987,-8.69756
29042191.207,0,83.7396,266.31,69.7015,1,149.819,183.835,11.588,2,107.146,214.051,-9.18136
29042227.4,0,86.1161,269.362,70.14,1,152.294,183.795,11.3292,2,109.72,214.465,-9.09902
29042251.323,0,87.3339,269.991,70.4355,1,154.111,183.728,11.1582,2,111.466,214.526,-8.91845
29042275.316,0,89.2378,272.272,70.7083,1,155.619,183.674,11.2997,2,113.267,214.663,-8.34834
29042299.472,0,147.692,192.847,139.919,1,156.963,183.414,11.7954,2,115.359,214.591,-8.24852
29042323.32,0,149.543,192.83,140.219,1,158.608,183.235,11.8751,2,117.282,214.674,-7.93486
29042335.332,0,150.596,192.932,140.397,1,160.015,183.288,11.7922,2,118.391,214.744,-8.06051
29042359.287,0,152.626,192.682,140.574,1,161.998,183.401,12.0129,2,120.366,214.679,-8.3436
29042383.308,0,154.605,192.546,140.736,1,163.736,183.257,12.1828,2,122.323,214.642,-8.18237
29042395.312,0,155.301,192.558,140.793,1,164.77,183.311,12.3451,2,123.336,214.686,-7.8452
29042419.326,0,157.153,192.188,140.928,1,166.555,183.237,12.5323,2,125.229,214.442,-8.29424
29042443.587,0,101.865,276.165,72.1217,1,168.793,183.4,12.8304,2,127.394,214.486,-8.04432
29042467.294,0,102.819,275.852,72.0199,1,170.433,183.285,12.9521,2,129.242,214.543,-7.54532
29042479.338,0,103.584,275.877,72.0858,1,171.506,183.276,12.9264,2,130.223,214.547,-7.25485
29042491.316,0,104.366,275.775,72.164,1,172.458,183.339,13.1429,2,131.147,214.501,-6.87844
29042515.452,0,106.092,275.546,72.5339,1,174.6,183.398,13.4033,2,133.023,214.253,-7.03292
29042527.337,0,106.835,275.213,72.5232,1,175.459,183.281,13.6639,2,134.019,214.211,-6.63092
29042563.412,0,108.79,274.579,72.5106,1,178.02,182.84,14.1554,2,136.852,213.909,-6.46403
29042599.393,0,110.479,273.859,72.337,1,180.588,182.415,14.4257,2,139.652,213.655,-6.08834
29042611.411,0,111.79,273.471,72.3861,1,181.365,181.934,14.4446,2,140.543,213.19,-6.36133
29042636.046,0,113.515,272.927,72.5164,1,183.085,181.655,14.6034,2,142.418,213.017,-6.06512
29042659.467,0,115.977,272.246,71.9529,1,185.253,181.408,14.3284,2,144.137,212.364,-7.29136
29042686.574,0,117.75,271.542,71.532,1,187.1,181.047,14.1242,2,146.035,212.202,-7.1608
29042719.389,0,119.892,271.052,71.0294,1,189.656,180.735,13.8952,2,148.549,211.893,-7.78742
29042731.451,0,121.56,271.485,70.7384,1,190.528,180.211,13.4645,2,149.537,211.88,-7.50414
29042743.436,0,122.833,271.37,70.3494,1,191.531,179.977,13.2506,2,150.656,211.85,-7.88924
29042767.42,0,124.337,270.986,70.0515,1,193.525,179.805,13.0909,2,152.815,211.842,-8.18291
29042779.439,0,125.466,270.883,70.0676,1,194.871,179.999,12.937,2,153.973,211.791,-8.13805
29042803.409,0,127.258,270.7,69.8775,1,197.827,180.294,12.6332,2,156.265,211.918,-7.83997
29042815.591,0,128.407,270.52,69.8615,1,198.829,180.101,12.667,2,157.67,211.966,-8.29954
29042851.441,0,131.742,270.463,69.9145,1,201.842,180.182,13.5906,2,161.641,212.071,-7.8962
29042863.446,0,132.985,270.415,69.9328,1,203.125,180.138,13.9161,2,163.245,212.326,-7.44845
29042887.408,0,135.206,270.638,69.9574,1,205.759,180.502,14.5173,2,166.052,212.602,-6.88746
29042899.548,0,136.866,271.128,70.233,1,207.919,180.844,14.6236,2,167.749,212.786,-6.46627
29042935.435,0,140.926,271.702,70.7759,1,211.443,180.287,15.6801,2,172.71,213.041,-5.95849
29042959.396,0,143.654,271.937,70.9943,1,214.319,180.495,16.5506,2,175.916,213.099,-5.68595
29042971.417,0,145.382,272.144,71.1654,1,216.448,180.668,17.0434,2,177.605,213.086,-5.04604
29043007.406,0,149.778,272.364,71.2945,1,220.547,179.772,17.3856,2,182.069,212.874,-4.82678
29043019.543,0,150.96,271.682,71.5961,1,222.178,179.701,18.1503,2,183.829,212.821,-3.97026
29043043.518,0,153.185,270.772,71.9481,1,223.985,178.243,18.7609,2,187.003,212.491,-3.76295
29043057.199,0,155.101,270.784,72.066,1,224.929,177.33,19.3049,2,188.841,212.313,-2.98687
29043091.595,0,158.874,270.109,72.0982,1,229.854,177.967,20.7547,2,193.194,211.687,-2.16615
29043115.861,0,161.067,269.706,72.0029,1,234.07,178.76,21.3129,2,196.016,211.4,-2.04196
29043127.584,0,162.125,269.384,71.9052,1,237.145,179.616,21.4138,2,197.229,211.264,-1.61588
29043151.543,0,164.787,269.991,71.9125,1,240.488,179.831,21.6162,2,199.736,210.801,-1.93028
29043187.487,0,169.386,271.928,72.1088,1,241.177,177.594,21.9736,2,203.348,210.494,-1.33617
29043199.584,0,170.406,271.4,72.4179,1,240.714,176.699,22.2447,2,204.526,210.454,-0.940265
29043223.704,0,173.628,272.76,72.852,1,242.398,175.9,22.5852,2,207.28,210.202,-1.21868
29043235.566,0,176.488,274.762,73.4013,1,245.045,176.58,22.5595,2,208.904,210.403,-0.933003
29043260.24,0,180.133,275.933,74.1222,1,250.223,177.868,23.1324,2,212.159,210.436,-0.663301
29043284.545,0,184.211,277.365,74.9788,1,252.523,177.362,24.6159,2,216.074,210.336,0.203008
29043319.497,0,189.579,278.694,76.1024,1,257.02,176.441,26.9768,2,221.686,209.343,2.51851
29043331.548,0,190.587,277.594,76.5419,1,259.358,176.08,28.8044,2,224.683,208.825,3.39462
29043355.555,0,194.336,277.833,79.2338,1,264.178,176.078,32.4195,2,229.73,208.682,6.51777
29043379.56,0,197.644,277.023,82.4532,1,264.526,173.794,35.5007,2,233.941,208.647,9.58235
29043391.571,0,199.612,276.211,85.4166,1,266.784,173.839,38.6992,2,236.364,208.646,12.4756
29043415.797,0,202.991,274.223,91.645,1,268.795,171.365,44.897,2,240.494,207.702,19.4255
29043428.444,0,204.509,272.839,95.3605,1,270.098,170.273,48.8713,2,242.926,207.261,23.6983
29043475.665,0,185.52,225.939,150.045,1,280.493,168.399,68.8251,2,252.783,204.875,44.501
29043499.686,0,186.058,223.123,155.323,1,284.273,166.031,80.648,2,257.305,202.706,57.3354
29043523.609,0,186.636,217.835,163.987,1,220.639,250.563,156.515,2,263.168,198.147,76.9383
29043547.709,0,188.09,213.297,174.016,1,219.286,248.046,171.923,2,269.531,190.915,98.0157
29043571.607,0,222.733,238.14,186.749,1,190.502,210.872,183.231,2,276.342,182.814,120.695
