time since 1970(s), ms
1401177037, 766
timestamp(us), toolID,   X1, Y1, Z1, toolID,   X2, Y2, Z2, toolID,   X3, Y3, Z3
25750167892 , 0 , -39.4731 , 252.64 , 205.031 , 
25750180002 , 0 , -41.1666 , 252.526 , 198.082 , 
25750192516 , 0 , -42.9171 , 251.979 , 190.415 , 
25750215766 , 0 , -45.713 , 250.919 , 177.04 , 
25750227820 , 0 , -47.9656 , 249.684 , 167.068 , 
25750252025 , 0 , -51.1728 , 247.068 , 150.929 , 
25750263961 , 0 , -53.1255 , 244.207 , 142.264 , 
25750275930 , 0 , -54.912 , 240.891 , 134.741 , 
25750287895 , 0 , -56.5954 , 237.502 , 128.138 , 
25750300062 , 0 , -57.8849 , 234.038 , 122.814 , 
25750323869 , 0 , -59.8393 , 228.098 , 113.421 , 
25750348139 , 0 , -61.4384 , 219.338 , 103.304 , 
25750384174 , 0 , -63.1949 , 206.302 , 89.711 , 
25750408129 , 0 , -63.8679 , 198.019 , 82.0807 , 
25750431926 , 0 , -64.4536 , 190.283 , 75.21 , 
25750455938 , 0 , -64.6728 , 182.72 , 68.8176 , 
25750479917 , 0 , -64.7486 , 176.353 , 62.8814 , 
25750491931 , 0 , -64.3297 , 173.469 , 60.3482 , 
25750527978 , 0 , -63.4331 , 165.665 , 53.0448 , 
25750551915 , 0 , -63.0826 , 161.335 , 48.8119 , 
25750575923 , 0 , -62.28 , 158.166 , 45.6996 , 
25750612012 , 0 , -61.0457 , 154.442 , 41.8486 , 
25750635914 , 0 , -60.1241 , 152.576 , 39.8991 , 
25750660090 , 0 , -59.2722 , 151.561 , 38.6289 , 
25750684052 , 0 , -58.9574 , 150.003 , 37.0435 , 
25750696238 , 0 , -58.7663 , 149.843 , 37.0958 , 
25750720084 , 0 , -58.4365 , 149.995 , 37.3833 , 
25750756086 , 0 , -58.2602 , 149.595 , 37.3205 , 
25750768114 , 0 , -58.3196 , 150.033 , 37.9381 , 
25750792142 , 0 , -58.3997 , 151.103 , 38.9654 , 
25750816153 , 0 , -58.3933 , 152.036 , 39.6881 , 
25750840153 , 0 , -58.1482 , 153.102 , 40.3288 , 
25750864059 , 0 , -57.9895 , 153.783 , 40.4524 , 
25750876058 , 0 , -57.9032 , 154.717 , 41.0126 , 
25750900166 , 0 , -58.281 , 156.78 , 41.9941 , 
25750924153 , 0 , -58.7385 , 158.943 , 43.1169 , 
25750948033 , 0 , -58.8477 , 160.666 , 43.9343 , 
25750960067 , 0 , -59.0142 , 162.186 , 44.7487 , 
25750984142 , 0 , -59.25 , 164.875 , 46.1551 , 
25750996092 , 0 , -59.3483 , 166.117 , 46.8441 , 
25751020730 , 0 , -59.3696 , 168.313 , 48.0787 , 
25751044051 , 0 , -59.4866 , 170.06 , 49.033 , 
25751068250 , 0 , -59.5433 , 172.108 , 50.2878 , 
25751104192 , 0 , -59.6492 , 174.157 , 51.5113 , 
25751128238 , 0 , -59.7435 , 175.629 , 52.6477 , 
25751152293 , 0 , -59.9119 , 176.709 , 53.7418 , 
25751176111 , 0 , -60.1096 , 177.514 , 54.6846 , 
25751188160 , 0 , -60.2297 , 178.014 , 55.2551 , 
25751212161 , 0 , -60.3163 , 178.615 , 56.2398 , 
25751224208 , 0 , -60.3741 , 178.85 , 56.8424 , 
25751260178 , 0 , -60.5886 , 179.577 , 58.8397 , 
25751284176 , 0 , -60.7135 , 180.231 , 60.7204 , 
25751296224 , 0 , -60.7558 , 180.459 , 61.6024 , 
25751332208 , 0 , -60.9083 , 181.685 , 64.1834 , 
25751356126 , 0 , -60.8249 , 183.025 , 66.3924 , 
25751380165 , 0 , -60.882 , 184.343 , 68.3992 , 
25751404157 , 0 , -60.4327 , 186.315 , 70.6464 , 
