timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3, edge1, edge2, edge3
1603357749 , 0 , -117.609 , 167.61 , 32.7486 , 1 , -148.22 , 153.011 , 45.6694 , 2 , -140.353 , 148.421 , 102.991 , 36.2918 , 76.2856 , 58.0403 , 
1603385696 , 0 , -109.778 , 166.094 , 32.4373 , 1 , -137.672 , 150.856 , 45.0749 , 2 , -138.11 , 150.572 , 104.087 , 34.2046 , 78.5963 , 59.0148 , 
1603417704 , 0 , -98.5719 , 163.531 , 31.9647 , 1 , -125.95 , 148.547 , 44.1297 , 2 , -132.259 , 149.264 , 103.305 , 33.4973 , 80.1736 , 59.5148 , 
1603442635 , 0 , -88.6374 , 160.85 , 31.258 , 1 , -117.438 , 146.301 , 43.1506 , 2 , -125.947 , 148.099 , 102.089 , 34.3885 , 81.0655 , 59.5766 , 
1603480366 , 0 , -75.4562 , 156.729 , 29.0806 , 1 , -105.718 , 142.18 , 41.0793 , 2 , -115.549 , 145.288 , 99.9718 , 35.6574 , 82.2431 , 59.7883 , 
1603518717 , 0 , -64.595 , 153.111 , 28.4564 , 1 , -96.4317 , 138.912 , 39.1536 , 2 , -105.665 , 142.628 , 98.4525 , 36.464 , 81.8297 , 60.1284 , 
1603544463 , 0 , -57.7432 , 150.491 , 27.8168 , 1 , -90.4507 , 136.593 , 38.0551 , 2 , -98.8228 , 140.628 , 97.061 , 36.9832 , 81.1147 , 59.7332 , 
1603570749 , 0 , -51.1914 , 147.635 , 26.8704 , 1 , -84.4497 , 134.208 , 37.2074 , 2 , -91.7698 , 139.654 , 94.8878 , 37.3263 , 79.6032 , 58.3975 , 
1603610365 , 0 , -42.8661 , 143.568 , 25.599 , 1 , -76.9853 , 130.785 , 35.3518 , 2 , -82.0137 , 138.046 , 91.8749 , 37.718 , 77.1721 , 57.2089 , 
1603637119 , 0 , -37.7954 , 140.666 , 24.2651 , 1 , -72.2481 , 128.306 , 34.2223 , 2 , -76.3492 , 135.852 , 90.5218 , 37.9328 , 76.8084 , 56.9508 , 
1603665084 , 0 , -32.796 , 137.355 , 23.6281 , 1 , -67.5685 , 125.432 , 32.9765 , 2 , -70.9782 , 134.825 , 88.0661 , 37.9301 , 74.9436 , 55.9886 , 
1603693496 , 0 , -28.821 , 134.172 , 22.7689 , 1 , -63.7937 , 122.814 , 31.754 , 2 , -66.2263 , 133.315 , 86.0251 , 37.8527 , 73.4931 , 55.3312 , 
1603737755 , 0 , -23.5524 , 129.814 , 20.2276 , 1 , -58.7867 , 118.919 , 29.3249 , 2 , -63.5705 , 125.443 , 86.1926 , 37.9858 , 77.2783 , 57.4403 , 
1603768115 , 0 , -19.6684 , 127.067 , 19.0941 , 1 , -55.0874 , 116.43 , 27.6889 , 2 , -58.5665 , 125.499 , 82.9503 , 37.9676 , 74.7873 , 56.1087 , 
