time since 1970(s), ms
1401178804, 357
timestamp(us), toolID,   X1, Y1, Z1, toolID,   X2, Y2, Z2, toolID,   X3, Y3, Z3
27514806595 , 0 , 201.37 , 177.854 , 89.9729 , 
27514830521 , 0 , 201.512 , 178.58 , 89.4444 , 
27514854517 , 0 , 199.214 , 178.703 , 88.6596 , 
27514878580 , 0 , 197.696 , 177.124 , 86.663 , 
27514902516 , 0 , 199.015 , 177.851 , 86.0212 , 
27514926654 , 0 , 199.078 , 177.857 , 85.3426 , 
27514950826 , 0 , 198.373 , 177.383 , 84.6921 , 
27514974776 , 0 , 197.711 , 177.002 , 84.4844 , 
27514998652 , 0 , 197.173 , 177.089 , 84.3442 , 
27515022714 , 0 , 197.628 , 177.569 , 84.0513 , 
27515046641 , 0 , 196.14 , 177.038 , 83.9005 , 
27515071041 , 0 , 194.621 , 176.684 , 83.7489 , 
27515094913 , 0 , 193.423 , 175.941 , 82.981 , 
27515118681 , 0 , 191.92 , 175.444 , 82.5112 , 
27515142769 , 0 , 191.068 , 175.446 , 82.1281 , 
27515166631 , 0 , 190.807 , 176.003 , 81.3991 , 
27515178755 , 0 , 192.107 , 177.66 , 81.3437 , 
27515214769 , 0 , 190.836 , 177.386 , 80.6547 , 
27515239555 , 0 , 189.595 , 176.827 , 80.4648 , 
27515262809 , 0 , 188.019 , 175.972 , 80.0752 , 
27515287133 , 0 , 187.576 , 175.195 , 79.7665 , 
27515310830 , 0 , 187.38 , 174.546 , 79.673 , 
27515334778 , 0 , 185.481 , 173.706 , 79.3934 , 
27515358787 , 0 , 183.593 , 172.877 , 78.2093 , 
27515370675 , 0 , 182.48 , 172.903 , 77.931 , 
27515418615 , 0 , 180.289 , 173.273 , 76.9959 , 
27515442691 , 0 , 180.415 , 173.899 , 76.4796 , 
27515466816 , 0 , 179.976 , 174.477 , 76.1732 , 
27515503158 , 0 , 179.648 , 175.272 , 75.6163 , 
27515514758 , 0 , 178.934 , 175.015 , 75.3949 , 
