time since 1970(s), ms
1401179239, 381
timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3, edge1, edge2, edge3
27949914550 , 0 , -50.3905 , 318.927 , 216.329 , 1.85978e+008 , 1.85978e+008 , 0 , 
27949926608 , 0 , -55.4685 , 318.46 , 212.896 , 1.85978e+008 , 1.85978e+008 , 0 , 
27949950631 , 0 , -30.3218 , 364.241 , 197.41 , 1 , -59.8555 , 325.136 , 209.876 , 50.565 , 1.85978e+008 , 1.85978e+008 , 
27949962645 , 0 , -29.977 , 367.441 , 194.713 , 1 , -60.7975 , 329.251 , 208.168 , 50.8861 , 1.85978e+008 , 1.85978e+008 , 
27949998599 , 0 , -28.9072 , 377.932 , 188.682 , 1 , -61.7154 , 340.51 , 202.37 , 51.6157 , 1.85978e+008 , 1.85978e+008 , 
27950022629 , 0 , -27.8473 , 389.392 , 182.695 , 1 , -61.5858 , 354.823 , 196.081 , 50.1242 , 1.85978e+008 , 1.85978e+008 , 
27950058649 , 0 , -27.1763 , 403.554 , 177.13 , 1 , -61.3436 , 372.261 , 187.202 , 47.4144 , 1.85978e+008 , 1.85978e+008 , 
27950070629 , 0 , -26.7257 , 414.497 , 172.476 , 1 , -60.9558 , 385.128 , 181.318 , 45.9608 , 1.85978e+008 , 1.85978e+008 , 
27950094528 , 0 , -26.2402 , 429.795 , 164.207 , 1 , -60.2156 , 399.727 , 171.124 , 45.8939 , 1.85978e+008 , 1.85978e+008 , 
27950106594 , 0 , -25.9138 , 435.61 , 157.828 , 1 , -60.0064 , 405.409 , 162.286 , 45.7635 , 1.85978e+008 , 1.85978e+008 , 
27950142546 , 0 , -25.1973 , 442.547 , 143.713 , 1 , -58.6036 , 412.826 , 148.906 , 45.0146 , 1.85978e+008 , 1.85978e+008 , 
27950166559 , 0 , -58.407 , 419.836 , 140.492 , 1.85978e+008 , 1.85978e+008 , 0 , 
27950202660 , 0 , -58.781 , 428.477 , 131.07 , 1.85978e+008 , 1.85978e+008 , 0 , 
27950214751 , 0 , -23.9245 , 454.691 , 119.772 , 1.85978e+008 , 1.85978e+008 , 0 , 
27950238732 , 0 , -23.4128 , 456.026 , 117.721 , 1.85978e+008 , 1.85978e+008 , 0 , 
27950262670 , 0 , -23.2283 , 455.374 , 114.787 , 1.85978e+008 , 1.85978e+008 , 0 , 
27950287146 , 0 , -23.1038 , 456.653 , 109.914 , 1.85978e+008 , 1.85978e+008 , 0 , 
27950298775 , 0 , -22.9271 , 457.273 , 107.618 , 1.85978e+008 , 1.85978e+008 , 0 , 
27951487263 , 0 , -15.6531 , 396.696 , -3.62983 , 1.85978e+008 , 1.85978e+008 , 0 , 
27951577615 , 0 , -16.6159 , 393.241 , -5.35088 , 1.85978e+008 , 1.85978e+008 , 0 , 
27951679346 , 0 , -56.6128 , 411.052 , -21.6802 , 1 , -17.3924 , 387.919 , -6.64003 , 2 , -88.0766 , 379.974 , -6.57423 , 47.9538 , 46.7334 , 71.1294 , 
27951727656 , 0 , -56.6928 , 406.747 , -21.9969 , 1 , -17.7181 , 383.263 , -7.77256 , 2 , -88.0221 , 376.235 , -6.62764 , 47.6744 , 46.3541 , 70.6636 , 
27951751059 , 0 , -56.5999 , 405.873 , -22.0035 , 1 , -17.7704 , 380.451 , -7.53314 , 2 , -88.093 , 375.667 , -6.56327 , 48.6148 , 46.2884 , 70.4918 , 
27951763198 , 0 , -56.3364 , 404.158 , -21.7369 , 1 , -17.739 , 378.69 , -7.46068 , 2 , -87.9646 , 374.751 , -6.47629 , 48.3963 , 45.8038 , 70.3429 , 
27951799005 , 0 , -55.9411 , 402.408 , -21.3036 , 1 , -17.731 , 376.423 , -6.84146 , 2 , -87.948 , 374.419 , -6.24098 , 48.4188 , 45.1077 , 70.2481 , 
27951823094 , 0 , -55.3777 , 400.938 , -20.8816 , 1 , -16.9224 , 373.795 , -6.27456 , 2 , -87.226 , 372.049 , -5.48159 , 49.2843 , 45.673 , 70.3298 , 
27951835140 , 0 , -55.0594 , 399.757 , -20.8433 , 1 , -16.5447 , 372.708 , -6.33951 , 2 , -86.7537 , 370.201 , -5.43329 , 49.2484 , 45.9954 , 70.2595 , 
27951859110 , 0 , -54.8727 , 399.618 , -20.6973 , 1 , -16.2004 , 370.814 , -6.23816 , 2 , -86.7276 , 370.435 , -5.2325 , 50.3414 , 45.8856 , 70.5353 , 
27951883146 , 0 , -54.6063 , 399.626 , -20.7513 , 1 , -15.9055 , 371.097 , -5.67851 , 2 , -86.6497 , 369.824 , -5.39051 , 50.3867 , 46.3778 , 70.7562 , 
27951907269 , 0 , -54.2052 , 397.234 , -20.5343 , 1 , -15.592 , 371.027 , -5.4383 , 2 , -86.7074 , 369.837 , -5.28326 , 49.0474 , 45.1614 , 71.1255 , 
27951931154 , 0 , -54.0839 , 396.202 , -20.2688 , 1 , -15.2468 , 369.791 , -5.82158 , 2 , -86.8068 , 369.955 , -5.25417 , 49.1386 , 44.5548 , 71.5625 , 
27951943079 , 0 , -53.9902 , 395.814 , -20.1211 , 1 , -15.0849 , 369.725 , -5.98919 , 2 , -86.4155 , 368.278 , -4.86497 , 48.9282 , 45.1928 , 71.3541 , 
27951979319 , 0 , -54.0235 , 394.069 , -19.9232 , 1 , -15.0188 , 368.606 , -5.6498 , 2 , -86.7299 , 367.112 , -5.17836 , 48.7181 , 44.8752 , 71.7282 , 
27952003193 , 0 , -54.2485 , 393.392 , -20.3682 , 1 , -15.2708 , 368.363 , -6.50196 , 2 , -87.0041 , 366.214 , -4.97438 , 48.3526 , 45.261 , 71.7818 , 
