timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3, edge1, edge2, edge3
39465088964 , 0 , -14.4792 , 223.018 , 166.671 , 1 , -51.6066 , 190.586 , 186.391 , 
39465100803 , 0 , -14.1063 , 223.667 , 165.855 , 1 , -51.4967 , 191.166 , 184.821 , 
39465124863 , 0 , -13.3477 , 224.838 , 163.521 , 1 , -51.1835 , 192.69 , 182.342 , 2 , 23.8895 , 199.657 , 269.689 , 53.0969 , 115.293 , 115.386 , 
39465148821 , 0 , -12.7776 , 225.839 , 161.692 , 1 , -50.8036 , 193.528 , 179.822 , 2 , -39.1782 , 211.555 , 258.455 , 3 , 28.8681 , 203.142 , 275.297 , 
39465172751 , 0 , -12.3878 , 226.483 , 160.495 , 1 , -50.6106 , 194.701 , 178.314 , 2 , -33.0568 , 211.747 , 258.185 , 3 , 23.5879 , 200.292 , 275.333 , 
39465196858 , 0 , -11.9739 , 227.156 , 159.585 , 1 , -50.3892 , 195.522 , 176.607 , 2 , -35.4028 , 213.388 , 257.067 , 3 , 24.4444 , 198.976 , 277.781 , 
39465208808 , 0 , -11.7891 , 227.463 , 158.969 , 1 , -50.2992 , 195.758 , 175.723 , 2 , -36.1146 , 214.245 , 256.749 , 3 , 23.3035 , 199.242 , 280.144 , 
39465232886 , 0 , -11.5521 , 227.982 , 158.272 , 1 , -50.0859 , 196.079 , 174.576 , 2 , -36.9671 , 215.445 , 256.123 , 3 , 13.9306 , 201.228 , 275.869 , 
39465256826 , 0 , -11.5077 , 228.06 , 157.191 , 1 , -50.119 , 196.495 , 173.967 , 2 , -35.3638 , 214.393 , 258.643 , 52.6174 , 105.111 , 87.7956 , 
39465268789 , 0 , -11.4863 , 228.057 , 157.024 , 1 , -50.1088 , 196.701 , 173.753 , 2 , -33.8058 , 212.956 , 260.612 , 52.4858 , 107.036 , 89.8585 , 
39465293031 , 0 , -11.3548 , 228.461 , 156.763 , 1 , -49.9717 , 197.194 , 173.307 , 2 , -31.3763 , 209.79 , 263.098 , 52.37 , 109.803 , 92.5571 , 
39465316767 , 0 , -11.1741 , 228.803 , 155.879 , 1 , -49.7966 , 197.57 , 172.629 , 
39465341137 , 0 , -10.9899 , 229.029 , 153.948 , 1 , -49.6096 , 197.694 , 171.704 , 
39465364792 , 0 , -10.7244 , 229.124 , 153.737 , 1 , -49.4115 , 197.842 , 170.91 , 
39465376800 , 0 , -10.5805 , 229.106 , 153.924 , 1 , -49.2429 , 197.897 , 170.641 , 
39465400800 , 0 , -10.2591 , 229.082 , 153.159 , 1 , -48.9015 , 197.763 , 169.836 , 
39465425002 , 0 , -10.0507 , 228.914 , 152.095 , 1 , -48.5856 , 197.445 , 168.971 , 
39465448926 , 0 , -9.97379 , 228.723 , 152.132 , 1 , -48.4589 , 197.089 , 168.136 , 
39465460905 , 0 , -9.9823 , 228.773 , 152.352 , 1 , -48.3839 , 197.127 , 168.039 , 
39465484923 , 0 , -10.0333 , 228.678 , 152.031 , 1 , -48.3933 , 197.313 , 167.864 , 
39465509011 , 0 , -9.93889 , 228.852 , 152.03 , 1 , -48.2133 , 197.33 , 167.361 , 2 , -35.4069 , 216.564 , 253.155 , 51.9 , 105.005 , 88.8521 , 
39465532927 , 0 , -9.76751 , 228.801 , 151.486 , 1 , -48.0447 , 197.286 , 166.709 , 2 , -31.989 , 214.385 , 258.867 , 51.8664 , 110.599 , 95.0954 , 
39465568886 , 0 , -9.408 , 228.801 , 150.59 , 1 , -47.5492 , 197.147 , 165.788 , 2 , -31.2611 , 213.182 , 260.488 , 51.8433 , 113.133 , 97.4197 , 
39465581014 , 0 , -9.26245 , 228.901 , 149.048 , 1 , -47.3586 , 197.06 , 165.305 , 2 , -29.6101 , 212.769 , 261.388 , 52.2438 , 115.302 , 98.9634 , 
39465604938 , 0 , -8.94766 , 229.153 , 148.85 , 1 , -47.0569 , 197.552 , 164.957 , 
39465628933 , 0 , -8.65127 , 229.411 , 148.652 , 1 , -46.8712 , 197.992 , 164.346 , 2 , -26.525 , 212.903 , 256.975 , 51.9058 , 111.021 , 96.0021 , 
39465652970 , 0 , -8.43504 , 229.825 , 148.485 , 1 , -46.6874 , 198.334 , 163.69 , 2 , -22.8878 , 211.875 , 258.584 , 51.8279 , 112.485 , 98.7657 , 
