AccTime, AccX, AccY, AccZ, GravityTime, GravityX, GravityY, GravityZ
669.097902, -0.8930429220199585, 0.9707313776016235, 0.43140289187431335, 0.0, 0.6393205523490906, 5.000800609588623, 8.415349960327148
669.158937, -0.7453001141548157, 0.598904550075531, 0.32093262672424316, 669.128419, 0.6420149207115173, 5.0413665771484375, 8.390801429748535
669.158937, -0.2743794322013855, 0.49097901582717896, 0.2945874035358429, 669.158937, 0.6471043229103088, 5.125641345977783, 8.339308738708496
669.189454, -0.2402503937482834, 0.2989283800125122, 0.2933898866176605, 669.189454, 0.6595284938812256, 5.159919738769531, 8.317153930664063
669.219972, -0.05298980697989464, 0.1296304315328598, 0.2679428160190582, 669.219972, 0.6818321347236633, 5.1865644454956055, 8.298742294311523
669.25049, 0.2243833988904953, 0.033230897039175034, 0.30192214250564575, 669.219972, 0.7111710906028748, 5.2069220542907715, 8.28347396850586
669.25049, 0.35700759291648865, 0.05224136263132095, 0.2845582664012909, 669.25049, 0.7414082288742065, 5.222489833831787, 8.271050453186035
669.281007, 0.39083725214004517, 0.149688720703125, 0.3399430811405182, 669.281007, 0.7677534222602844, 5.235662460327148, 8.260272979736328
669.311525, 0.29114454984664917, 0.27138563990592957, 0.4327501058578491, 669.311525, 0.7876620292663574, 5.248086452484131, 8.250542640686035
669.342042, 0.11346404999494553, 0.37661683559417725, 0.5179229974746704, 669.311525, 0.7996371388435364, 5.260361194610596, 8.241561889648438
669.616701, -0.1746867299079895, 0.31659165024757385, 0.6162684559822083, 669.525148, 0.8042774796485901, 5.27308464050293, 8.232879638671875
669.616701, -0.279319167137146, 0.3733236789703369, 0.8628057837486267, 669.616701, 0.8024812340736389, 5.286406993865967, 8.22464656829834
669.647218, -0.2731819152832031, 0.5026547312736511, 1.0150392055511475, 669.647218, 0.8000862002372742, 5.3021240234375, 8.214767456054688
669.677736, -0.26674529910087585, 0.5855822563171387, 1.0153385400772095, 669.677736, 0.8011340498924255, 5.322781085968018, 8.201294898986816
669.708253, -0.17169296741485596, 0.6339317560195923, 0.9153465032577515, 669.677736, 0.8042774796485901, 5.348527908325195, 8.184081077575684
669.708253, 0.10313552618026733, 0.5659730434417725, 0.8090675473213196, 669.708253, 0.8059240579605103, 5.377866744995117, 8.16477108001709
669.738771, 0.30132338404655457, 0.5129832625389099, 0.9056167602539063, 669.738771, 0.7987390160560608, 5.410947799682617, 8.143515586853027
669.769288, 0.14744338393211365, 0.45220962166786194, 1.0183323621749878, 669.769288, 0.7792794704437256, 5.449268341064453, 8.119864463806152
669.799806, -0.03951782360672951, 0.5180726647377014, 0.9526190161705017, 669.769288, 0.7518864274024963, 5.495072841644287, 8.091573715209961
669.830324, -0.19100280106067657, 0.6842271685600281, 0.700692892074585, 669.799806, 0.7223977446556091, 5.548810958862305, 8.05744457244873
669.860841, -0.289348304271698, 0.846040666103363, 0.3629951477050781, 669.830324, 0.6942563056945801, 5.607339382171631, 8.01927375793457
669.891359, -0.30776000022888184, 0.985999584197998, 0.05373825132846832, 669.891359, 0.6719526648521423, 5.6636223793029785, 7.9815521240234375
669.921876, -0.30117371678352356, 0.9419910907745361, -0.0751437395811081, 669.891359, 0.6556366086006165, 5.713019847869873, 7.947722434997559
669.921876, -0.1643582135438919, 0.7979905605316162, -0.04176315292716026, 669.921876, 0.6451584100723267, 5.75283670425415, 7.9197306632995605
669.952394, -0.015268249437212944, 0.7023394703865051, 0.09086105227470398, 669.952394, 0.6394702196121216, 5.783972263336182, 7.897576808929443
669.982911, 0.1351689100265503, 0.5113366842269897, 0.20597167313098907, 669.982911, 0.6391708254814148, 5.852529525756836, 7.846832275390625
670.013429, 0.189655601978302, 0.5619314312934875, 0.15178436040878296, 669.982911, 0.6429130434989929, 5.872438430786133, 7.831713676452637
670.013429, 0.16585510969161987, 0.8749305605888367, 0.11630813777446747, 670.013429, 0.6469546556472778, 5.910459041595459, 7.802674293518066
