timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3
47497989019 , 0 , -67.0174 , 69.8805 , 107.629 , 
47498025838 , 0 , -67.1668 , 70.4088 , 103.987 , 
47498050531 , 0 , -67.3858 , 72.0313 , 102.184 , 
47498099623 , 0 , -68.1607 , 76.4686 , 98.4212 , 1 , -69.9152 , 123.911 , 181.249 , 
47498136435 , 0 , -68.5874 , 80.4745 , 95.2978 , 
47498173315 , 0 , -68.7717 , 84.6926 , 92.3552 , 
47498222605 , 0 , -69.476 , 91.8281 , 88.7378 , 
47498259472 , 0 , -69.9384 , 97.7198 , 86.6989 , 
47498296337 , 0 , -70.542 , 103.289 , 85.1091 , 
47498333368 , 0 , -70.5402 , 107.342 , 82.7006 , 
47498370191 , 0 , -70.4255 , 109.966 , 80.0542 , 
47498407077 , 0 , -69.9572 , 111.49 , 77.4631 , 
47498456217 , 0 , -69.0079 , 114.174 , 75.0064 , 
47498493986 , 0 , -68.6003 , 116.374 , 73.5709 , 
47498530087 , 0 , -68.1533 , 118.691 , 72.8155 , 
47498566998 , 0 , -67.7448 , 120.153 , 71.3696 , 
47498591429 , 0 , -67.6836 , 121.21 , 70.3462 , 
47498628454 , 0 , -67.6579 , 122.628 , 68.7414 , 
47498665321 , 0 , -67.6746 , 123.59 , 66.7515 , 
47498689846 , 0 , -67.665 , 124.589 , 65.5683 , 
47498751382 , 0 , 10.6528 , 122.482 , 61.7599 , 1 , -67.8518 , 127.709 , 62.7424 , 2 , -15.1041 , 128.83 , 192.623 , 
47498775920 , 0 , 10.8515 , 125.321 , 60.9411 , 1 , -67.9521 , 129.028 , 61.7229 , 2 , -19.4998 , 130.388 , 196.1 , 
47498812833 , 0 , 10.6692 , 128.529 , 59.3529 , 1 , -68.3087 , 130.981 , 59.9593 , 2 , -25.6669 , 129.218 , 188.096 , 
47498849771 , 0 , 9.94511 , 132.111 , 58.005 , 1 , -68.8935 , 133.572 , 58.0597 , 
47498886680 , 0 , -69.3388 , 136.197 , 56.2006 , 1 , 9.10688 , 135.453 , 56.6301 , 
47498923564 , 0 , -69.9775 , 139.038 , 54.3835 , 1 , 8.19578 , 138.956 , 55.3445 , 
47498960505 , 0 , -70.4757 , 141.959 , 52.8015 , 1 , 7.36159 , 142.282 , 54.0606 , 
47498985090 , 0 , -70.6722 , 143.859 , 51.8463 , 1 , 7.14334 , 144.347 , 53.1202 , 
47499021936 , 0 , -70.8224 , 146.628 , 50.7327 , 1 , 6.92464 , 146.988 , 51.6394 , 
47499058829 , 0 , -70.9317 , 149.277 , 49.7301 , 1 , 6.76297 , 149.754 , 50.4713 , 
47499095659 , 0 , -70.8109 , 151.814 , 48.8029 , 1 , 6.72293 , 152.411 , 49.4729 , 
47499132554 , 0 , -70.4558 , 154.464 , 48.1143 , 1 , 6.99653 , 154.662 , 48.5667 , 
47499157190 , 0 , -70.1518 , 155.864 , 47.6063 , 1 , 7.23661 , 156.234 , 48.1091 , 
47499181955 , 0 , -69.8073 , 156.938 , 46.9304 , 1 , 7.56363 , 157.446 , 47.6799 , 
47499218638 , 0 , -69.3016 , 158.602 , 46.3065 , 1 , 8.00344 , 159.021 , 47.0591 , 
47499255593 , 0 , -68.6743 , 159.647 , 45.7645 , 1 , 8.83509 , 160.216 , 46.7473 , 
47499292449 , 0 , -68.133 , 161.286 , 45.4103 , 1 , 9.16236 , 161.859 , 46.4993 , 
47499317046 , 0 , -67.8871 , 162.404 , 45.0962 , 1 , 9.39977 , 162.971 , 46.2371 , 
47499353949 , 0 , -67.7264 , 163.994 , 44.2915 , 1 , 9.44912 , 165.156 , 45.8323 , 
47499390795 , 0 , -67.9126 , 166.319 , 43.812 , 1 , 9.30036 , 167.35 , 45.2762 , 
47499427684 , 0 , -68.0407 , 168.329 , 43.1201 , 1 , 9.14307 , 169.37 , 44.6635 , 
47499452324 , 0 , -68.1551 , 169.674 , 42.4824 , 1 , 8.91479 , 170.928 , 44.1907 , 
47499489260 , 0 , -68.3309 , 171.577 , 41.3349 , 1 , 8.67809 , 172.846 , 42.9218 , 
47499526049 , 0 , -68.624 , 173.788 , 40.0463 , 1 , 8.44564 , 174.38 , 41.2486 , 
47499550813 , 0 , -68.704 , 174.852 , 38.7964 , 1 , 8.21873 , 175.629 , 40.1985 , 
47499587528 , 0 , -68.8586 , 176.924 , 37.1977 , 1 , 7.96719 , 177.266 , 38.4086 , 
47499624394 , 0 , -69.0098 , 179.113 , 35.6112 , 1 , 7.74663 , 178.759 , 36.6138 , 
47499661430 , 0 , -68.7544 , 180.44 , 33.9497 , 1 , 7.95288 , 180.148 , 35.1185 , 
47499685939 , 0 , -68.4707 , 181.692 , 33.1127 , 1 , 8.19405 , 181.456 , 34.3597 , 
47499722863 , 0 , -68.2349 , 184.499 , 31.9035 , 1 , 8.31969 , 184.099 , 33.43 , 
47499759790 , 0 , -68.2236 , 187.589 , 30.5741 , 1 , 8.33016 , 186.831 , 31.8979 , 
47499784320 , 0 , -68.0953 , 189.404 , 29.6728 , 1 , 8.18826 , 189.18 , 31.289 , 
47499821280 , 0 , -67.7587 , 192.283 , 28.6015 , 1 , 8.37584 , 192.705 , 30.4426 , 
47499845812 , 0 , -67.5382 , 194.313 , 27.8512 , 1 , 8.47666 , 195.357 , 29.9107 , 
47499882675 , 0 , -67.5418 , 198.611 , 27.1248 , 1 , 8.31257 , 199.446 , 29.0603 , 
47499919666 , 0 , -67.418 , 202.668 , 26.273 , 1 , 8.09221 , 203.863 , 28.3382 , 
47499956607 , 0 , -67.3963 , 206.677 , 25.3619 , 1 , 8.01724 , 208.623 , 27.4538 , 
47499981174 , 0 , -67.5628 , 209.531 , 24.8086 , 1 , 7.8539 , 211.181 , 26.8351 , 
47500018050 , 0 , -67.9604 , 213.387 , 23.9296 , 1 , 7.49194 , 214.469 , 25.7007 , 
47500054897 , 0 , -68.5008 , 216.698 , 22.8679 , 1 , 7.04479 , 217.462 , 24.366 , 
47500079573 , 0 , -68.9007 , 218.724 , 22.0674 , 1 , 6.72384 , 219.262 , 23.7131 , 
47500116383 , 0 , -69.1205 , 221.817 , 21.3629 , 1 , 6.52942 , 222.571 , 22.6109 , 
47500153290 , 0 , -69.3822 , 225.042 , 20.7272 , 1 , 6.25545 , 225.268 , 21.6856 , 
47500190291 , 0 , -69.6054 , 228.153 , 19.4499 , 1 , 6.06159 , 227.751 , 20.9361 , 
47500214818 , 0 , -69.5772 , 230.289 , 18.6973 , 1 , 6.15097 , 229.454 , 20.3576 , 
47500251674 , 0 , -69.6873 , 233.671 , 17.5952 , 1 , 6.09582 , 232.154 , 19.5047 , 
47500288646 , 0 , -69.8507 , 236.761 , 16.4192 , 1 , 5.68353 , 235.343 , 18.5107 , 
47500325378 , 0 , -69.8833 , 240.117 , 15.2222 , 1 , 5.78716 , 238.679 , 17.4031 , 
47500362452 , 0 , -69.6685 , 242.736 , 14.4053 , 1 , 5.86496 , 242.048 , 17.0318 , 
47500386985 , 0 , -69.918 , 245.046 , 13.9029 , 1 , 5.6852 , 244.186 , 16.6659 , 
47500423796 , 0 , -70.0692 , 247.987 , 13.0966 , 1 , 5.29971 , 248.198 , 16.2693 , 
47500460647 , 0 , -70.0943 , 251.603 , 12.3862 , 1 , 5.21869 , 252.383 , 15.9672 , 
