time(ms), x(mm), y, z, ax(m/s2), ay, az
28829364.61,-6.9158516328,239.97999998,110.64618227,-0.45497366874,1.2861373046,0.70861328222
28829365.11,-6.8775832695,239.9772334,110.58502461,-0.65487696396,1.1208439417,0.59624378733
28829365.61,-6.8394692779,239.97481819,110.52385668,-0.85471391578,0.95552962507,0.48376802173
28829366.11,-6.8015535638,239.97269806,110.46267676,-1.0544844954,0.79019601124,0.37118611219
28829366.61,-6.7638800332,239.97081673,110.40148317,-1.2541889541,0.62484461003,0.25849880312
28829367.11,-6.7264925918,239.96911792,110.3402742,-1.4538278232,0.45947678542,0.14570745756
28829367.61,-6.6894351457,239.96754533,110.27904816,-1.6534019149,0.29409375322,0.032814053906
28829368.11,-6.6527516007,239.96604269,110.21780334,-1.8529123216,0.12869658426,-0.080178812626
28829368.61,-6.6164858627,239.9645537,110.15653805,-2.052360417,-0.036713797765,-0.1932679326
28829369.11,-6.5806818377,239.9630221,110.09525059,-2.2517478555,-0.20213661523,-0.30644948144
28829369.61,-6.5453834315,239.96139158,110.03393926,-2.4510765727,-0.36757123597,-0.41971902146
28829370.11,-6.5106345501,239.95960587,109.97260236,-2.6503487856,-0.53301717383,-0.53307150129
28829370.61,-6.4764790994,239.95760868,109.9112382,-2.8495669925,-0.69847408874,-0.64650125745
28829371.11,-6.4429609852,239.95534373,109.84984506,-3.0487339733,-0.86394178581,-0.76000201426
28829371.61,-6.4101241135,239.95275474,109.78842126,-3.2478527894,-1.0294202155,-0.87356688425
28829372.11,-6.3780123901,239.94978542,109.72696509,-3.4469267838,-1.1949094739,-0.98718836809
28829372.61,-6.3466697211,239.94637948,109.66547486,-3.6459595813,-1.3604098021,-1.1008583564
28829373.11,-6.3161400122,239.94248064,109.60394887,-3.8449550881,-1.5259215868,-1.2145681276
28829373.61,-6.2864671694,239.93803262,109.54238542,-4.0178024699,-1.6649032091,-1.3121093971
28829374.11,-6.2576950986,239.93297913,109.4807828,-4.0060884949,-1.6163098446,-1.2951526662
28829374.61,-6.2298620887,239.92727248,109.41913922,-3.9148868863,-1.4868802592,-1.2287950043
28829375.11,-6.2029667319,239.92092569,109.3574521,-3.8234111154,-1.3571257137,-1.1621790635
28829375.61,-6.1769905149,239.91397795,109.29571854,-3.7319700678,-1.2273625236,-1.0955035434
28829376.11,-6.1519148575,239.90646856,109.23393565,-3.6405611767,-1.0975903889,-1.0287735582
28829376.61,-6.1277211796,239.89843679,109.17210052,-3.5491819564,-0.96780907067,-0.9619939494
28829377.11,-6.1043909007,239.88992195,109.11021024,-3.4578300028,-0.83801839259,-0.89516928876
28829377.61,-6.0819054408,239.88096332,109.04826193,-3.3665029928,-0.70821823964,-0.82830387637
28829378.11,-6.0602462196,239.87160019,108.98625267,-3.2751986848,-0.57840855788,-0.76140174248
28829378.61,-6.0393946569,239.86187185,108.92417958,-3.183914919,-0.44858935618,-0.69446664739
28829379.11,-6.0193321723,239.85181759,108.86203974,-3.092649617,-0.31876070441,-0.62750208156
28829379.61,-6.0000401857,239.8414767,108.79983026,-3.0014007819,-0.18892273365,-0.5605112661
28829380.11,-5.9815001169,239.83088847,108.73754823,-2.9101664988,-0.05907563764,-0.49349715329
28829380.61,-5.9636933856,239.8200922,108.67519076,-2.8189449345,0.070780328709,-0.42646242595
28829381.11,-5.9466014116,239.80912716,108.61275495,-2.7277343377,0.20064484952,-0.35940949837
28829381.61,-5.9302056146,239.79803266,108.55023789,-2.6365330389,0.33051754556,-0.29234051653
28829382.11,-5.9144874144,239.78684798,108.48763668,-2.5453394508,0.4603979778,-0.22525735728
28829382.61,-5.8994282308,239.77561241,108.42494842,-2.4541520678,0.59028564439,-0.1581616297
28829383.11,-5.8850094835,239.76436524,108.36217022,-2.3629694667,0.72017998182,-0.091054674419
28829383.61,-5.8712125924,239.75314576,108.29929916,-2.2717903063,0.85008036551,-0.0239375635
28829384.11,-5.8580189771,239.74199326,108.23633236,-2.1806133276,0.97998610828,0.04318889836
28829384.61,-5.8454100575,239.73094703,108.17326691,-2.0894373537,1.1098964615,0.11032417527
28829385.11,-5.8333672532,239.72004637,108.1100999,-1.9982612901,1.2398106152,0.17746799903
28829385.61,-5.8218719842,239.70933055,108.04682845,-1.9070841245,1.3697276965,0.24462036923
28829386.11,-5.8109056701,239.69883888,107.98344964,-1.8159049269,1.4996467713,0.31178155392
28829386.61,-5.8004497306,239.68861063,107.91996057,-1.7247228498,1.6295668437,0.37895208857
28829387.11,-5.7904855857,239.67868511,107.85635836,-1.633537128,1.7594868549,0.44613277682
28829387.61,-5.780994655,239.6691016,107.79264008,-1.5423470786,1.8894056846,0.51332469005
28829388.11,-5.7719583583,239.65989939,107.72880286,-1.4511521013,2.0193221503,0.58052916741
28829388.61,-5.7633581153,239.65111777,107.66484377,-1.3599516781,2.1492350071,0.64774781603
28829389.11,-5.7551753459,239.64279604,107.60075993,-1.2687453735,2.2791429477,0.7149825103
28829389.61,-5.7473914698,239.63497347,107.53654843,-1.1775328346,2.4090446024,0.78223539283
28829390.11,-5.7399879067,239.62768937,107.47220637,-1.0863137909,2.5389385389,0.84950887328
28829390.61,-5.7329460765,239.62098301,107.40773086,-0.99508805441,2.6688232625,0.91680562896
28829391.11,-5.7262473989,239.6148937,107.34311898,-0.90385551957,2.7986972153,0.98412860457
28829391.61,-5.7198732936,239.60946072,107.27836784,-0.81261616343,2.9285587771,1.0514810122
28829392.11,-5.7138051805,239.60472336,107.21347454,-0.72137004558,3.0584062639,1.1188663302
28829392.61,-5.7080244792,239.60072091,107.14843618,-0.63011730801,3.1882379293,1.186288305
28829393.11,-5.7025126097,239.59749266,107.08324985,-0.53885817527,3.3180519637,1.2537509486
28829393.61,-5.6972509915,239.59507791,107.01791266,-0.44759295449,3.4478464929,1.32125854
28829394.11,-5.6922210445,239.59351593,106.95242171,-0.35632203514,3.5776195806,1.3888156243
28829394.61,-5.6874041885,239.59284603,106.88677409,-0.26504588932,3.7073692257,1.4564270121
28829395.11,-5.6827818432,239.59310748,106.82096691,-0.17376507145,3.837093364,1.5240977804
28829395.61,-5.6783354284,239.59433959,106.75499726,-0.082480218612,3.966789866,1.5918332698
28829396.11,-5.6740463639,239.59658164,106.68886224,0.0088079499234,4.0964565394,1.659639087
28829396.61,-5.6698960694,239.59987292,106.62255895,0.10009863231,4.2260911264,1.7275211025
28829397.11,-5.6658659646,239.60425272,106.5560845,0.19139094434,4.3556913046,1.7954854503
28829397.61,-5.6619374694,239.60976034,106.48943597,0.28268391947,4.4852546872,1.8635385275
28829398.11,-5.6580920036,239.61643505,106.42261048,0.37397650881,4.6147788217,1.9316869945
28829398.61,-5.6543109868,239.62431616,106.35560511,0.46526758114,4.7442611906,1.9999377727
28829399.11,-5.6505758388,239.63344294,106.28841697,0.55655592305,4.873699211,2.0682980453
28829399.61,-5.6468679795,239.6438547,106.22104316,0.64784023876,5.0030902335,2.1367752556
28829400.11,-5.6431688286,239.65559072,106.15348077,0.73911915039,5.1324315433,2.2053771064
28829400.61,-5.6394598058,239.66869029,106.08572691,0.83039119786,5.2617203588,2.2741115596
28829401.11,-5.6357223309,239.6831927,106.01777868,0.92165483901,5.3909538323,2.3429868344
28829401.61,-5.6319378237,239.69913725,105.94963317,1.0129084495,5.5201290486,2.412011407
28829402.11,-5.628087704,239.71656321,105.88128749,1.1041503232,5.6492430258,2.4811940088
28829402.61,-5.6241533914,239.73550989,105.81273872,1.1953786716,5.7782927147,2.5505436259
28829403.11,-5.6201163058,239.75601657,105.74398398,1.2865916247,5.9072749974,2.6200694975
28829403.61,-5.615957867,239.77812253,105.67502036,1.3777872303,6.0361866896,2.6897811146
28829404.11,-5.6116594947,239.80186708,105.60584497,1.4689634546,6.1650245372,2.7596882186
28829404.61,-5.6072026086,239.8272895,105.53645489,1.5601181818,6.2937852181,2.8298007997
28829405.11,-5.6025686286,239.85442909,105.46684723,1.6512492146,6.4224653413,2.900129096
28829405.61,-5.5977389744,239.88332512,105.39701909,1.742354274,6.5510614463,2.9706835902
28829406.11,-5.5926950658,239.91401689,105.32696757,1.8334309994,6.6795700031,3.04147501
28829406.61,-5.5874183225,239.9465437,105.25668976,1.9244769486,6.807987412,3.1125143247
28829407.11,-5.5818901643,239.98094483,105.18618277,2.0154895981,6.9363100027,3.1838127435
28829407.61,-5.576092011,240.01725957,105.1154437,2.1064663429,7.0645340347,3.255381714
28829408.11,-5.5700052823,240.05552721,105.04446964,2.1974044968,7.1926556964,3.3272329194
28829408.61,-5.563611398,240.09578704,104.9732577,2.2883012922,7.3206711049,3.3993782767
28829409.11,-5.5568917779,240.13807835,104.90180497,2.3791538806,7.448576306,3.4718299343
28829409.61,-5.5498278417,240.18244043,104.83010855,2.4411666558,7.4995339493,3.5137934643
28829410.11,-5.5424010092,240.22891258,104.75816554,2.3406135416,7.1167226815,3.3818088674
28829410.61,-5.534597555,240.27751284,104.6859767,2.1831020007,6.5819811942,3.1883457329
28829411.11,-5.5264311614,240.32813934,104.61356333,2.0255650955,6.0472269712,2.9942667631
28829411.61,-5.5179251194,240.3806482,104.54095399,1.8680716894,5.5126355753,2.7995971332
28829412.11,-5.5091027302,240.43489546,104.46817723,1.7106288322,4.9782179767,2.6042998151
28829412.61,-5.4999872951,240.49073719,104.3952616,1.5532430843,4.443984186,2.4083412951
28829413.11,-5.4906021154,240.54802943,104.32223565,1.3959205171,3.9099432491,2.2116915659
28829413.61,-5.4809704925,240.60662824,104.24912793,1.2386667132,3.3761032434,2.0143241209
28829414.11,-5.4711157275,240.66638969,104.17596699,1.0814867667,2.8424712735,1.8162159444
28829414.61,-5.4610611219,240.72716981,104.10278139,0.9243852833,2.3090534652,1.6173475034
28829415.11,-5.4508299768,240.78882467,104.02959966,0.76736638107,1.7758549607,1.4177027375
28829415.61,-5.4404455937,240.85121033,103.95645037,0.6104336905,1.2428799145,1.2172690487
28829416.11,-5.4299312736,240.91418283,103.88336207,0.45359035485,0.71013148635,1.0160372909
28829416.61,-5.4193103181,240.97759824,103.8103633,0.29683903077,0.17761183821,0.81400175861
28829417.11,-5.4086060283,241.0413126,103.73748261,0.1401818885,-0.35467787283,0.61116017626
28829417.61,-5.3978417055,241.10518199,103.66474857,-0.016379387584,-0.88673749822,0.40751368566
28829418.11,-5.3870406511,241.16906244,103.59218971,-0.17284359867,-1.4185679039,0.20306683558
28829418.61,-5.3762261663,241.23281002,103.51983459,-0.32921003098,-1.9501709743,-0.0021724308401
28829419.11,-5.3654215524,241.29628077,103.44771175,-0.48547845546,-2.4815496178,-0.20819278673
28829419.61,-5.3546501107,241.35933077,103.37584976,-0.64164912732,-3.0127077706,-0.4149795336
28829420.11,-5.3439351425,241.42181605,103.30427716,-0.79772278565,-3.543650401,-0.62251461173
28829420.61,-5.3332999491,241.48359268,103.2330225,-0.95370065309,-4.0743835133,-0.83077661139
28829421.11,-5.3227678317,241.54451672,103.16211433,-1.1095844354,-4.6049141519,-1.0397407825
28829421.61,-5.3123620918,241.60444421,103.09158121,-1.2385730546,-5.0680415879,-1.2205915727
28829422.11,-5.3021060304,241.66323121,103.02145168,-1.2243011271,-5.1719722048,-1.2479338543
28829422.61,-5.2920182845,241.72075258,102.95175119,-1.1624003897,-5.1564887684,-1.224005592
28829423.11,-5.2820925666,241.77698361,102.88248861,-1.1004750328,-5.1409589984,-1.1999377002
28829423.61,-5.2723142994,241.83193301,102.81366727,-1.0385563625,-5.125462234,-1.1757666307
28829424.11,-5.2626688997,241.88560949,102.74529053,-0.97664361571,-5.1099973552,-1.1514942528
28829424.61,-5.2531417843,241.9380218,102.67736172,-0.91473605265,-5.0945632554,-1.127122382
28829425.11,-5.2437183703,241.98917865,102.60988418,-0.85283295665,-5.0791588412,-1.1026527813
28829425.61,-5.2343840743,242.03908877,102.54286127,-0.79093363405,-5.0637830319,-1.0780871607
28829426.11,-5.2251243134,242.08776089,102.47629631,-0.7290374145,-5.0484347613,-1.0534271782
28829426.61,-5.2159245043,242.13520374,102.41019266,-0.66714365054,-5.033112975,-1.0286744393
28829427.11,-5.2067700641,242.18142604,102.34455366,-0.60525171803,-5.0178166342,-1.0038304981
28829427.61,-5.1976464095,242.22643652,102.27938264,-0.5433610157,-5.0025447111,-0.97889685609
28829428.11,-5.1885389574,242.27024391,102.21468295,-0.4814709656,-4.9872961938,-0.95387496491
28829428.61,-5.1794331248,242.31285693,102.15045793,-0.41958101263,-4.9720700823,-0.92876622323
28829429.11,-5.1703143285,242.3542843,102.08671092,-0.35769062488,-4.9568653909,-0.90357197984
28829429.61,-5.1611679853,242.39453477,102.02344528,-0.29579929359,-4.9416811482,-0.8782935329
28829430.11,-5.1519795123,242.43361705,101.96066433,-0.23390653283,-4.9265163951,-0.85293212887
28829430.61,-5.1427343261,242.47153987,101.89837142,-0.17201188001,-4.9113701878,-0.8274889653
28829431.11,-5.1334178438,242.50831195,101.8365699,-0.11011489538,-4.8962415951,-0.80196518831
28829431.61,-5.1240154823,242.54394203,101.7752631,-0.048215162422,-4.8811297006,-0.77636189489
28829432.11,-5.1145126583,242.57843883,101.71445437,0.013687712432,-4.8660336009,-0.7506801319
28829432.61,-5.1048947887,242.61181108,101.65414704,0.075594099586,-4.8509524072,-0.72492089656
28829433.11,-5.0951472906,242.6440675,101.59434447,0.13750434641,-4.8358852445,-0.69908513676
28829433.61,-5.0852555806,242.67521682,101.53505,0.19941877713,-4.8208312516,-0.67317375143
28829434.11,-5.0752050758,242.70526777,101.47626696,0.26133769298,-4.8057895813,-0.64718758939
28829434.61,-5.064981193,242.73422908,101.4179987,0.32326137192,-4.7907594009,-0.62112745213
28829435.11,-5.054569349,242.76210946,101.36024856,0.38519006892,-4.7757398912,-0.59499409068
28829435.61,-5.0439549608,242.78891766,101.30301989,0.44712401573,-4.7607302474,-0.56878820889
28829436.11,-5.0331234453,242.81466239,101.24631602,0.50906342091,-4.7457296791,-0.54251046128
28829436.61,-5.0220602192,242.83935238,101.1901403,0.57100846995,-4.7307374093,-0.51616145417
28829437.11,-5.0107506996,242.86299636,101.13449607,0.632959325,-4.715752676,-0.48974174618
28829437.61,-4.9991803032,242.88560305,101.07938667,0.69491612505,-4.7007747308,-0.46325184711
28829438.11,-4.987334447,242.90718119,101.02481545,0.75687898579,-4.68580284,-0.43669221998
28829438.61,-4.9751985479,242.92773949,100.97078574,0.81884799964,-4.6708362841,-0.41006327867
28829439.11,-4.9627580227,242.94728669,100.91730089,0.88082323567,-4.6558743574,-0.38336539085
28829439.61,-4.9499982883,242.96583152,100.86436424,0.9428047396,-4.6409163691,-0.35659887529
28829440.11,-4.9369047615,242.98338269,100.81197914,1.0047925338,-4.6259616421,-0.32976400465
28829440.61,-4.9234628594,242.99994894,100.76014893,1.066786617,-4.6110095148,-0.30286100348
28829441.11,-4.9096579987,243.01553899,100.70887694,1.1287869646,-4.5960593384,-0.27589004946
28829441.61,-4.8954755963,243.03016157,100.65816652,1.1907935286,-4.5811104799,-0.24885127335
28829442.11,-4.8809010691,243.04382541,100.60802101,1.252806237,-4.5661623198,-0.22174475872
28829442.61,-4.8659198341,243.05653923,100.55844376,1.3148249946,-4.5512142534,-0.19457054272
28829443.11,-4.850517308,243.06831176,100.50943811,1.3768496822,-4.5362656905,-0.16732861527
28829443.61,-4.8346789077,243.07915173,100.4610074,1.4388801569,-4.5213160552,-0.14001892044
28829444.11,-4.8183900502,243.08906786,100.41315496,1.5009162521,-4.5063647862,-0.11264135494
28829444.61,-4.8016361523,243.09806889,100.36588416,1.5629577771,-4.4914113368,-0.085195769786
28829445.11,-4.7844026309,243.10616352,100.31919832,1.6250045175,-4.4764551743,-0.057681969489
28829445.61,-4.7666749029,243.11336051,100.27310078,1.6870562345,-4.4614957815,-0.030099712065
28829446.11,-4.7484383851,243.11966856,100.2275949,1.7491126655,-4.4465326551,-0.0024487103292
28829446.61,-4.7296784945,243.12509641,100.18268401,1.8111735235,-4.4315653061,0.025271370226
28829447.11,-4.7103806479,243.12965279,100.13837146,1.8732384974,-4.4165932613,0.05306090855
28829447.61,-4.6905302622,243.13334642,100.09466058,1.9353072515,-4.4016160607,0.080920330445
28829448.11,-4.6701127543,243.13618602,100.05155472,1.9973794258,-4.3866332599,0.108850107
28829448.61,-4.6491135411,243.13818033,100.00905723,2.0594546356,-4.3716444288,0.13685075493
28829449.11,-4.6275180394,243.13933808,99.967171436,2.1215324716,-4.3566491521,0.16492283631
28829449.61,-4.6053116661,243.13966798,99.925900691,2.1836124998,-4.3416470292,0.19306695889
28829450.11,-4.5824798381,243.13917876,99.885248336,2.2456942611,-4.326637674,0.22128377552
28829450.61,-4.5590079724,243.13787916,99.845217711,2.3077772716,-4.3116207154,0.2495739844
28829451.11,-4.5348814857,243.13577789,99.80581216,2.369861022,-4.2965957973,0.27793832884
28829451.61,-4.5100857949,243.1328837,99.767035024,2.4319449782,-4.2815625774,0.30637759704
28829452.11,-4.484606317,243.12920529,99.728889646,2.4940285803,-4.2665207295,0.33489262211
28829452.61,-4.4584284688,243.1247514,99.691379367,2.556111243,-4.2514699412,0.36348428222
28829453.11,-4.4315376672,243.11953076,99.654507532,2.6181923555,-4.2364099155,0.39215349997
28829453.61,-4.403919329,243.11355209,99.61827748,2.6802712811,-4.2213403699,0.4209012429
28829454.11,-4.3755588713,243.10682413,99.582692555,2.7423473571,-4.2062610373,0.44972852251
28829454.61,-4.3464417107,243.09935558,99.5477561,2.804419895,-4.1911716646,0.47863639563
28829455.11,-4.3165532643,243.09115519,99.513471455,2.8664881795,-4.176072015,0.5076259622
28829455.61,-4.2858789489,243.08223169,99.479841964,2.9285514696,-4.1609618651,0.53669836735
28829456.11,-4.2544041813,243.07259378,99.446870969,2.9906089972,-4.1458410076,0.56585479997
28829456.61,-4.2221143786,243.06225021,99.414561812,3.0526599676,-4.1307092499,0.59509649243
28829457.11,-4.1889949574,243.05120971,99.382917835,3.1147035594,-4.1155664139,0.62442472192
28829457.61,-4.1550313348,243.03948098,99.351942381,3.1420695324,-4.043248058,0.65217726703
28829458.11,-4.1202089276,243.02707278,99.321638791,2.9478047046,-3.6056896879,0.66922008839
28829458.61,-4.0845230165,243.01400446,99.292002485,2.6661068117,-3.0244295062,0.68175087289
28829459.11,-4.0480319049,243.00036347,99.262978258,2.3839158035,-2.4428305854,0.69391497353
28829459.61,-4.0108186932,242.98626403,99.234490984,2.1014338164,-1.8612371847,0.70570036649
28829460.11,-3.9729665416,242.9718204,99.206465493,1.8186548278,-1.2796489852,0.71708902019
28829460.61,-3.9345586102,242.95714686,99.178826611,1.5355738551,-0.69806588941,0.72806705498
28829461.11,-3.895678059,242.9423577,99.151499168,1.2521869534,-0.11648801996,0.73862474298
28829461.61,-3.8564080481,242.92756718,99.12440799,0.96849121394,0.46508428388,0.74875651282
28829462.11,-3.8168317377,242.91288959,99.097477906,0.68448476188,1.0466504674,0.7584609503
28829462.61,-3.7770322877,242.89843921,99.070633743,0.40016675449,1.6282097628,0.76774080104
28829463.11,-3.7370928584,242.8843303,99.04380033,0.11553737879,2.2097611912,0.77660297315
28829463.61,-3.6970966096,242.87067715,99.016902494,-0.16940215069,2.791303565,0.78505853812
28829464.11,-3.6571267016,242.85759404,98.989865064,-0.45464959421,3.372835488,0.79312273345
28829464.61,-3.6172662945,242.84519524,98.962612868,-0.74020168912,3.9543553593,0.80081496395
28829465.11,-3.5775985482,242.83359503,98.935070732,-1.0260541523,4.5358613719,0.8081588037
28829465.61,-3.5382066229,242.82290768,98.907163486,-1.3122016823,5.1173515158,0.8151819957
28829466.11,-3.4991736787,242.81324748,98.878815956,-1.5986379619,5.6988235765,0.82191645487
28829466.61,-3.4605828756,242.80472869,98.849952972,-1.8853556604,6.2802751372,0.82839826629
28829467.11,-3.4225173738,242.79746561,98.820499361,-2.1723464356,6.8617035764,0.83466768737
28829467.61,-3.3850603332,242.7915725,98.79037995,-2.459600936,7.4431060682,0.84076914574
28829468.11,-3.3482949141,242.78716364,98.759519569,-2.7471088031,8.0244795809,0.84675124001
28829468.61,-3.3123042764,242.78435331,98.727843044,-3.034858673,8.6058208743,0.85266673816
28829469.11,-3.2771715803,242.78325579,98.695275204,-3.3228381782,9.1871264978,0.85857257541
28829469.61,-3.2429799859,242.78398535,98.661740876,-3.5888428434,9.7158056501,0.86459657154
28829470.11,-3.2098126531,242.78665627,98.627164889,-3.6565344655,9.7743225823,0.87139204404
28829470.61,-3.1777461369,242.79137248,98.591479048,-3.6196685211,9.5853807144,0.87879114136
28829471.11,-3.1467979403,242.79814543,98.554677544,-3.5817287712,9.3942039889,0.88646329398
28829471.61,-3.1169544872,242.80693788,98.516787399,-3.5436525078,9.2030032887,0.89438563652
28829472.11,-3.0882019234,242.81771217,98.47783593,-3.5054435875,9.0117788401,0.90253870973
28829472.61,-3.0605263949,242.83043062,98.437850453,-3.4671058046,8.8205308719,0.91090342721
28829473.11,-3.0339140478,242.84505557,98.396858285,-3.4286428912,8.629259616,0.91946107644
28829473.61,-3.0083510279,242.86154934,98.354886743,-3.3900585174,8.4379653096,0.92819331938
28829474.11,-2.9838234813,242.87987428,98.311963142,-3.3513562913,8.2466481961,0.93708219425
28829474.61,-2.9603175539,242.89999271,98.2681148,-3.3125397595,8.0553085261,0.94611011471
28829475.11,-2.9378193918,242.92186697,98.223369032,-3.2736124069,7.863946559,0.9552598726
28829475.61,-2.9163151407,242.94545938,98.177753156,-3.2345776569,7.6725625635,0.96451463718
28829476.11,-2.8957909468,242.97073227,98.131294488,-3.1954388718,7.4811568193,0.97385795686
28829476.61,-2.8762329561,242.99764799,98.084020344,-3.1561993527,7.2897296172,0.9832737591
28829477.11,-2.8576273144,243.02616885,98.035958042,-3.1168623396,7.0982812598,0.99274635116
28829477.61,-2.8399601678,243.0562572,97.987134896,-3.0774310118,6.9068120632,1.002260421
28829478.11,-2.8232176622,243.08787536,97.937578224,-3.0379084878,6.715322357,1.011801038
28829478.61,-2.8073859436,243.12098566,97.887315343,-2.9982978253,6.5238124841,1.0213536521
28829479.11,-2.792451158,243.15555044,97.836373569,-2.9586020219,6.3322828028,1.0309040963
28829479.61,-2.7783994513,243.19153203,97.784780218,-2.9188240144,6.1407336855,1.0404385846
28829480.11,-2.7652169695,243.22889276,97.732562606,-2.8789666796,5.9491655209,1.0499437154
28829480.61,-2.7528898587,243.26759495,97.679748052,-2.8390328341,5.7575787121,1.0594064686
28829481.11,-2.7414042647,243.30760095,97.62636387,-2.7990252344,5.5659736783,1.0688142083
28829481.61,-2.7307463335,243.34887309,97.572437377,-2.7589465768,5.3743508554,1.078154682
28829482.11,-2.7209022111,243.39137369,97.51799589,-2.7187994983,5.1827106938,1.087416021
28829482.61,-2.7118580435,243.43506508,97.463066726,-2.6785865755,4.9910536606,1.0965867408
28829483.11,-2.7035999767,243.47990961,97.407677201,-2.6383103258,4.7993802392,1.1056557411
28829483.61,-2.6961141566,243.52586959,97.35185463,-2.5979732067,4.6076909277,1.1146123055
28829484.11,-2.6893867292,243.57290737,97.295626332,-2.5575776162,4.415986241,1.1234461027
28829484.61,-2.6834038405,243.62098527,97.239019622,-2.517125893,4.2242667086,1.1321471858
28829485.11,-2.6781516364,243.67006562,97.182061817,-2.4766203164,4.0325328755,1.1407059918
28829485.61,-2.6736162629,243.72011076,97.124780234,-2.4360631063,3.8407853016,1.1491133434
28829486.11,-2.669783866,243.77108302,97.067202188,-2.3954564233,3.6490245613,1.1573604471
28829486.61,-2.6666405917,243.82294473,97.009354996,-2.354802369,3.4572512433,1.1654388941
28829487.11,-2.6641725858,243.87565822,96.951265976,-2.3141029859,3.2654659494,1.1733406602
28829487.61,-2.6623659945,243.92918582,96.892962442,-2.2733602572,3.0736692959,1.181058106
28829488.11,-2.6612069637,243.98348987,96.834471713,-2.2325761074,2.8818619103,1.1885839752
28829488.61,-2.6606816393,244.03853269,96.775821104,-2.1917524017,2.6900444338,1.1959113975
28829489.11,-2.6607761674,244.09427662,96.717037932,-2.1508909468,2.4982175183,1.2030338846
28829489.61,-2.6614766938,244.15068399,96.658149513,-2.1099934903,2.3063818269,1.2099453335
28829490.11,-2.6627693646,244.20771713,96.599183164,-2.069061721,2.1145380336,1.216640024
28829490.61,-2.6646403257,244.26533837,96.540166202,-2.0280972689,1.9226868218,1.2231126198
28829491.11,-2.6670757231,244.32351005,96.481125942,-1.9871017053,1.7308288841,1.229358167
28829491.61,-2.6700617028,244.38219449,96.422089701,-1.9460765429,1.5389649218,1.2353720954
28829492.11,-2.6735844108,244.44135402,96.363084797,-1.9050232356,1.3470956437,1.2411502166
28829492.61,-2.677629993,244.50095099,96.304138545,-1.8639431787,1.1552217651,1.2466887247
28829493.11,-2.6821845954,244.56094771,96.245278261,-1.8228377089,0.96334400914,1.2519841959
28829493.61,-2.6872343639,244.62130653,96.186531263,-1.7817081043,0.77146310235,1.2570335876
28829494.11,-2.6927654446,244.68198977,96.127924867,-1.7405555844,0.57957977794,1.2618342384
28829494.61,-2.6987639834,244.74295976,96.069486389,-1.6993813104,0.3876947718,1.2663838678
