timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3, edge1, edge2, edge3
39427276112 , 0 , -47.0363 , 252.983 , 135.213 , 1 , -8.8776 , 216.401 , 145.139 , 2 , -84.2501 , 220.967 , 151.149 , 53.7851 , 51.6126 , 75.7494 , 
39427300063 , 0 , -48.7092 , 253.005 , 135.584 , 1 , -10.5156 , 216.405 , 145.275 , 2 , -85.9587 , 221.099 , 151.592 , 53.779 , 51.592 , 75.8525 , 
39427324078 , 0 , -50.5387 , 253.412 , 134.975 , 1 , -12.2679 , 216.457 , 145.514 , 2 , -87.9317 , 221.058 , 151.593 , 54.2348 , 52.1646 , 76.047 , 
39427348143 , 0 , -52.2942 , 253.437 , 135.035 , 1 , -13.9825 , 216.454 , 145.528 , 2 , -89.6944 , 221.259 , 152.118 , 54.2738 , 52.2115 , 76.15 , 
39427360184 , 0 , -53.1813 , 253.318 , 135.3 , 1 , -14.9325 , 216.497 , 145.746 , 2 , -90.4893 , 221.075 , 152.138 , 54.1096 , 52.1059 , 75.9647 , 
39427384164 , 0 , -55.0038 , 253.032 , 135.803 , 1 , -16.9327 , 216.616 , 146.242 , 2 , -92.2245 , 221.132 , 152.862 , 53.7079 , 51.9043 , 75.7171 , 
39427408203 , 0 , -56.9304 , 252.786 , 135.374 , 1 , -18.8847 , 216.508 , 146.274 , 2 , -94.2606 , 221.128 , 153.157 , 53.688 , 52.0775 , 75.8304 , 
39427432172 , 0 , -58.8706 , 252.553 , 135.015 , 1 , -20.8448 , 216.309 , 146.343 , 2 , -96.3243 , 221.057 , 153.214 , 53.7396 , 52.2106 , 75.9401 , 
39427456165 , 0 , -60.8889 , 252.283 , 134.793 , 1 , -22.8285 , 216.016 , 146.231 , 2 , -98.3258 , 220.734 , 153.385 , 53.8025 , 52.369 , 75.9821 , 
39427468205 , 0 , -61.922 , 252.184 , 135.602 , 1 , -23.9015 , 216.045 , 146.439 , 2 , -99.3495 , 220.617 , 153.474 , 53.5634 , 52.122 , 75.913 , 
39427492257 , 0 , -63.9102 , 251.879 , 136.395 , 1 , -25.8912 , 215.952 , 146.591 , 2 , -101.429 , 220.386 , 153.431 , 53.2933 , 51.8623 , 75.9767 , 
39427516179 , 0 , -65.9345 , 251.751 , 137.144 , 1 , -27.7329 , 215.762 , 146.345 , 2 , -103.426 , 219.691 , 152.899 , 53.2841 , 51.7843 , 76.0775 , 
39427528274 , 0 , -66.9542 , 251.542 , 137.178 , 1 , -28.7379 , 215.618 , 146.435 , 2 , -104.365 , 219.373 , 152.905 , 53.2608 , 51.7859 , 75.9966 , 
39427552219 , 0 , -68.974 , 251.31 , 137.103 , 1 , -30.6804 , 214.901 , 146.399 , 2 , -106.191 , 218.654 , 152.81 , 53.6507 , 51.9441 , 75.8752 , 
39427564159 , 0 , -69.97 , 250.955 , 137.235 , 1 , -31.6955 , 214.659 , 146.397 , 2 , -107.184 , 218.487 , 153.023 , 53.5375 , 51.8486 , 75.8756 , 
39427588227 , 0 , -72.0696 , 250.334 , 137.091 , 1 , -33.7418 , 213.9 , 146.32 , 2 , -109.356 , 217.625 , 152.92 , 53.6809 , 52.0645 , 75.993 , 
39427612166 , 0 , -74.1361 , 249.543 , 136.678 , 1 , -35.879 , 213.305 , 146.441 , 2 , -111.505 , 217.423 , 153.666 , 53.5927 , 52.1225 , 76.0815 , 
39427624296 , 0 , -75.2079 , 249.112 , 137.114 , 1 , -36.9541 , 212.851 , 146.391 , 2 , -112.559 , 217.035 , 153.786 , 53.5189 , 51.9807 , 76.081 , 
39427648291 , 0 , -77.3418 , 248.222 , 137.159 , 1 , -39.0508 , 212.247 , 146.109 , 2 , -114.824 , 216.726 , 154.531 , 53.2966 , 51.9496 , 76.3716 , 
39427660229 , 0 , -78.423 , 247.943 , 137.135 , 1 , -40.074 , 211.975 , 146.077 , 2 , -115.745 , 216.493 , 154.974 , 53.3322 , 51.9643 , 76.3266 , 
39427684240 , 0 , -80.5193 , 247.546 , 137.109 , 1 , -42.2013 , 211.641 , 146.522 , 2 , -117.857 , 215.888 , 154.974 , 53.3483 , 52.1105 , 76.2448 , 
39427708169 , 0 , -82.5378 , 247.264 , 137.63 , 1 , -44.154 , 211.294 , 146.492 , 2 , -119.81 , 215.336 , 154.94 , 53.3451 , 52.0406 , 76.2331 , 
39427720302 , 0 , -83.4794 , 247.091 , 137.976 , 1 , -45.1631 , 211.326 , 146.726 , 2 , -120.849 , 215.005 , 154.748 , 53.1397 , 52.0313 , 76.1984 , 
39427744291 , 0 , -85.3875 , 246.945 , 136.948 , 1 , -47.0001 , 211.109 , 146.811 , 2 , -122.351 , 214.394 , 154.768 , 53.4326 , 52.3772 , 75.8406 , 
39427768292 , 0 , -86.9886 , 246.635 , 137.32 , 1 , -48.5735 , 210.829 , 146.415 , 2 , -124.085 , 214.167 , 154.713 , 53.2967 , 52.2767 , 76.0391 , 
39427792258 , 0 , -88.675 , 246.593 , 136.679 , 1 , -50.1913 , 210.561 , 146.428 , 2 , -125.634 , 214 , 154.915 , 53.6128 , 52.543 , 75.9961 , 
39427804284 , 0 , -89.4012 , 246.405 , 137.209 , 1 , -50.9054 , 210.43 , 146.141 , 2 , -126.544 , 213.541 , 154.275 , 53.4413 , 52.4494 , 76.1387 , 
39427816294 , 0 , -90.1788 , 246.323 , 136.508 , 1 , -51.756 , 210.301 , 146.398 , 2 , -127.267 , 213.625 , 154.587 , 53.5875 , 52.6452 , 76.0268 , 
39427852278 , 0 , -92.7927 , 245.845 , 136.477 , 1 , -54.397 , 209.812 , 146.346 , 2 , -129.915 , 213.429 , 154.869 , 53.5725 , 52.6033 , 76.0831 , 
39427864250 , 0 , -93.8871 , 245.801 , 135.685 , 1 , -55.4608 , 209.691 , 146.439 , 2 , -130.893 , 213.379 , 155.026 , 53.8155 , 52.8647 , 76.0091 , 
39427888625 , 0 , -96.0334 , 245.449 , 136.056 , 1 , -57.7673 , 209.621 , 146.607 , 2 , -133.12 , 212.904 , 154.874 , 53.4721 , 52.8083 , 75.8761 , 
39427900282 , 0 , -97.0667 , 245.076 , 136.269 , 1 , -58.9298 , 209.482 , 146.68 , 2 , -134.216 , 212.75 , 154.96 , 53.1957 , 52.6731 , 75.8104 , 
39427924280 , 0 , -99.3254 , 244.743 , 135.962 , 1 , -61.3619 , 209.414 , 146.844 , 2 , -136.466 , 212.536 , 155.338 , 52.9891 , 52.8414 , 75.6476 , 
39427948392 , 0 , -101.699 , 244.61 , 136.79 , 1 , -63.7389 , 209.354 , 146.773 , 2 , -138.894 , 212.671 , 155.826 , 52.7599 , 52.5925 , 75.7714 , 
39427972322 , 0 , -104.16 , 244.561 , 136.454 , 1 , -66.1546 , 209.318 , 146.774 , 2 , -141.27 , 212.503 , 155.849 , 52.8483 , 52.7355 , 75.7285 , 
39427984287 , 0 , -105.34 , 244.558 , 137.03 , 1 , -67.3443 , 209.381 , 146.735 , 2 , -142.483 , 212.747 , 156.246 , 52.6812 , 52.5439 , 75.8132 , 
39428008330 , 0 , -107.713 , 244.653 , 137.989 , 1 , -69.795 , 209.624 , 146.838 , 2 , -144.925 , 213.02 , 156.658 , 52.3746 , 52.2867 , 75.8454 , 
39428032315 , 0 , -110.149 , 244.749 , 138.381 , 1 , -72.1912 , 209.74 , 146.906 , 2 , -147.478 , 213.324 , 157.119 , 52.3368 , 52.2684 , 76.0604 , 
39428044306 , 0 , -111.406 , 244.955 , 138.441 , 1 , -73.3213 , 209.685 , 146.903 , 2 , -148.649 , 213.617 , 157.66 , 52.5926 , 52.3304 , 76.1938 , 
39428068528 , 0 , -113.775 , 245.118 , 138.982 , 1 , -75.5768 , 209.811 , 146.723 , 2 , -151.014 , 213.455 , 157.768 , 52.5896 , 52.3661 , 76.3287 , 
39428080464 , 0 , -115.027 , 245.158 , 138.116 , 1 , -76.7279 , 209.741 , 146.964 , 2 , -152.108 , 213.562 , 158.149 , 52.9099 , 52.6749 , 76.3012 , 
39428104401 , 0 , -117.344 , 245.258 , 138.467 , 1 , -79.0026 , 209.573 , 147.079 , 2 , -154.317 , 213.57 , 158.725 , 53.0813 , 52.7407 , 76.3144 , 
39428128416 , 0 , -119.495 , 245.091 , 139.626 , 1 , -81.2576 , 209.52 , 147.023 , 2 , -156.599 , 213.796 , 159.45 , 52.7459 , 52.4319 , 76.4793 , 
39428152495 , 0 , -121.748 , 244.92 , 139.912 , 1 , -83.5168 , 209.335 , 147.023 , 2 , -158.827 , 213.848 , 159.942 , 52.7114 , 52.3595 , 76.5434 , 
39428164500 , 0 , -122.978 , 244.858 , 138.882 , 1 , -84.6894 , 209.235 , 147.073 , 2 , -160.046 , 213.772 , 160.014 , 52.9351 , 52.7905 , 76.5938 , 
39428188433 , 0 , -125.217 , 244.566 , 139.788 , 1 , -87.1549 , 209.237 , 147.133 , 2 , -162.131 , 213.076 , 159.736 , 52.4481 , 52.4615 , 76.1247 , 
39428212434 , 0 , -127.849 , 244.767 , 139 , 1 , -89.5157 , 209.031 , 146.962 , 2 , -164.489 , 213.134 , 160.105 , 53.0085 , 52.8064 , 76.2271 , 
39428224482 , 0 , -129.053 , 244.786 , 139.259 , 1 , -90.6116 , 208.86 , 146.593 , 2 , -165.722 , 213.125 , 160.222 , 53.1252 , 52.7872 , 76.456 , 
39428248380 , 0 , -131.22 , 244.461 , 139.903 , 1 , -93.0701 , 209.015 , 146.838 , 2 , -168.429 , 213.441 , 160.531 , 52.5348 , 52.6524 , 76.7202 , 
39428272460 , 0 , -133.507 , 244.31 , 140.034 , 1 , -95.4471 , 208.983 , 147.175 , 2 , -170.451 , 213.232 , 160.994 , 52.4171 , 52.6312 , 76.3843 , 
39428284479 , 0 , -134.602 , 244.229 , 140.424 , 1 , -96.6159 , 208.996 , 147.133 , 2 , -171.396 , 212.898 , 160.852 , 52.2425 , 52.4669 , 76.1285 , 
39428308414 , 0 , -136.911 , 244.43 , 141.057 , 1 , -98.8035 , 208.915 , 147.303 , 2 , -173.327 , 212.698 , 161.238 , 52.4645 , 52.3481 , 75.9099 , 
39428332703 , 0 , -139.179 , 244.626 , 141.708 , 1 , -100.951 , 208.877 , 147.49 , 2 , -175.781 , 212.725 , 161.406 , 52.6576 , 52.3962 , 76.2102 , 
39428344402 , 0 , -140.175 , 244.565 , 142.02 , 1 , -102.05 , 208.995 , 147.835 , 2 , -176.995 , 213.222 , 162.184 , 52.4642 , 52.3903 , 76.4232 , 
39428368475 , 0 , -142.222 , 244.445 , 141.559 , 1 , -104.007 , 208.87 , 147.407 , 2 , -179.253 , 213.367 , 162.791 , 52.5383 , 52.8008 , 76.934 , 
39428392704 , 0 , -144.29 , 244.55 , 142.424 , 1 , -105.829 , 208.562 , 147.004 , 2 , -181.434 , 213.629 , 163.531 , 52.8714 , 52.7371 , 77.5556 , 
39428404402 , 0 , -145.232 , 244.611 , 142.859 , 1 , -106.66 , 208.353 , 147.012 , 2 , -182.233 , 213.387 , 163.458 , 53.1001 , 52.615 , 77.5056 , 
39428428414 , 0 , -147.08 , 244.597 , 143.023 , 1 , -108.487 , 208.262 , 146.876 , 2 , -184.198 , 213.492 , 163.784 , 53.146 , 52.6903 , 77.7516 , 
39428452473 , 0 , -149.148 , 244.87 , 142.619 , 1 , -110.278 , 208.154 , 146.287 , 2 , -186.226 , 213.821 , 164.422 , 53.5941 , 53.049 , 78.2887 , 
39428464567 , 0 , -150.093 , 244.904 , 143.016 , 1 , -111.166 , 208.036 , 145.986 , 2 , -187.197 , 214.141 , 164.849 , 53.6968 , 52.9128 , 78.5733 , 
39428488581 , 0 , -151.878 , 245.054 , 143.593 , 1 , -113.169 , 208.582 , 145.255 , 2 , -189.29 , 214.566 , 165.221 , 53.21 , 52.8863 , 78.923 , 
39428500469 , 0 , -152.865 , 245.307 , 143.523 , 1 , -114.089 , 208.76 , 145.121 , 2 , -189.956 , 214.791 , 165.697 , 53.3087 , 52.902 , 78.8382 , 
39428524520 , 0 , -154.911 , 245.718 , 143.681 , 1 , -115.996 , 208.891 , 145.029 , 2 , -191.775 , 215.039 , 166.144 , 53.5948 , 52.9598 , 78.906 , 
39428548556 , 0 , -156.841 , 245.959 , 144.206 , 1 , -117.949 , 208.979 , 144.666 , 2 , -193.757 , 215.434 , 166.476 , 53.669 , 52.8257 , 79.1474 , 
39428560399 , 0 , -157.919 , 246.137 , 144.062 , 1 , -118.88 , 208.995 , 144.458 , 2 , -194.946 , 215.43 , 166.223 , 3 , -168.738 , 232.633 , 247.188 , 
39428584386 , 0 , -160.008 , 246.358 , 144.995 , 1 , -121.703 , 210.216 , 145.594 , 2 , -196.833 , 215.167 , 166.205 , 52.6681 , 52.7147 , 78.0635 , 
39428608587 , 0 , -162.337 , 246.715 , 146.02 , 1 , -199.097 , 215.537 , 167.009 , 
39428632553 , 0 , -164.612 , 246.977 , 147.119 , 1 , -200.97 , 214.89 , 166.635 , 
39428644614 , 0 , -165.82 , 247.132 , 147.424 , 1 , -201.846 , 214.994 , 167.374 , 
39428668452 , 0 , -168.206 , 247.634 , 148.387 , 1 , -203.568 , 214.704 , 167.94 , 
39428692563 , 0 , -170.613 , 247.781 , 148.968 , 1 , -206.258 , 215.306 , 169.619 , 
39428704516 , 0 , -171.683 , 247.7 , 149.614 , 1 , -206.998 , 215.99 , 171.686 , 
39428728532 , 0 , -173.871 , 247.595 , 150.821 , 1 , -209.074 , 215.734 , 172.545 , 
39428752499 , 0 , -175.749 , 247.289 , 151.541 , 1 , -210.341 , 214.689 , 172.853 , 
39428764588 , 0 , -176.519 , 246.99 , 152.018 , 1 , -211.008 , 214.401 , 173.264 , 
39428788586 , 0 , -177.981 , 246.191 , 151.356 , 1 , -212.23 , 213.738 , 173.993 , 
39428800553 , 0 , -178.759 , 245.902 , 151.254 , 1 , -212.661 , 213.107 , 174.091 , 
39428824518 , 0 , -179.904 , 245.151 , 151.425 , 1 , -213.662 , 211.512 , 173.558 , 2 , -132.54 , 271.91 , 229.111 , 52.5453 , 94.8398 , 115.39 , 
39428848521 , 0 , -180.89 , 244.501 , 151.051 , 1 , -215.222 , 211.366 , 174.226 , 2 , -133.26 , 272.302 , 228.494 , 53.0446 , 95.0731 , 115.655 , 
39428860551 , 0 , -181.495 , 244.462 , 151.782 , 1 , -215.997 , 211.562 , 174.715 , 2 , -133.99 , 272.124 , 228.418 , 52.9024 , 94.3132 , 115.226 , 
39428884636 , 0 , -182.639 , 243.97 , 151.667 , 1 , -217.171 , 211.18 , 175.083 , 2 , -135.274 , 271.341 , 228.442 , 53.0649 , 94.2701 , 114.776 , 
39428896538 , 0 , -183.129 , 243.7 , 152.145 , 1 , -217.441 , 210.649 , 174.828 , 2 , -135.587 , 271.221 , 228.168 , 52.7655 , 93.7935 , 114.953 , 
39428920534 , 0 , -183.972 , 242.914 , 152.284 , 1 , -218.899 , 210.291 , 174.998 , 2 , -137.064 , 270.627 , 228.473 , 52.9161 , 93.665 , 114.878 , 
39428944517 , 0 , -184.981 , 242.279 , 151.761 , 1 , -219.754 , 209.638 , 174.945 , 2 , -137.731 , 270.116 , 228.111 , 53.0296 , 94.0042 , 114.943 , 
39428956639 , 0 , -185.854 , 242.125 , 150.895 , 1 , -220.137 , 209.01 , 174.678 , 2 , -138.507 , 270.047 , 228.368 , 53.2692 , 94.9915 , 115.203 , 
39428980621 , 0 , -187.009 , 241.277 , 151.381 , 1 , -221.46 , 208.821 , 175.204 , 2 , -140.016 , 269.745 , 228.315 , 52.989 , 94.5396 , 114.742 , 
39428992587 , 0 , -187.885 , 241.068 , 151.74 , 1 , -222.591 , 208.897 , 175.543 , 2 , -140.416 , 269.216 , 228.217 , 52.9719 , 94.31 , 114.742 , 
39429016853 , 0 , -190.089 , 240.647 , 152.511 , 1 , -224.771 , 208.262 , 175.691 , 2 , -141.922 , 268.629 , 228.616 , 52.8108 , 94.3134 , 115.365 , 
39429040615 , 0 , -193.669 , 240.435 , 152.881 , 1 , -227.703 , 207.783 , 176.625 , 2 , -144.816 , 269.309 , 230.104 , 52.8031 , 95.8328 , 116.258 , 
39429064696 , 0 , -199.834 , 240.881 , 157.56 , 1 , -232.387 , 207.259 , 180.167 , 2 , -147.815 , 269.462 , 232.982 , 51.9732 , 95.9755 , 117.52 , 
39429076685 , 0 , -204.525 , 240.9 , 160.74 , 1 , -235.906 , 206.899 , 183.727 , 2 , -149.829 , 269.455 , 235.51 , 51.664 , 96.9416 , 118.338 , 
39429100704 , 0 , -218.824 , 240.731 , 173.822 , 1 , -247.705 , 207.423 , 197.273 , 2 , -155.652 , 268.763 , 243.16 , 49.9347 , 97.899 , 119.757 , 
39429112666 , 0 , -228.263 , 240.173 , 183.688 , 1 , -158.338 , 266.992 , 247.109 , 
39429136634 , 0 , -250.993 , 236.302 , 215.49 , 1 , -165.537 , 264.086 , 258.005 , 
39429160652 , 0 , -272.025 , 228.254 , 265.385 , 1 , -171.683 , 256.253 , 270.663 , 
39429172616 , 0 , -174.944 , 250.959 , 279.33 , 1 , -278.877 , 222.237 , 287.482 , 
