time since 1970(s), ms
1401178645, 492
timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3, edge1, edge2, edge3
27359245204 , 0 , -1.03228 , 245.03 , 24.8002 , 1 , -59.1028 , 201.629 , 57.8323 , 2 , 54.4907 , 204.892 , 70.4661 , 79.668 , 82.336 , 114.34 , 
27359269263 , 0 , -1.10298 , 245.506 , 25.7631 , 1 , -58.9305 , 202.51 , 58.0166 , 2 , 54.7148 , 205.156 , 70.3012 , 78.9492 , 82.0208 , 114.338 , 
27359293216 , 0 , -0.939166 , 245.522 , 24.9847 , 1 , -58.8389 , 202.959 , 58.0806 , 2 , 54.6198 , 205.588 , 70.3705 , 79.1162 , 82.1061 , 114.153 , 
27359305212 , 0 , -0.848749 , 245.788 , 24.8113 , 1 , -58.7881 , 203.232 , 58.1284 , 2 , 54.487 , 205.581 , 70.349 , 79.234 , 82.1724 , 113.957 , 
27359329150 , 0 , -0.735384 , 246.005 , 24.8452 , 1 , -58.6107 , 203.533 , 58.2055 , 2 , 54.7597 , 206.007 , 70.3441 , 79.1605 , 82.1565 , 114.045 , 
27359353222 , 0 , -0.659259 , 246.18 , 25.1445 , 1 , -58.3538 , 203.65 , 58.2622 , 2 , 55.0353 , 206.135 , 70.1544 , 78.957 , 82.0449 , 114.038 , 
27359377265 , 0 , -0.539007 , 246.115 , 24.8411 , 1 , -58.1136 , 204.187 , 58.4569 , 2 , 55.3399 , 206.473 , 69.9958 , 78.7577 , 82.0541 , 114.062 , 
27359389202 , 0 , -0.419538 , 246.225 , 24.5169 , 1 , -58.0973 , 204.17 , 58.3423 , 2 , 55.2505 , 206.661 , 70.0631 , 78.9906 , 82.091 , 113.979 , 
27359413202 , 0 , -0.247799 , 246.582 , 24.4478 , 1 , -58.0068 , 204.803 , 58.4955 , 2 , 55.5123 , 206.445 , 69.936 , 78.9992 , 82.3979 , 114.106 , 
27359437243 , 0 , -0.0941851 , 246.982 , 24.6192 , 1 , -57.7883 , 205.246 , 58.62 , 2 , 55.7329 , 206.466 , 70.0324 , 78.9086 , 82.5868 , 114.1 , 
27359449329 , 0 , -0.00757498 , 247.302 , 24.7334 , 1 , -57.6594 , 205.442 , 58.719 , 2 , 56.0561 , 207.6 , 70.4517 , 78.937 , 82.5202 , 114.34 , 
27359473331 , 0 , 0.125541 , 247.41 , 25.0621 , 1 , -57.5126 , 205.81 , 58.8476 , 2 , 56.032 , 207.842 , 70.5795 , 78.7027 , 82.2371 , 114.167 , 
27359497349 , 0 , 0.264332 , 248.153 , 25.1992 , 1 , -57.4416 , 206.333 , 59.005 , 2 , 56.0532 , 208.078 , 70.6745 , 78.8778 , 82.3796 , 114.106 , 
27359521283 , 0 , 0.317748 , 248.523 , 25.2363 , 1 , -57.3711 , 206.693 , 59.0199 , 2 , 55.9132 , 208.819 , 70.9584 , 78.8614 , 82.2059 , 113.931 , 
27359545342 , 0 , 0.43332 , 248.831 , 24.9078 , 1 , -57.3124 , 207.407 , 59.1761 , 2 , 55.6606 , 209.031 , 71.1239 , 78.8973 , 82.2799 , 113.615 , 
27359557381 , 0 , 0.428812 , 249.11 , 25.3889 , 1 , -57.2673 , 207.619 , 59.2348 , 2 , 55.679 , 208.995 , 71.0196 , 78.7139 , 82.1216 , 113.568 , 
27359581333 , 0 , 0.506763 , 249.603 , 25.4967 , 1 , -57.2349 , 208.283 , 59.3822 , 2 , 55.5809 , 209.992 , 71.3579 , 78.6746 , 81.887 , 113.463 , 
27359605319 , 0 , 0.633799 , 250.021 , 25.2663 , 1 , -57.1777 , 208.755 , 59.5396 , 2 , 55.8423 , 210.539 , 71.5236 , 78.8647 , 82.1371 , 113.668 , 
27359617346 , 0 , 0.665073 , 250.403 , 25.2959 , 1 , -57.2154 , 209.237 , 59.6955 , 2 , 55.7623 , 210.435 , 71.4836 , 78.9184 , 82.2585 , 113.597 , 
27359653333 , 0 , 0.651096 , 251.492 , 25.7418 , 1 , -57.0938 , 210.019 , 59.9553 , 2 , 55.6406 , 211.117 , 71.7359 , 78.899 , 82.2767 , 113.354 , 
27359665385 , 0 , 0.599163 , 251.846 , 25.8977 , 1 , -57.0834 , 210.254 , 60.0499 , 2 , 55.6641 , 211.128 , 71.7996 , 78.8894 , 82.4444 , 113.361 , 
27359689427 , 0 , 0.445185 , 252.68 , 26.7419 , 1 , -57.191 , 210.718 , 60.107 , 2 , 55.2984 , 211.013 , 71.8328 , 78.7144 , 82.3297 , 113.099 , 
27359725349 , 0 , 0.31003 , 253.483 , 27.2053 , 1 , -57.3122 , 211.967 , 60.4287 , 2 , 55.364 , 211.448 , 71.8741 , 78.4069 , 82.4206 , 113.257 , 
27359761588 , 0 , 0.214793 , 254.071 , 27.3882 , 1 , -57.4691 , 213.015 , 60.554 , 2 , 55.1373 , 212.951 , 72.1625 , 78.1855 , 81.9273 , 113.203 , 
27359785414 , 0 , 0.201168 , 254.653 , 27.4717 , 1 , -57.6178 , 213.691 , 60.5652 , 2 , 55.1261 , 214.05 , 72.3973 , 78.2056 , 81.7538 , 113.364 , 
27359821397 , 0 , 0.229182 , 255.635 , 27.4018 , 1 , -57.6521 , 214.206 , 60.1932 , 2 , 55.1294 , 214.439 , 72.3415 , 78.3702 , 82.0411 , 113.434 , 
27359833308 , 0 , 0.324802 , 255.795 , 26.8554 , 1 , -57.7579 , 214.252 , 59.8857 , 2 , 55.0218 , 214.376 , 72.2024 , 78.6796 , 82.2414 , 113.45 , 
27359857497 , 0 , 0.304411 , 256.236 , 26.736 , 1 , -57.8287 , 214.611 , 59.6262 , 2 , 54.9323 , 214.83 , 72.2688 , 78.701 , 82.2913 , 113.468 , 
27359893509 , 0 , 0.342147 , 257.356 , 26.7009 , 1 , -57.8076 , 214.97 , 59.2705 , 2 , 54.9207 , 217.051 , 72.7765 , 78.9858 , 82.0141 , 113.554 , 
27359905546 , 0 , 0.332877 , 257.647 , 26.5225 , 1 , -57.7941 , 214.994 , 59.1051 , 2 , 55.1176 , 218.071 , 72.9361 , 79.1178 , 81.9871 , 113.797 , 
27359941565 , 0 , 0.19505 , 258.864 , 26.6494 , 1 , -57.8392 , 215.563 , 58.9269 , 2 , 54.9151 , 218.675 , 72.7578 , 79.2771 , 82.07 , 113.642 , 
27359965490 , 0 , -0.0805518 , 259.857 , 27.1376 , 1 , -57.9881 , 216.828 , 59.0171 , 2 , 54.6627 , 219.689 , 72.5224 , 78.8735 , 81.6701 , 113.494 , 
27359989435 , 0 , -0.2769 , 260.676 , 26.4238 , 1 , -58.1161 , 218.047 , 59.2232 , 2 , 54.6253 , 220.85 , 72.4128 , 78.9838 , 81.9475 , 113.545 , 
27360013522 , 0 , -0.686244 , 261.495 , 26.824 , 1 , -58.4041 , 219.463 , 59.4188 , 2 , 54.0895 , 220.502 , 71.7293 , 78.489 , 81.8372 , 113.17 , 
27360025447 , 0 , -0.849382 , 262.033 , 26.8715 , 1 , -58.5089 , 220.052 , 59.5092 , 2 , 53.9679 , 220.494 , 71.4278 , 78.4366 , 81.9493 , 113.107 , 
27360061487 , 0 , -1.29085 , 262.621 , 27.3242 , 1 , -58.6379 , 221.247 , 59.5837 , 2 , 53.2657 , 220.941 , 71.0472 , 77.7251 , 81.3959 , 112.49 , 
27360085438 , 0 , -1.51002 , 262.862 , 27.4924 , 1 , -58.8201 , 222.078 , 59.6094 , 2 , 53.4124 , 222.62 , 71.1995 , 77.3255 , 80.9085 , 112.831 , 
27360109389 , 0 , -1.60118 , 263.519 , 27.5622 , 1 , -58.9476 , 222.649 , 59.5513 , 2 , 53.5031 , 223.807 , 71.1965 , 77.3452 , 80.7311 , 113.058 , 
27360121477 , 0 , -1.60077 , 263.263 , 27.5184 , 1 , -58.9619 , 222.912 , 59.5771 , 2 , 53.5364 , 224.54 , 71.3135 , 77.1121 , 80.359 , 113.121 , 
27360145472 , 0 , -1.52805 , 263.624 , 27.4991 , 1 , -59.0602 , 223.263 , 59.3341 , 2 , 53.8616 , 224.957 , 71.1732 , 77.1523 , 80.4399 , 113.553 , 
27360169419 , 0 , -1.33459 , 264.669 , 26.9496 , 1 , -58.9546 , 223.249 , 59.099 , 2 , 54.0124 , 224.976 , 71.1097 , 77.9055 , 81.1721 , 113.617 , 
27360193483 , 0 , -1.18033 , 264.933 , 26.5809 , 1 , -58.9238 , 223.57 , 59.0332 , 2 , 54.1443 , 225.209 , 71.1079 , 78.0919 , 81.3725 , 113.723 , 
27360217498 , 0 , -1.10333 , 265.609 , 27.111 , 1 , -58.8331 , 223.795 , 59.0082 , 2 , 54.1394 , 226.167 , 71.4468 , 78.0936 , 81.0748 , 113.68 , 
27360241524 , 0 , -0.982445 , 266.229 , 27.5423 , 1 , -58.7042 , 224.259 , 59.0599 , 2 , 54.2203 , 226.852 , 71.6354 , 78.017 , 80.8835 , 113.652 , 
27360265446 , 0 , -0.813348 , 266.45 , 27.1323 , 1 , -58.5352 , 224.954 , 59.2473 , 2 , 54.3267 , 227.493 , 71.7392 , 78.0071 , 80.9187 , 113.579 , 
27360289545 , 0 , -0.615517 , 267.028 , 26.928 , 1 , -58.4525 , 224.839 , 58.886 , 2 , 54.513 , 226.803 , 71.4753 , 78.3988 , 81.4965 , 113.682 , 
27360313465 , 0 , -0.567074 , 267.523 , 27.5973 , 1 , -58.3411 , 225.133 , 58.7954 , 2 , 54.5193 , 226.915 , 71.4266 , 78.1542 , 81.2684 , 113.579 , 
27360325463 , 0 , -0.542542 , 267.878 , 27.866 , 1 , -58.3704 , 225.598 , 58.8246 , 2 , 54.7016 , 227.847 , 71.622 , 78.039 , 81.0492 , 113.816 , 
27360337436 , 0 , -0.556484 , 268.03 , 28.0267 , 1 , -58.375 , 226.187 , 58.9727 , 2 , 54.9789 , 228.619 , 71.9364 , 77.791 , 81.0278 , 114.119 , 
27360373514 , 0 , -0.447294 , 268.919 , 27.9823 , 1 , -58.3312 , 227.133 , 59.1567 , 2 , 54.7888 , 229.229 , 71.9008 , 77.9002 , 80.964 , 113.855 , 
27360385556 , 0 , -0.412836 , 269.267 , 28.1354 , 1 , -58.3085 , 227.592 , 59.2202 , 2 , 54.8808 , 229.032 , 71.7631 , 77.8138 , 81.115 , 113.891 , 
27360409649 , 0 , -0.428903 , 269.559 , 28.4804 , 1 , -58.2683 , 228.102 , 59.378 , 2 , 54.9386 , 230.077 , 72.0024 , 77.5809 , 80.7378 , 113.926 , 
27360433558 , 0 , -0.406646 , 270.617 , 28.5347 , 1 , -58.3388 , 228.388 , 59.4075 , 2 , 54.6281 , 229.48 , 71.7372 , 78.0547 , 81.1635 , 113.643 , 
27360457689 , 0 , -0.396936 , 270.989 , 28.6705 , 1 , -58.3162 , 229.196 , 59.5838 , 2 , 54.7099 , 231.173 , 72.347 , 77.8263 , 80.8066 , 113.762 , 
27360493527 , 0 , -0.370195 , 272.181 , 28.6701 , 1 , -58.3108 , 230.616 , 60.0503 , 2 , 54.668 , 231.808 , 72.4789 , 77.9069 , 81.1072 , 113.667 , 
27360505518 , 0 , -0.41314 , 272.234 , 28.7361 , 1 , -58.3243 , 230.794 , 60.1646 , 2 , 54.4735 , 232.132 , 72.5849 , 77.8377 , 80.8915 , 113.487 , 
27360529570 , 0 , -0.407529 , 272.868 , 28.5732 , 1 , -58.4289 , 231.071 , 60.0581 , 2 , 54.2156 , 232.036 , 72.6511 , 78.1334 , 81.2024 , 113.35 , 
27360553554 , 0 , -0.445569 , 273.209 , 28.813 , 1 , -58.4876 , 231.65 , 60.2516 , 2 , 54.2067 , 232.723 , 72.8778 , 78.0024 , 81.0411 , 113.405 , 
27360577544 , 0 , -0.526078 , 273.777 , 29.1421 , 1 , -58.4845 , 232.137 , 60.5649 , 2 , 54.4306 , 233.361 , 73.0771 , 77.9773 , 81.1416 , 113.613 , 
27360589547 , 0 , -0.560121 , 273.891 , 29.14 , 1 , -58.6161 , 232.424 , 60.5721 , 2 , 54.3533 , 234.094 , 73.2711 , 77.9614 , 80.9124 , 113.693 , 
27360613506 , 0 , -0.623383 , 274.122 , 29.4669 , 1 , -58.6207 , 232.658 , 60.6476 , 2 , 54.4019 , 233.451 , 73.0822 , 77.815 , 81.1434 , 113.707 , 
27360637561 , 0 , -0.678248 , 274.44 , 29.468 , 1 , -58.6506 , 232.749 , 60.5868 , 2 , 54.4454 , 234.248 , 73.3968 , 77.893 , 81.1403 , 113.829 , 
27360649562 , 0 , -0.735659 , 274.521 , 29.5827 , 1 , -58.5965 , 233.254 , 60.8727 , 2 , 54.461 , 234.899 , 73.6819 , 77.6522 , 81.0017 , 113.793 , 
27360685628 , 0 , -0.762681 , 275.25 , 29.6375 , 1 , -58.5826 , 233.934 , 61.1297 , 2 , 54.3703 , 234.821 , 73.5404 , 77.7293 , 81.2501 , 113.636 , 
27360697822 , 0 , -0.771435 , 275.486 , 29.6155 , 1 , -58.5167 , 234.054 , 61.2346 , 2 , 54.4268 , 235.545 , 73.7537 , 77.7874 , 81.1809 , 113.645 , 
27360721618 , 0 , -0.782671 , 275.947 , 29.6635 , 1 , -58.5573 , 234.374 , 61.3317 , 2 , 54.3807 , 236.259 , 73.9395 , 77.9048 , 81.1082 , 113.655 , 
27360745835 , 0 , -0.838108 , 276.116 , 30.0293 , 1 , -58.6422 , 234.641 , 61.2882 , 2 , 54.477 , 237.291 , 74.2239 , 77.7085 , 80.7482 , 113.887 , 
27360769714 , 0 , -0.93586 , 276.538 , 30.4635 , 1 , -58.7543 , 235.384 , 61.4224 , 2 , 54.1646 , 236.133 , 73.8272 , 77.4279 , 80.9261 , 113.601 , 
27360793684 , 0 , -0.908259 , 277.056 , 30.1535 , 1 , -58.7157 , 235.847 , 61.3861 , 2 , 54.0003 , 236.288 , 73.7834 , 77.5584 , 81.1203 , 113.397 , 
27360817668 , 0 , -0.806441 , 277.38 , 30.1757 , 1 , -58.7476 , 236.665 , 61.3605 , 2 , 53.6908 , 236.372 , 73.782 , 77.3784 , 80.9518 , 113.123 , 
27360841692 , 0 , -0.712921 , 277.7 , 30.8415 , 1 , -58.5506 , 237.012 , 61.3527 , 2 , 54.4112 , 237.658 , 74.1688 , 77.017 , 80.742 , 113.688 , 
27360865711 , 0 , -0.561111 , 278.35 , 30.8497 , 1 , -58.3912 , 237.083 , 61.3772 , 2 , 54.2828 , 238.077 , 74.2914 , 77.3253 , 80.7275 , 113.416 , 
27360889761 , 0 , -0.491375 , 278.892 , 31.384 , 1 , -58.2806 , 237.162 , 61.3588 , 2 , 54.5092 , 238.653 , 74.3422 , 77.327 , 80.5586 , 113.544 , 
27360913723 , 0 , -0.436641 , 279.162 , 31.4576 , 1 , -58.2294 , 237.868 , 61.445 , 2 , 54.5758 , 237.31 , 73.8268 , 77.1001 , 81.0746 , 113.484 , 
27360938650 , 0 , -0.451087 , 279.877 , 31.7226 , 1 , -58.2964 , 238.622 , 61.4492 , 2 , 54.8391 , 239.265 , 74.3628 , 77.0175 , 80.7743 , 113.872 , 
27360961952 , 0 , -0.501438 , 280.641 , 32.0196 , 1 , -58.3711 , 239.276 , 61.363 , 2 , 54.7986 , 239.557 , 74.436 , 76.9479 , 80.902 , 113.923 , 
27360985661 , 0 , -0.55959 , 281.782 , 32.2004 , 1 , -58.3933 , 239.936 , 61.3469 , 2 , 54.9599 , 240.259 , 74.3876 , 77.1062 , 81.1562 , 114.101 , 
27361009700 , 0 , -0.578696 , 282.524 , 31.9118 , 1 , -58.3267 , 240.326 , 61.3409 , 2 , 54.9212 , 240.773 , 74.4258 , 77.3408 , 81.4302 , 114.002 , 
27361021640 , 0 , -0.597171 , 282.967 , 32.0488 , 1 , -58.3391 , 240.808 , 61.3547 , 2 , 54.5727 , 241.286 , 74.5396 , 77.268 , 81.1575 , 113.68 , 
27361057741 , 0 , -0.55026 , 284.441 , 31.7826 , 1 , -58.2975 , 242.32 , 61.611 , 2 , 54.7179 , 243.367 , 75.0216 , 77.4508 , 81.3092 , 113.813 , 
27361069640 , 0 , -0.540071 , 284.778 , 31.7347 , 1 , -58.2758 , 242.706 , 61.6872 , 2 , 54.7115 , 244.228 , 75.3268 , 77.4638 , 81.2239 , 113.818 , 
27361093668 , 0 , -0.456771 , 285.376 , 31.7505 , 1 , -58.1853 , 243.256 , 61.7705 , 2 , 54.7457 , 245.645 , 75.7538 , 77.5106 , 81.0073 , 113.818 , 
27361117765 , 0 , -0.345882 , 285.906 , 31.503 , 1 , -58.0001 , 243.871 , 62.1005 , 2 , 54.8353 , 246.539 , 75.9712 , 77.6348 , 81.0686 , 113.716 , 
27361141741 , 0 , -0.289541 , 286.326 , 32.0422 , 1 , -57.9028 , 244.117 , 62.1045 , 2 , 54.8491 , 246.778 , 76.0648 , 77.4897 , 80.8846 , 113.644 , 
27361153863 , 0 , -0.238509 , 286.725 , 32.5729 , 1 , -57.7748 , 244.025 , 62.0643 , 2 , 54.9104 , 246.737 , 76.0402 , 77.4819 , 80.8076 , 113.581 , 
27361165995 , 0 , -0.18978 , 286.748 , 32.9807 , 1 , -57.7166 , 244.043 , 62.0565 , 2 , 54.9232 , 246.923 , 76.2683 , 77.3204 , 80.6053 , 113.569 , 
27361201812 , 0 , -0.0554603 , 286.921 , 33.2576 , 1 , -57.556 , 244.522 , 62.5624 , 2 , 55.0438 , 247.321 , 76.4117 , 77.2186 , 80.4137 , 113.483 , 
27361225908 , 0 , -0.0383174 , 286.478 , 33.2879 , 1 , -57.6833 , 244.862 , 62.549 , 2 , 54.9937 , 247.246 , 76.4711 , 76.8829 , 80.2022 , 113.559 , 
27361237881 , 0 , -0.0777871 , 286.887 , 33.2169 , 1 , -57.6778 , 244.523 , 62.3212 , 2 , 55.0427 , 247.211 , 76.3692 , 77.1982 , 80.4647 , 113.624 , 
27361261729 , 0 , -0.0389637 , 287.01 , 32.5037 , 1 , -57.691 , 244.953 , 62.4877 , 2 , 54.9696 , 247.408 , 76.3646 , 77.4052 , 80.7346 , 113.539 , 
27361285847 , 0 , -0.196997 , 287.321 , 32.909 , 1 , -57.6729 , 245.16 , 62.6851 , 2 , 54.6827 , 247.066 , 76.1288 , 77.2505 , 80.6236 , 113.173 , 
27361309969 , 0 , -0.32686 , 287.285 , 32.7581 , 1 , -57.7537 , 245.017 , 62.5757 , 2 , 54.4941 , 246.366 , 75.7582 , 77.2886 , 80.8004 , 113.027 , 
27361321797 , 0 , -0.427717 , 287.112 , 32.8121 , 1 , -57.8182 , 245.082 , 62.5448 , 2 , 54.489 , 246.604 , 75.7608 , 77.0984 , 80.6308 , 113.092 , 
27361333818 , 0 , -0.483618 , 287.499 , 32.8934 , 1 , -57.8835 , 244.999 , 62.4909 , 2 , 54.1231 , 246.407 , 75.6995 , 77.3111 , 80.64 , 112.792 , 
27361369801 , 0 , -0.700997 , 287.678 , 33.0505 , 1 , -58.0209 , 245.63 , 62.6165 , 2 , 53.8476 , 246.717 , 75.6808 , 76.992 , 80.4408 , 112.634 , 
27361381874 , 0 , -0.747043 , 287.452 , 32.6513 , 1 , -57.972 , 245.529 , 62.5834 , 2 , 53.9648 , 247.378 , 75.7791 , 76.9947 , 80.3698 , 112.727 , 
27361405737 , 0 , -0.867752 , 287.502 , 32.9236 , 1 , -58.0775 , 246.069 , 62.684 , 2 , 54.053 , 247.689 , 75.7851 , 76.6511 , 80.2404 , 112.905 , 
27361429918 , 0 , -0.986646 , 287.722 , 32.6801 , 1 , -58.2309 , 246.482 , 62.6607 , 2 , 53.5145 , 247.845 , 75.6815 , 76.6578 , 80.0602 , 112.51 , 
27361453831 , 0 , -1.1495 , 288.364 , 32.8194 , 1 , -58.2988 , 247.106 , 62.7649 , 2 , 53.7868 , 248.954 , 75.7521 , 76.5835 , 80.0897 , 112.851 , 
27361477855 , 0 , -1.19769 , 288.471 , 32.8492 , 1 , -58.2994 , 247.367 , 62.6266 , 2 , 53.6032 , 249.501 , 75.8391 , 76.399 , 79.8117 , 112.7 , 
27361489853 , 0 , -1.15651 , 288.483 , 32.4618 , 1 , -58.2268 , 247.513 , 62.7144 , 2 , 53.8653 , 249.926 , 75.7656 , 76.4907 , 79.9328 , 112.875 , 
27361513869 , 0 , -1.16484 , 288.581 , 32.7304 , 1 , -58.1777 , 247.866 , 62.6951 , 2 , 53.7739 , 250.105 , 75.6857 , 76.1977 , 79.648 , 112.725 , 
27361537969 , 0 , -1.08239 , 289.016 , 32.0688 , 1 , -58.0976 , 248.33 , 62.8033 , 2 , 54.0664 , 250.851 , 75.6419 , 76.4894 , 79.9784 , 112.925 , 
27361549786 , 0 , -1.02548 , 289.257 , 31.8565 , 1 , -58.0816 , 248.393 , 62.6439 , 2 , 54.278 , 250.952 , 75.5419 , 76.6365 , 80.2133 , 113.126 , 
27361573788 , 0 , -0.951115 , 289.982 , 32.3073 , 1 , -58.1056 , 249.045 , 62.5734 , 2 , 54.2174 , 250.912 , 75.4404 , 76.541 , 80.1905 , 113.073 , 
27361585931 , 0 , -0.856285 , 290.544 , 32.5919 , 1 , -58.0497 , 249.258 , 62.5124 , 2 , 54.1903 , 250.777 , 75.402 , 76.6217 , 80.2761 , 112.988 , 
27361621830 , 0 , -0.702669 , 291.881 , 33.2193 , 1 , -57.8079 , 249.855 , 62.4294 , 2 , 54.2131 , 251.223 , 75.4361 , 76.6841 , 80.3186 , 112.782 , 
27361633911 , 0 , -0.626972 , 292.427 , 33.4587 , 1 , -57.6878 , 249.723 , 62.2313 , 2 , 54.1952 , 251.774 , 75.6159 , 76.8596 , 80.2205 , 112.699 , 
27361658015 , 0 , -0.411075 , 292.987 , 33.1957 , 1 , -57.509 , 250.551 , 62.3232 , 2 , 54.4538 , 252.259 , 75.7069 , 76.8728 , 80.4745 , 112.773 , 
27361681875 , 0 , -0.162507 , 294.171 , 33.3501 , 1 , -57.3275 , 251.227 , 62.3094 , 2 , 54.7327 , 252.908 , 75.7955 , 77.1403 , 80.7325 , 112.881 , 
27361706079 , 0 , 0.0802867 , 294.697 , 33.6128 , 1 , -57.1105 , 251.067 , 61.737 , 2 , 54.5903 , 253.474 , 75.9979 , 77.2357 , 80.4188 , 112.633 , 
27361729846 , 0 , 0.264042 , 295.476 , 33.5017 , 1 , -56.8477 , 251.163 , 61.7745 , 2 , 54.912 , 254.449 , 76.2513 , 77.6188 , 80.6045 , 112.741 , 
27361741937 , 0 , 0.399521 , 295.527 , 33.4329 , 1 , -56.771 , 251.035 , 61.3993 , 2 , 55.008 , 254.839 , 76.397 , 77.6538 , 80.5202 , 112.845 , 
27361765913 , 0 , 0.519569 , 296.45 , 33.3241 , 1 , -56.6935 , 251.008 , 60.7657 , 2 , 54.9251 , 254.6 , 76.0977 , 78.0471 , 80.8766 , 112.724 , 
27361789883 , 0 , 0.658074 , 296.638 , 32.9371 , 1 , -56.6546 , 251.282 , 60.2893 , 2 , 54.7681 , 254.142 , 75.6907 , 78.0385 , 81.0042 , 112.518 , 
27361813907 , 0 , 0.714538 , 297.252 , 33.4655 , 1 , -56.4753 , 252.054 , 60.5354 , 2 , 54.8457 , 254.392 , 75.6097 , 77.7582 , 80.8906 , 112.361 , 
27361837997 , 0 , 0.755123 , 297.292 , 33.4436 , 1 , -56.3994 , 252.561 , 60.6444 , 2 , 55.0281 , 254.508 , 75.5066 , 77.5076 , 80.9037 , 112.431 , 
27361861925 , 0 , 0.78193 , 297.212 , 32.5117 , 1 , -56.4289 , 252.671 , 60.3853 , 2 , 54.8686 , 254.251 , 75.1504 , 77.6786 , 81.1734 , 112.284 , 
27361885869 , 0 , 0.746273 , 297.253 , 32.6378 , 1 , -56.4291 , 253.449 , 60.5582 , 2 , 54.7718 , 254.479 , 75.0647 , 77.2485 , 80.9224 , 112.148 , 
27361909843 , 0 , 0.6422 , 297.763 , 32.7554 , 1 , -56.357 , 253.611 , 60.515 , 2 , 54.4724 , 255.445 , 75.1619 , 77.2587 , 80.5408 , 111.808 , 
27361922066 , 0 , 0.50025 , 298.171 , 33.0098 , 1 , -56.4484 , 253.767 , 60.3409 , 2 , 54.127 , 255.834 , 75.2007 , 77.2131 , 80.3012 , 111.589 , 
27361945976 , 0 , 0.237522 , 298.594 , 32.9133 , 1 , -56.6591 , 254.888 , 60.583 , 2 , 54.1446 , 256.71 , 75.1205 , 76.8966 , 80.2604 , 111.768 , 
27361970086 , 0 , 0.0179119 , 299.513 , 32.5441 , 1 , -56.7856 , 255.42 , 60.5985 , 2 , 54.3369 , 258.143 , 75.1205 , 77.1869 , 80.4656 , 112.1 , 
27361994098 , 0 , -0.222984 , 299.748 , 32.3774 , 1 , -56.9899 , 255.469 , 60.1135 , 2 , 54.1848 , 259.194 , 74.9667 , 77.1514 , 80.1166 , 112.224 , 
27362006010 , 0 , -0.359556 , 300.006 , 32.363 , 1 , -56.997 , 255.141 , 59.8093 , 2 , 54.1644 , 259.314 , 74.7924 , 77.2912 , 80.1808 , 112.244 , 
27362042041 , 0 , -0.579703 , 300.852 , 32.2205 , 1 , -57.2068 , 256.25 , 59.8062 , 2 , 53.9239 , 260.499 , 74.7552 , 77.1812 , 80.0512 , 112.212 , 
27362066062 , 0 , -0.793424 , 301.145 , 32.5604 , 1 , -57.3759 , 256.855 , 59.67 , 2 , 53.8409 , 260.752 , 74.2955 , 76.7991 , 79.7391 , 112.242 , 
27362078068 , 0 , -0.87051 , 301.369 , 32.5676 , 1 , -57.4653 , 257.318 , 59.6194 , 2 , 53.7961 , 261.234 , 74.2133 , 76.6499 , 79.5839 , 112.283 , 
27362101994 , 0 , -0.927399 , 301.152 , 32.4576 , 1 , -57.5042 , 257.42 , 59.4038 , 2 , 53.7859 , 261.17 , 73.8617 , 76.417 , 79.413 , 112.288 , 
27362126024 , 0 , -0.939699 , 301.73 , 32.6747 , 1 , -57.4584 , 257.459 , 59.1538 , 2 , 53.8578 , 261.671 , 73.7839 , 76.521 , 79.3568 , 112.353 , 
27362149961 , 0 , -0.934676 , 302.332 , 32.887 , 1 , -57.5201 , 257.822 , 58.9428 , 2 , 53.963 , 262.848 , 74.1315 , 76.5636 , 79.2076 , 112.625 , 
27362162013 , 0 , -0.904066 , 302.416 , 32.8766 , 1 , -57.4818 , 257.337 , 58.4664 , 2 , 53.937 , 262.875 , 74.0752 , 76.7332 , 79.1732 , 112.643 , 
27362186089 , 0 , -0.807938 , 302.775 , 32.7379 , 1 , -57.3798 , 257.267 , 58.0817 , 2 , 53.9878 , 263.686 , 74.2251 , 76.9006 , 79.068 , 112.714 , 
27362197980 , 0 , -0.783774 , 303.171 , 32.8242 , 1 , -57.2992 , 257.199 , 57.8988 , 2 , 53.9688 , 264.255 , 74.3818 , 77.0465 , 78.9894 , 112.703 , 
27362234025 , 0 , -0.804127 , 303.916 , 32.8373 , 1 , -57.453 , 258.032 , 57.74 , 2 , 53.8979 , 264.011 , 73.9785 , 77.0361 , 79.2294 , 112.687 , 
27362246065 , 0 , -0.852034 , 304.227 , 32.9028 , 1 , -57.5177 , 258.202 , 57.5846 , 2 , 53.9629 , 264.31 , 73.969 , 77.0617 , 79.2745 , 112.844 , 
27362281991 , 0 , -0.947879 , 304.756 , 32.9681 , 1 , -57.4376 , 259.132 , 57.9995 , 2 , 53.6875 , 264.737 , 73.9508 , 76.8067 , 79.1591 , 112.404 , 
27362294053 , 0 , -0.982715 , 304.768 , 32.9025 , 1 , -57.4809 , 259.403 , 57.9747 , 2 , 53.564 , 264.9 , 73.9638 , 76.672 , 79.0619 , 112.325 , 
27362318079 , 0 , -1.12035 , 305.743 , 33.1538 , 1 , -57.4809 , 259.624 , 57.8879 , 2 , 53.3452 , 265.113 , 73.8586 , 76.9109 , 79.2098 , 112.105 , 
27362342042 , 0 , -1.18494 , 306.16 , 32.8062 , 1 , -57.4654 , 260.295 , 58.1429 , 2 , 53.5837 , 265.926 , 73.4647 , 76.8962 , 79.1924 , 112.243 , 
