timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3
44807342313 , 0 , -3.73594 , 194.81 , 131.232 , 
44807377448 , 0 , -6.54924 , 194.443 , 117.274 , 
44807413486 , 0 , -8.02691 , 195.499 , 103.318 , 
44807465212 , 0 , -10.31 , 196.597 , 84.328 , 
44807530518 , 0 , -11.8806 , 196.448 , 62.6796 , 1 , -50.0859 , 168.965 , 86.0648 , 
44807557510 , 0 , -12.7998 , 195.835 , 52.9294 , 1 , -51.0124 , 168.567 , 77.0753 , 
44807593601 , 0 , -13.3546 , 193.976 , 41.1717 , 1 , -51.7041 , 166.628 , 65.6599 , 
44807629573 , 0 , -13.4994 , 190.955 , 30.7403 , 1 , -52.0828 , 164.126 , 55.7164 , 
44807665575 , 0 , -13.6179 , 187.822 , 22.0285 , 1 , -52.3291 , 160.714 , 46.7673 , 
44807689515 , 0 , -13.7765 , 185.466 , 16.3961 , 1 , -52.5979 , 158.488 , 41.2353 , 
44807725638 , 0 , -13.8965 , 180.954 , 10.4373 , 1 , -52.8341 , 154.389 , 35.3808 , 
44807773560 , 0 , -13.6849 , 176.081 , 4.01123 , 1 , -52.7825 , 149.666 , 28.7458 , 
44807809531 , 0 , -13.9263 , 173.347 , 0.472771 , 1 , -52.9209 , 146.716 , 25.1671 , 
44807845616 , 0 , -14.262 , 171.565 , -2.45109 , 1 , -53.2015 , 144.747 , 22.5415 , 
44807881583 , 0 , -14.8957 , 170.963 , -4.09895 , 1 , -53.5864 , 143.662 , 20.8881 , 
44807917540 , 0 , -15.8649 , 170.921 , -4.6389 , 1 , -54.4737 , 143.329 , 20.1046 , 
44807953670 , 0 , -16.7933 , 170.869 , -5.55499 , 1 , 22.5313 , 138.796 , 17.1711 , 2 , -55.3628 , 143.507 , 19.6332 , 
44807989699 , 0 , -17.5533 , 171.071 , -5.39352 , 1 , 21.7239 , 138.658 , 16.5834 , 2 , -56.1342 , 143.54 , 19.3995 , 
44808037752 , 0 , -18.0071 , 170.98 , -6.1722 , 1 , 20.992 , 138.569 , 16.2125 , 2 , -56.7116 , 143.448 , 18.8611 , 
44808073678 , 0 , -18.2422 , 171.052 , -6.35528 , 1 , 20.6238 , 138.67 , 15.9404 , 2 , -56.9783 , 143.639 , 18.6607 , 
44808109691 , 0 , -18.1428 , 171.43 , -6.81297 , 1 , 20.6482 , 138.999 , 15.4731 , 2 , -56.8574 , 144.146 , 18.3854 , 
44808145655 , 0 , -17.8294 , 171.716 , -7.31796 , 1 , 20.9982 , 139.121 , 14.7932 , 2 , -56.598 , 144.591 , 17.9369 , 
44808181872 , 0 , -17.4872 , 171.499 , -8.03115 , 1 , 21.3612 , 138.811 , 14.1893 , 2 , -56.2874 , 144.625 , 17.5197 , 
44808229718 , 0 , -16.7179 , 171.457 , -8.95025 , 1 , 22.0181 , 138.948 , 13.3153 , 2 , -55.7046 , 144.709 , 16.4198 , 
44808253671 , 0 , -16.3771 , 171.685 , -9.30746 , 1 , 22.3824 , 138.967 , 12.7434 , 2 , -55.4263 , 144.889 , 15.842 , 
44808301675 , 0 , -15.9874 , 172.643 , -10.3411 , 1 , 22.5389 , 139.816 , 12.0068 , 2 , -54.9176 , 145.789 , 15.1129 , 
44808337818 , 0 , -15.7172 , 173.702 , -11.6227 , 1 , 22.7677 , 140.984 , 11.3172 , 2 , -54.6763 , 147.251 , 14.4016 , 
44808349687 , 0 , -15.694 , 174.202 , -11.9274 , 1 , 22.8256 , 141.412 , 11.0015 , 2 , -54.624 , 147.852 , 14.2392 , 
44808409808 , 0 , -15.6701 , 177.491 , -12.2116 , 1 , 22.6172 , 144.707 , 10.195 , 2 , -54.6113 , 151.235 , 13.3914 , 
44808445796 , 0 , -15.6203 , 179.976 , -13.1313 , 1 , 22.6209 , 147.294 , 9.56877 , 2 , -54.6437 , 153.612 , 12.6245 , 
44808481857 , 0 , -15.5358 , 182.65 , -13.5316 , 1 , 22.6885 , 149.83 , 8.87946 , 2 , -54.5106 , 156.236 , 12.0448 , 
44808529793 , 0 , -15.2348 , 186.273 , -14.6036 , 1 , 23.037 , 153.083 , 7.66287 , 2 , -54.1991 , 159.945 , 11.2164 , 
44808553860 , 0 , -15.198 , 188.078 , -14.4841 , 1 , 22.9836 , 154.799 , 7.28745 , 2 , -54.2164 , 161.728 , 10.7967 , 
44808602036 , 0 , -15.0975 , 191.509 , -14.9278 , 1 , 23.0042 , 157.986 , 6.39699 , 2 , -54.1806 , 165.351 , 10.0188 , 
44808637905 , 0 , -15.0295 , 194.327 , -15.5801 , 1 , 23.0446 , 160.976 , 5.59593 , 2 , -54.1025 , 167.781 , 9.04818 , 
44808673798 , 0 , -14.9184 , 197.201 , -16.7406 , 1 , 23.272 , 163.784 , 4.53512 , 2 , -53.8506 , 170.567 , 8.17727 , 
44808709791 , 0 , -14.7341 , 200.538 , -17.6797 , 1 , 23.3922 , 167.261 , 3.61641 , 2 , -53.5393 , 173.91 , 7.19513 , 
44808757924 , 0 , -14.4937 , 204.57 , -19.8864 , 1 , 23.6977 , 171.575 , 2.11766 , 2 , -53.3317 , 178.487 , 5.60204 , 
44808781882 , 0 , -14.2629 , 206.886 , -19.7884 , 1 , 23.8967 , 173.663 , 1.33449 , 2 , -53.1277 , 181.007 , 4.98956 , 
44808829910 , 0 , -14.2638 , 211.466 , -20.8199 , 1 , 23.7432 , 178.221 , 0.294435 , 2 , -53.1627 , 185.476 , 3.70376 , 
44808865933 , 0 , -14.4141 , 215.151 , -21.9523 , 1 , 23.8182 , 181.577 , -0.821914 , 2 , -53.2837 , 189.322 , 2.9845 , 
44808889905 , 0 , -14.4278 , 218.073 , -21.7613 , 1 , 23.8072 , 183.989 , -1.42723 , 2 , -53.3779 , 191.994 , 2.31341 , 
44808925907 , 0 , -14.7103 , 222.353 , -22.3642 , 1 , 23.3121 , 188.399 , -1.75015 , 2 , -53.4845 , 196.162 , 1.64152 , 
44808962109 , 0 , -15.0255 , 226.696 , -22.5126 , 1 , 22.9639 , 192.689 , -2.53676 , 2 , -53.8329 , 200.326 , 0.724063 , 
44808997967 , 0 , -15.5795 , 231.136 , -23.7813 , 1 , 22.4757 , 197.384 , -3.00628 , 2 , -54.0679 , 204.553 , 0.311749 , 
44809021915 , 0 , -15.9073 , 234.075 , -23.864 , 1 , 22.0136 , 200.638 , -3.22979 , 2 , -54.4427 , 207.52 , -0.191896 , 
44809057872 , 0 , -16.379 , 238.358 , -23.7925 , 1 , 21.5045 , 204.519 , -3.99747 , 2 , -54.8618 , 211.742 , -0.877123 , 
44809093868 , 0 , -16.8556 , 242.566 , -24.1504 , 1 , 21.0686 , 209.334 , -4.93556 , 2 , -55.1897 , 215.474 , -1.55255 , 
44809129961 , 0 , -17.2099 , 246.269 , -25.7478 , 1 , 20.6435 , 214.062 , -5.88472 , 2 , -55.3387 , 219.114 , -2.24324 , 
44809154025 , 0 , -17.4165 , 248.859 , -25.7256 , 1 , 20.422 , 216.784 , -6.40029 , 2 , -55.4759 , 221.65 , -2.78745 , 
44809190028 , 0 , -17.8115 , 252.264 , -26.2917 , 1 , 19.9319 , 220.89 , -7.14238 , 2 , -55.7967 , 224.738 , -3.73819 , 
44809225978 , 0 , -18.3236 , 255.419 , -26.8256 , 1 , 19.3827 , 224.452 , -8.04634 , 2 , -56.1864 , 228.033 , -4.49578 , 
44809250015 , 0 , -18.7684 , 257.359 , -28.8067 , 1 , 19.0026 , 226.68 , -8.93596 , 2 , -56.6052 , 230.105 , -5.28592 , 
44809286046 , 0 , -19.5349 , 260.454 , -28.992 , 1 , 18.3032 , 229.443 , -10.2597 , 2 , -57.2426 , 233.058 , -6.25608 , 
44809334330 , 0 , -20.6713 , 264.654 , -30.9981 , 1 , 17.3623 , 232.77 , -12.3435 , 2 , -58.1992 , 236.703 , -8.06924 , 
44809357983 , 0 , -21.1527 , 266.432 , -31.7135 , 1 , 16.8637 , 234.8 , -13.3813 , 2 , -58.5256 , 238.226 , -8.92032 , 
44809394030 , 0 , -21.8361 , 269.082 , -32.8269 , 1 , 16.1059 , 237.741 , -14.865 , 2 , -59.2231 , 240.794 , -10.6574 , 
44809429988 , 0 , -22.7823 , 271.963 , -34.551 , 1 , 15.0276 , 240.066 , -16.0617 , 2 , -60.1079 , 243.674 , -12.2073 , 
