time since 1970(s), ms
1401179087, 103
timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3, edge1, edge2, edge3
27798959298 , 0 , 21.8959 , 160.812 , 233.457 , 1.85978e+008 , 1.85978e+008 , 0 , 
27798983247 , 0 , 25.1029 , 167.192 , 228.504 , 1.85978e+008 , 1.85978e+008 , 0 , 
27799079453 , 0 , 0.0567786 , 197.374 , 62.5868 , 1 , 42.1558 , 170.456 , 86.485 , 55.3899 , 1.85978e+008 , 1.85978e+008 , 
27799103430 , 0 , 0.175466 , 198.237 , 58.1203 , 1 , 42.3529 , 171.773 , 82.0556 , 55.2466 , 1.85978e+008 , 1.85978e+008 , 
27799115432 , 0 , 0.326187 , 198.199 , 56.2122 , 1 , 42.5438 , 171.757 , 79.5468 , 55.0096 , 1.85978e+008 , 1.85978e+008 , 
27799139495 , 0 , 0.480942 , 198.448 , 51.9007 , 1 , 42.8175 , 171.967 , 74.6936 , 54.8919 , 1.85978e+008 , 1.85978e+008 , 
27799163561 , 0 , 0.447588 , 198.684 , 47.0084 , 1 , 42.8463 , 172.374 , 70.1301 , 54.9953 , 1.85978e+008 , 1.85978e+008 , 
27799187485 , 0 , 0.633798 , 199.04 , 41.7325 , 1 , 43.0473 , 172.921 , 65.8931 , 55.3608 , 1.85978e+008 , 1.85978e+008 , 
27799211384 , 0 , 0.903884 , 199.598 , 37.9194 , 1 , 43.282 , 173.754 , 62.222 , 55.2668 , 1.85978e+008 , 1.85978e+008 , 
27799223474 , 0 , 1.13351 , 199.769 , 36.0928 , 1 , 43.3598 , 173.831 , 60.5254 , 55.252 , 1.85978e+008 , 1.85978e+008 , 
27799247446 , 0 , 1.67305 , 200.241 , 33.3716 , 1 , 44.008 , 174.482 , 57.2939 , 55.0279 , 1.85978e+008 , 1.85978e+008 , 
27799259432 , 0 , 1.94717 , 200.479 , 32.2708 , 1 , 44.2986 , 174.665 , 55.6768 , 54.8435 , 1.85978e+008 , 1.85978e+008 , 
27799295466 , 0 , 2.47919 , 200.903 , 28.1798 , 1 , 44.8479 , 175.291 , 50.9247 , 54.4832 , 1.85978e+008 , 1.85978e+008 , 
27799319487 , 0 , 2.83977 , 200.756 , 24.3796 , 1 , 45.1469 , 175.471 , 48.2609 , 54.7677 , 1.85978e+008 , 1.85978e+008 , 
27799355713 , 0 , 2.91667 , 200.964 , 20.6264 , 1 , 45.3887 , 175.564 , 44.14 , 54.79 , 1.85978e+008 , 1.85978e+008 , 
27799367688 , 0 , 2.8819 , 200.943 , 19.2719 , 1 , 45.325 , 175.773 , 43.073 , 2 , -30.8182 , 165.888 , 43.4135 , 54.7856 , 54.2898 , 76.7828 , 
27799403570 , 0 , 2.70141 , 201.016 , 16.5508 , 1 , 45.2132 , 175.788 , 39.7736 , 2 , -30.9805 , 165.994 , 39.813 , 54.6165 , 53.8711 , 76.8206 , 
27799427708 , 0 , 2.52015 , 200.93 , 14.1954 , 1 , 44.9291 , 175.625 , 37.9165 , 2 , -31.2152 , 166.11 , 37.9517 , 54.7861 , 53.9893 , 76.7366 , 
27799451596 , 0 , 2.11022 , 200.566 , 12.5153 , 1 , 44.5546 , 175.262 , 36.1865 , 2 , -31.6714 , 165.839 , 36.2447 , 54.7918 , 53.9468 , 76.8063 , 
27799475563 , 0 , 1.51619 , 200.294 , 11.7431 , 1 , 44.0049 , 174.796 , 34.6048 , 2 , -32.2099 , 165.506 , 34.8115 , 54.5721 , 53.6637 , 76.7792 , 
27799499562 , 0 , 0.846152 , 200.098 , 11.0815 , 1 , 43.4798 , 174.57 , 33.3105 , 2 , -32.8353 , 165.318 , 33.5947 , 54.4376 , 53.3942 , 76.8743 , 
27799523564 , 0 , 0.317778 , 199.595 , 9.3019 , 1 , 42.8579 , 174.586 , 32.5129 , 2 , -33.4026 , 165.344 , 32.8362 , 54.5331 , 53.5164 , 76.819 , 
27799547550 , 0 , -0.0714608 , 199.358 , 7.9566 , 1 , 42.4069 , 174.507 , 31.7884 , 2 , -33.8412 , 165.323 , 32.2999 , 54.6807 , 53.7714 , 76.8008 , 
27799571526 , 0 , -0.501014 , 199.334 , 7.84595 , 1 , 42.0334 , 174.175 , 31.1423 , 2 , -34.3593 , 165.209 , 31.6708 , 54.6339 , 53.6521 , 76.919 , 
27799595746 , 0 , -0.961522 , 199.401 , 8.08727 , 1 , 41.4689 , 173.984 , 30.8047 , 2 , -34.7666 , 165.268 , 31.4006 , 54.4281 , 53.3981 , 76.7345 , 
27799607558 , 0 , -1.14874 , 199.39 , 8.13948 , 1 , 41.2276 , 173.836 , 30.6497 , 2 , -34.9119 , 165.104 , 31.2183 , 54.3643 , 53.3675 , 76.6406 , 
27799643693 , 0 , -1.47513 , 199.053 , 6.93066 , 1 , 40.925 , 173.379 , 29.9038 , 2 , -35.2351 , 164.857 , 30.7891 , 54.6322 , 53.6496 , 76.6404 , 
27799667615 , 0 , -1.75315 , 198.9 , 6.83491 , 1 , 40.6094 , 173.047 , 29.816 , 2 , -35.4905 , 164.846 , 30.7628 , 54.6911 , 53.5766 , 76.5464 , 
27799691611 , 0 , -1.9593 , 198.656 , 5.92546 , 1 , 40.4345 , 172.842 , 29.6474 , 2 , -35.7041 , 164.7 , 30.6137 , 55.0122 , 53.8633 , 76.5788 , 
27799715516 , 0 , -2.19308 , 198.576 , 6.0304 , 1 , 40.2288 , 172.543 , 29.1235 , 2 , -35.967 , 164.648 , 30.222 , 54.8693 , 53.6376 , 76.6115 , 
27799727596 , 0 , -2.29568 , 198.528 , 6.03231 , 1 , 40.104 , 172.279 , 29.0473 , 2 , -36.1438 , 164.52 , 30.0188 , 54.9219 , 53.6429 , 76.6477 , 
27799751614 , 0 , -2.54284 , 198.335 , 6.06897 , 1 , 39.7867 , 172.016 , 28.8629 , 2 , -36.4562 , 164.322 , 29.6202 , 54.8088 , 53.4944 , 76.6339 , 
27799763683 , 0 , -2.73012 , 198.29 , 5.82653 , 1 , 39.6808 , 171.939 , 28.6358 , 2 , -36.6377 , 164.417 , 29.49 , 54.894 , 53.4517 , 76.6931 , 
27799799603 , 0 , -3.15466 , 198.351 , 5.26086 , 1 , 39.2807 , 172.006 , 27.782 , 2 , -37.0059 , 164.442 , 28.8666 , 54.7905 , 53.4132 , 76.6684 , 
27799811689 , 0 , -3.30213 , 198.455 , 4.8591 , 1 , 39.1518 , 172.031 , 27.5655 , 2 , -37.1871 , 164.402 , 28.5106 , 54.9195 , 53.5463 , 76.725 , 
27799835813 , 0 , -3.60368 , 198.724 , 4.66207 , 1 , 38.8755 , 172.238 , 27.1254 , 2 , -37.4173 , 164.579 , 27.9797 , 54.8691 , 53.4134 , 76.681 , 
27799859654 , 0 , -3.85923 , 198.896 , 4.04318 , 1 , 38.6377 , 172.471 , 26.5521 , 2 , -37.6628 , 164.665 , 27.3875 , 54.8721 , 53.4732 , 76.7033 , 
27799871645 , 0 , -4.01384 , 199.042 , 4.06259 , 1 , 38.426 , 172.604 , 26.3418 , 2 , -37.7586 , 164.699 , 27.1449 , 54.7401 , 53.3945 , 76.5979 , 
27799895704 , 0 , -4.31054 , 199.484 , 3.85487 , 1 , 38.3531 , 172.947 , 25.6423 , 2 , -38.0212 , 164.911 , 26.6396 , 54.7636 , 53.3935 , 76.8025 , 
27799919681 , 0 , -4.50691 , 199.927 , 3.46873 , 1 , 38.0982 , 173.22 , 25.2454 , 2 , -38.1718 , 165.242 , 26.3077 , 54.7968 , 53.4601 , 76.6935 , 
27799943640 , 0 , -4.67263 , 200.355 , 3.25293 , 1 , 37.8724 , 173.591 , 25.0036 , 2 , -38.307 , 165.804 , 26.1261 , 54.7678 , 53.3691 , 76.5847 , 
27799967661 , 0 , -4.83533 , 200.981 , 2.81744 , 1 , 37.6812 , 174.033 , 24.7084 , 2 , -38.5527 , 166.261 , 25.7443 , 54.8911 , 53.5534 , 76.6361 , 
27799991659 , 0 , -4.97595 , 201.504 , 2.93673 , 1 , 37.4299 , 174.692 , 24.7594 , 2 , -38.7624 , 166.854 , 25.4824 , 54.7113 , 53.3896 , 76.5979 , 
27800015638 , 0 , -5.10543 , 202.122 , 2.80042 , 1 , 37.3449 , 175.091 , 24.4854 , 2 , -38.9044 , 167.507 , 25.3529 , 54.799 , 53.3779 , 76.6305 , 
27800039652 , 0 , -5.27416 , 202.542 , 2.16508 , 1 , 37.2157 , 175.545 , 24.2087 , 2 , -39.0462 , 168.175 , 25.2296 , 54.9556 , 53.4191 , 76.624 , 
27800063662 , 0 , -5.55524 , 203.311 , 2.11782 , 1 , 36.8771 , 176.339 , 23.9875 , 2 , -39.2637 , 168.92 , 25.0964 , 54.8293 , 53.3576 , 76.5095 , 
27800075638 , 0 , -5.70231 , 203.696 , 1.54832 , 1 , 36.7177 , 176.806 , 23.8479 , 2 , -39.4031 , 169.332 , 25.0114 , 54.9529 , 53.5461 , 76.4957 , 
27800099690 , 0 , -5.93381 , 204.412 , 1.0019 , 1 , 36.5646 , 177.467 , 23.4944 , 2 , -39.56 , 169.981 , 24.8336 , 55.1185 , 53.704 , 76.5034 , 
27800123588 , 0 , -6.10913 , 204.803 , 0.656233 , 1 , 36.3387 , 178.222 , 23.3427 , 2 , -39.7425 , 170.51 , 24.4698 , 54.9819 , 53.6121 , 76.4793 , 
