timestamp(us), toolID,   X1, Y1, Z1, toolID,   X2, Y2, Z2, toolID,   X3, Y3, Z3
2081636939 , 0 , -31.9558 , 132.903 , 7.10788 , 
2081647251 , 0 , -31.88 , 132.785 , 7.17411 , 
2081657627 , 0 , -31.8223 , 132.634 , 7.25406 , 
2081675177 , 0 , -31.7668 , 132.494 , 7.40413 , 
2081681202 , 0 , -31.7492 , 132.304 , 7.47582 , 
2081693311 , 0 , -31.6803 , 132.144 , 7.61249 , 
2081705207 , 0 , -31.5656 , 132.045 , 7.76852 , 
2081717609 , 0 , -31.4201 , 132.01 , 7.92684 , 
2081729608 , 0 , -31.2863 , 131.992 , 8.0813 , 
2081742011 , 0 , -31.2142 , 131.936 , 8.2015 , 
2081755574 , 0 , -31.1786 , 131.872 , 8.36773 , 
2081773063 , 0 , -31.135 , 131.805 , 8.62746 , 
2081781943 , 0 , -31.0964 , 131.73 , 8.88082 , 
2081790228 , 0 , -31.0917 , 131.635 , 9.08337 , 
2081801624 , 0 , -31.1411 , 131.395 , 9.19991 , 
2081813539 , 0 , -31.1259 , 131.16 , 9.40965 , 
2081825332 , 0 , -31.1528 , 130.881 , 9.53928 , 
2081837288 , 0 , -31.1302 , 130.711 , 9.73059 , 
2081850569 , 0 , -31.131 , 130.547 , 9.84568 , 
2081861322 , 0 , -31.114 , 130.451 , 9.98925 , 
2081873650 , 0 , 44.4654 , 141.059 , -0.347437 , 1 , -31.1045 , 130.374 , 10.1449 , 
2081885359 , 0 , 44.5714 , 141.028 , -0.515566 , 1 , -31.1267 , 130.302 , 10.2684 , 
2081898543 , 0 , 44.4529 , 140.987 , -0.0660375 , 1 , -31.1505 , 130.207 , 10.3906 , 
2081909286 , 0 , 44.3708 , 140.948 , 0.264903 , 1 , -31.154 , 130.115 , 10.5435 , 
2081921336 , 0 , 44.3151 , 140.881 , 0.502099 , 1 , -31.1834 , 129.976 , 10.6771 , 
2081935215 , 0 , 44.3656 , 140.753 , 0.29554 , 1 , -31.1952 , 129.882 , 10.8674 , 
2081945398 , 0 , 44.3591 , 140.745 , 0.394702 , 1 , -31.2434 , 129.852 , 10.9452 , 
2081957274 , 0 , 44.4411 , 140.769 , 0.356007 , 1 , -31.2103 , 129.916 , 11.0983 , 
2081969348 , 0 , 44.5272 , 140.804 , 0.226197 , 1 , -31.1706 , 130.028 , 11.211 , 
2081981287 , 0 , 44.5265 , 140.923 , 0.358132 , 1 , -31.151 , 130.167 , 11.3049 , 
2081993472 , 0 , 44.5062 , 141.011 , 0.45781 , 1 , -31.1501 , 130.327 , 11.3936 , 
2082005307 , 0 , 44.4027 , 141.157 , 0.81561 , 1 , -31.1626 , 130.48 , 11.4599 , 
2082017745 , 0 , 44.4 , 141.284 , 0.861762 , 1 , -31.1584 , 130.643 , 11.5241 , 
2082029462 , 0 , 44.3563 , 141.416 , 1.07104 , 1 , -31.171 , 130.791 , 11.5298 , 
2082065256 , 0 , 44.4358 , 141.559 , 0.963989 , 1 , -31.1443 , 131.027 , 11.666 , 
2082077278 , 0 , 44.3925 , 141.743 , 1.15104 , 1 , -31.1306 , 131.196 , 11.6856 , 
2082090273 , 0 , 44.4388 , 141.866 , 0.937176 , 1 , -31.1466 , 131.363 , 11.7135 , 
2082104298 , 0 , 44.3321 , 142.035 , 1.17696 , 1 , -31.1953 , 131.522 , 11.7669 , 
2082116635 , 0 , 44.4304 , 142.154 , 0.812175 , 1 , -31.2917 , 131.652 , 11.7854 , 
2082125265 , 0 , 44.2768 , 142.265 , 1.13968 , 1 , -31.3449 , 131.764 , 11.8255 , 
2082146299 , 0 , 44.1713 , 142.419 , 1.40583 , 1 , -31.3847 , 131.895 , 11.8976 , 
2082155773 , 0 , 44.1489 , 142.513 , 1.42027 , 1 , -31.4191 , 131.974 , 11.8883 , 
2082165362 , 0 , 44.1342 , 142.633 , 1.4325 , 1 , -31.4323 , 132.081 , 11.9628 , 
2082177156 , 0 , 44.0907 , 142.745 , 1.45921 , 1 , -31.4686 , 132.192 , 12.0567 , 
2082185472 , 0 , 44.0311 , 142.866 , 1.50215 , 1 , -31.5432 , 132.325 , 12.1543 , 
2082197483 , 0 , 43.9445 , 143.011 , 1.61734 , 1 , -31.6767 , 132.41 , 12.2124 , 
2082209897 , 0 , 43.7718 , 143.131 , 1.95838 , 1 , -31.8144 , 132.517 , 12.3094 , 
2082221720 , 0 , 43.6007 , 143.243 , 2.27646 , 1 , -31.9108 , 132.706 , 12.4886 , 
2082233440 , 0 , 43.4853 , 143.407 , 2.45695 , 1 , -31.9992 , 132.9 , 12.6456 , 
2082248537 , 0 , 43.6337 , 143.579 , 1.84293 , 1 , -32.1141 , 133.052 , 12.6918 , 
2082263692 , 0 , 43.7368 , 143.733 , 1.45463 , 1 , -32.1691 , 133.265 , 12.7955 , 
2082278930 , 0 , 43.5505 , 143.882 , 1.99456 , 1 , -32.2072 , 133.443 , 12.9279 , 
2082293751 , 0 , 43.4007 , 144.033 , 2.47632 , 1 , -32.2605 , 133.555 , 13.0451 , 
2082308062 , 0 , 43.2737 , 144.14 , 2.82186 , 1 , -32.381 , 133.676 , 13.1019 , 
2082322567 , 0 , 43.3454 , 144.239 , 2.51339 , 1 , -32.425 , 133.817 , 13.2338 , 
2082336975 , 0 , 43.378 , 144.35 , 2.41346 , 1 , -32.4847 , 133.929 , 13.2695 , 
2082351315 , 0 , 43.2637 , 144.465 , 2.84837 , 1 , -32.4558 , 134.079 , 13.3727 , 
2082365633 , 0 , 43.2076 , 144.617 , 3.18735 , 1 , -32.4093 , 134.194 , 13.4559 , 
2082379953 , 0 , 43.2796 , 144.737 , 3.12074 , 1 , -32.3581 , 134.327 , 13.557 , 
2082394213 , 0 , 43.3302 , 144.808 , 3.09296 , 1 , -32.3298 , 134.411 , 13.6433 , 
2082408426 , 0 , 43.3202 , 144.856 , 3.29269 , 1 , -32.3161 , 134.514 , 13.7592 , 
2082420403 , 0 , 43.2754 , 144.879 , 3.57335 , 1 , -32.3062 , 134.563 , 13.8503 , 
2082432389 , 0 , 43.2777 , 144.915 , 3.7563 , 1 , -32.2749 , 134.599 , 13.9448 , 
2082444378 , 0 , 43.3085 , 144.942 , 3.86887 , 1 , -32.2304 , 134.63 , 14.0226 , 
2082456426 , 0 , 43.3953 , 144.96 , 3.82124 , 1 , -32.1711 , 134.643 , 14.0915 , 
2082468755 , 0 , 43.4561 , 144.964 , 3.79781 , 1 , -32.1161 , 134.613 , 14.12 , 
2082480889 , 0 , 43.6104 , 144.907 , 3.46332 , 1 , -32.0534 , 134.581 , 14.1506 , 
2082492568 , 0 , 43.7249 , 144.869 , 3.30825 , 1 , -31.9577 , 134.521 , 14.2045 , 
2082504565 , 0 , 43.7389 , 144.834 , 3.49927 , 1 , -31.8695 , 134.456 , 14.2119 , 
2082516672 , 0 , 43.7881 , 144.82 , 3.7195 , 1 , -31.7521 , 134.433 , 14.2148 , 
2082528937 , 0 , 43.866 , 144.781 , 3.91583 , 1 , -31.7572 , 134.241 , 13.9403 , 
2082540540 , 0 , 44.0188 , 144.71 , 3.96806 , 1 , -31.507 , 134.254 , 14.0076 , 
2082553169 , 0 , 44.3359 , 144.572 , 3.45898 , 1 , -31.2695 , 134.193 , 13.9918 , 
2082565107 , 0 , 44.4494 , 144.467 , 3.60385 , 1 , -31.0644 , 134.084 , 13.9447 , 
2082576565 , 0 , 44.6525 , 144.257 , 3.31572 , 1 , -30.8752 , 133.901 , 13.9391 , 
2082588752 , 0 , 44.7797 , 144.096 , 3.31504 , 1 , -30.7144 , 133.69 , 13.9586 , 
2082600631 , 0 , 44.8928 , 143.905 , 3.30817 , 1 , -30.5808 , 133.473 , 13.95 , 
2082613272 , 0 , 45.0144 , 143.737 , 3.27289 , 1 , -30.4483 , 133.284 , 13.919 , 
2082624829 , 0 , 45.1173 , 143.65 , 3.23112 , 1 , -30.3126 , 133.161 , 13.8896 , 
2082636855 , 0 , 45.218 , 143.625 , 3.17232 , 1 , -30.2291 , 133.073 , 13.7836 , 
2082649223 , 0 , 45.3003 , 143.603 , 3.14157 , 1 , -30.0946 , 133.025 , 13.7924 , 
2082661323 , 0 , 45.3711 , 143.574 , 3.10692 , 1 , -30.0595 , 132.898 , 13.6943 , 
2082672795 , 0 , 45.3654 , 143.525 , 3.23648 , 1 , -29.9897 , 132.84 , 13.7455 , 
2082685715 , 0 , 45.5024 , 143.414 , 2.77606 , 1 , -29.9545 , 132.772 , 13.7802 , 
2082698907 , 0 , 45.4491 , 143.394 , 3.02154 , 1 , -30.0429 , 132.612 , 13.6081 , 
2082712497 , 0 , 45.4533 , 143.367 , 3.029 , 1 , -30.009 , 132.578 , 13.7008 , 
2082726314 , 0 , 45.4482 , 143.342 , 3.05389 , 1 , -29.9917 , 132.517 , 13.7686 , 
2082740137 , 0 , 45.5449 , 143.27 , 2.68262 , 1 , -30.1111 , 132.379 , 13.632 , 
2082753811 , 0 , 45.6203 , 143.207 , 2.40604 , 1 , -30.1788 , 132.306 , 13.565 , 
2082767542 , 0 , 45.5932 , 143.21 , 2.54451 , 1 , -30.0892 , 132.384 , 13.7056 , 
2082781315 , 0 , 45.573 , 143.251 , 2.74277 , 1 , -30.029 , 132.418 , 13.7933 , 
2082793933 , 0 , 45.5997 , 143.264 , 2.73402 , 1 , -29.9952 , 132.48 , 13.8952 , 
2082806578 , 0 , 45.5923 , 143.243 , 2.75136 , 1 , -30.1255 , 132.35 , 13.7477 , 
2082819418 , 0 , 45.5245 , 143.207 , 2.97202 , 1 , -30.0754 , 132.311 , 13.9043 , 
2082831629 , 0 , 45.4592 , 143.13 , 3.14725 , 1 , -30.0705 , 132.208 , 14.0018 , 
2082843879 , 0 , 45.3925 , 143.04 , 3.30834 , 1 , -30.0828 , 132.071 , 14.0647 , 
2082856382 , 0 , 45.5729 , 142.867 , 2.71105 , 1 , -30.1031 , 131.937 , 14.1188 , 
2082869359 , 0 , 45.4935 , 142.767 , 2.97954 , 1 , -30.0993 , 131.795 , 14.1934 , 
2082881043 , 0 , 45.6939 , 142.615 , 2.41161 , 1 , -30.1074 , 131.639 , 14.2178 , 
2082893532 , 0 , 45.5958 , 142.52 , 2.72047 , 1 , -30.1361 , 131.499 , 14.2209 , 
2082905732 , 0 , 45.6597 , 142.396 , 2.53469 , 1 , -30.125 , 131.37 , 14.2664 , 
2082918171 , 0 , 45.6968 , 142.276 , 2.40004 , 1 , -30.1476 , 131.23 , 14.2948 , 
2082930216 , 0 , 45.7031 , 142.167 , 2.32906 , 1 , -30.2083 , 131.113 , 14.3017 , 
2082942226 , 0 , 45.6903 , 142.094 , 2.31982 , 1 , -30.2534 , 131.025 , 14.3489 , 
2082955427 , 0 , 45.6567 , 142.036 , 2.41255 , 1 , -30.2706 , 130.938 , 14.4013 , 
2082969065 , 0 , 45.7928 , 141.974 , 2.12415 , 1 , -30.2844 , 130.896 , 14.4388 , 
2082982280 , 0 , 45.9337 , 141.934 , 1.8094 , 1 , -30.2931 , 130.877 , 14.4842 , 
2082996604 , 0 , 45.7693 , 141.965 , 2.27198 , 1 , -30.3283 , 130.923 , 14.5539 , 
2083009162 , 0 , 45.7954 , 141.989 , 2.11431 , 1 , -30.392 , 130.997 , 14.5753 , 
2083022547 , 0 , 45.747 , 142.044 , 2.1812 , 1 , -30.4268 , 131.094 , 14.6419 , 
2083035841 , 0 , 45.6958 , 142.106 , 2.27471 , 1 , -30.455 , 131.192 , 14.7103 , 
2083049185 , 0 , 45.7762 , 142.2 , 2.08786 , 1 , -30.4744 , 131.308 , 14.7949 , 
2083064524 , 0 , 45.5337 , 142.356 , 2.79223 , 1 , -30.4976 , 131.461 , 14.8645 , 
2083079786 , 0 , 45.4382 , 142.483 , 2.9885 , 1 , -30.4969 , 131.638 , 14.8889 , 
2083095182 , 0 , 45.3936 , 142.661 , 3.13266 , 1 , -30.4649 , 131.855 , 14.8879 , 
2083110790 , 0 , 45.3099 , 142.859 , 3.51631 , 1 , -30.39 , 132.057 , 14.8487 , 
2083126425 , 0 , 45.3726 , 142.996 , 3.50149 , 1 , -30.2702 , 132.234 , 14.82 , 
2083142174 , 0 , 45.4333 , 143.096 , 3.45842 , 1 , -30.1622 , 132.357 , 14.7615 , 
2083158212 , 0 , 45.4603 , 143.23 , 3.57225 , 1 , -30.0799 , 132.438 , 14.6306 , 
2083174179 , 0 , 45.6858 , 143.269 , 3.04273 , 1 , -29.9211 , 132.546 , 14.5322 , 
2083190172 , 0 , 45.8869 , 143.29 , 2.61726 , 1 , -29.7432 , 132.582 , 14.3212 , 
2083206625 , 0 , 46.065 , 143.369 , 2.58386 , 1 , -29.5286 , 132.653 , 14.1919 , 
2083222423 , 0 , 46.1265 , 143.394 , 2.77226 , 1 , -29.3275 , 132.649 , 14.124 , 
2083238563 , 0 , 46.1858 , 143.37 , 2.87199 , 1 , -29.1853 , 132.61 , 14.0714 , 
2083254438 , 0 , 46.2432 , 143.353 , 2.94315 , 1 , -29.097 , 132.557 , 14.0045 , 
2083270416 , 0 , 46.2996 , 143.335 , 2.9977 , 1 , -29.0331 , 132.52 , 13.9346 , 
2083286696 , 0 , 46.484 , 143.307 , 2.56233 , 1 , -28.9648 , 132.517 , 13.8658 , 
