time(ms), x(mm), y, z, ax(m/s2), ay, az
29036716.199,-177.09429096,139.86382316,152.70231966,1.0689022712,-1.2562171749,-0.58990053292
29036716.699,-177.08422568,139.82982496,152.63226998,0.65763857522,-0.97512019202,-0.45883066665
29036717.199,-177.07398758,139.7955139,152.56202461,0.24619069453,-0.69434826296,-0.32815037666
29036717.699,-177.06365098,139.76098191,152.49161683,-0.16544255652,-0.41390593741,-0.19786290929
29036718.199,-177.05329019,139.72632094,152.4210799,-0.577261517,-0.13379662239,-0.067969765818
29036718.699,-177.04297951,139.69162292,152.35044711,-0.98926568051,0.14597741966,0.061529302405
29036719.199,-177.03279324,139.65697978,152.27975173,-1.4014536959,0.42541507416,0.19063629665
29036719.699,-177.02280569,139.62248346,152.20902704,-1.8138233694,0.70451637883,0.3193549752
29036720.199,-177.01309117,139.58822591,152.13830631,-2.2263716642,0.98328252469,0.44769085507
29036720.699,-177.00372399,139.55429906,152.06762282,-2.6390947036,1.2617158612,0.57565121827
29036721.199,-176.99477845,139.52079484,151.99700984,-3.0519877704,1.5398198976,0.70324511151
29036721.699,-176.98632885,139.48780519,151.92650066,-3.4650453076,1.817599308,0.8304833533
29036722.199,-176.97844951,139.45542206,151.85612854,-3.8782609213,2.0950599317,0.95737853337
29036722.699,-176.97121472,139.42373737,151.78592677,-4.29162738,2.3722087793,1.0839450186
29036723.199,-176.9646988,139.39284306,151.71592861,-4.7051366148,2.6490540326,1.2101989535
29036723.699,-176.95897605,139.36283108,151.64616735,-5.1187797223,2.9256050486,1.336158264
29036724.199,-176.95412078,139.33379336,151.57667626,-5.532546963,3.2018723618,1.461842659
29036724.699,-176.9502073,139.30582183,151.50748861,-5.9464277628,3.4778676869,1.587273633
29036725.199,-176.9473099,139.27900843,151.43863769,-6.3604107131,3.7536039199,1.7124744665
29036725.699,-176.9455029,139.25344511,151.37015676,-6.7744835708,4.0290951403,1.8374702291
29036726.199,-176.9448606,139.22922379,151.30207911,-7.1886332585,4.3043566141,1.9622877789
29036726.699,-176.94545731,139.20643642,151.23443801,-7.6028458643,4.5794047925,2.0869557635
29036727.199,-176.94736734,139.18517493,151.16726673,-8.017106641,4.8542573158,2.2115046207
29036727.699,-176.95066498,139.16553126,151.10059855,-8.4314000063,5.1289330116,2.3359665776
29036728.199,-176.95542456,139.14759735,151.03446675,-8.8457095416,5.403451898,2.460375651
29036728.699,-176.96172037,139.13146513,150.96890461,-9.2600179903,5.6778351808,2.5847676436
29036729.199,-176.96962671,139.11722654,150.90394539,-9.6394628316,5.9300649754,2.7005442583
29036729.699,-176.9792179,139.10497352,150.83962238,-9.6007617195,5.9178875324,2.7128580826
29036730.199,-176.99056213,139.09479024,150.77596656,-9.2858909682,5.7314081382,2.6571012762
29036730.699,-177.00365419,139.08666767,150.7129814,-8.966004898,5.542120457,2.6004474334
29036731.199,-177.01844042,139.08053524,150.65065223,-8.6460079715,5.3531007464,2.5440792912
29036731.699,-177.0348663,139.07632131,150.58896405,-8.3259113639,5.164332405,2.4879689691
29036732.199,-177.05287732,139.07395421,150.52790184,-8.0057258175,4.9757993593,2.4320895907
29036732.699,-177.07241895,139.0733623,150.46745062,-7.6854616452,4.7874860671,2.3764152873
29036733.199,-177.09343667,139.07447391,150.40759537,-7.3651287306,4.5993775188,2.3209212017
29036733.699,-177.11587597,139.0772174,150.34832109,-7.0447365307,4.4114592388,2.265583488
29036734.199,-177.13968232,139.08152111,150.28961278,-6.7242940755,4.2237172889,2.2103793169
29036734.699,-177.16480121,139.08731339,150.23145544,-6.4038099721,4.0361382679,2.1552868754
29036735.199,-177.19117811,139.09452258,150.17383406,-6.0832924019,3.8487093147,2.1002853693
29036735.699,-177.21875852,139.10307703,150.11673364,-5.7627491245,3.661418109,2.0453550261
29036736.199,-177.2474879,139.11290509,150.06013918,-5.4421874767,3.4742528716,1.9904770934
29036736.699,-177.27731173,139.1239351,150.00403568,-5.1216143734,3.2872023681,1.9356338444
29036737.199,-177.30817551,139.1360954,149.94840813,-4.8010363078,3.1002559069,1.8808085745
29036737.699,-177.3400247,139.14931435,149.89324153,-4.4804593524,2.9134033421,1.8259856059
29036738.199,-177.3728048,139.16352028,149.83852088,-4.1598891573,2.7266350738,1.7711502863
29036738.699,-177.40646128,139.17864155,149.78423118,-3.8393309528,2.5399420483,1.7162889906
29036739.199,-177.44093961,139.1946065,149.73035741,-3.5187895467,2.3533157595,1.6613891202
29036739.699,-177.47618529,139.21134348,149.67688459,-3.1982693257,2.166748249,1.6064391054
29036740.199,-177.5121438,139.22878083,149.6237977,-2.8777742552,1.9802321061,1.5514284033
29036740.699,-177.5487606,139.24684689,149.57108174,-2.5573078778,1.7937604702,1.4963475003
29036741.199,-177.58598119,139.26547003,149.51872172,-2.2368733137,1.6073270273,1.4411879096
29036741.699,-177.62375104,139.28457857,149.46670262,-1.9164732607,1.4209260152,1.3859421738
29036742.199,-177.66201564,139.30410087,149.41500945,-1.5961099926,1.2345522186,1.3306038628
29036742.699,-177.70072047,139.32396527,149.3636272,-1.2757853595,1.0482009734,1.2751675743
29036743.199,-177.739811,139.34410011,149.31254087,-0.95550078679,0.86186816416,1.2196289336
29036743.699,-177.77923271,139.36443376,149.26173546,-0.6352572755,0.67555022562,1.1639845933
29036744.199,-177.8189311,139.38489454,149.21119596,-0.31505540057,0.48924414126,1.1082322319
29036744.699,-177.85885163,139.4054108,149.16090737,0.0051046894309,0.30294744507,1.052370555
29036745.199,-177.89893979,139.4259109,149.11085469,0.32522327133,0.11665821912,0.99639929282
29036745.699,-177.93914106,139.44632318,149.06102292,0.64530105051,-0.069624903409,0.94031920114
29036746.199,-177.97940092,139.46657598,149.01139705,0.96533915859,-0.25590274203,0.88413206043
29036746.699,-178.01966485,139.48659765,148.96196208,1.2853391557,-0.44217556591,0.82784067394
29036747.199,-178.05987833,139.50631653,148.91270301,1.6053030308,-0.62844309607,0.77144886915
29036747.699,-178.09998684,139.52566098,148.86360483,1.9252331994,-0.81470450485,0.71496149452
29036748.199,-178.13993587,139.54455933,148.81465254,2.2451325083,-1.0009584156,0.6583844219
29036748.699,-178.17967089,139.56293994,148.76583115,2.5650042311,-1.187202904,0.60172454284
29036749.199,-178.21913738,139.58073114,148.71712564,2.8848520712,-1.3734354972,0.54498976965
29036749.699,-178.25828083,139.5978613,148.66852101,3.2046801605,-1.5596531749,0.48818903501
29036750.199,-178.29704671,139.61425874,148.62000226,3.5244930593,-1.7458523684,0.43133228976
29036750.699,-178.3353805,139.62985182,148.57155439,3.8442957569,-1.9320289617,0.37443050378
29036751.199,-178.37322769,139.64456888,148.5231624,4.1640936691,-2.1181782916,0.31749566484
29036751.699,-178.41053376,139.65833827,148.47481128,4.4838926398,-2.3042951464,0.26054077874
29036752.199,-178.44724419,139.67108833,148.42648602,4.8036989399,-2.4903737687,0.2035798671
29036752.699,-178.48330445,139.68274742,148.37817164,5.1235192641,-2.6764078519,0.14662796992
29036753.199,-178.51866003,139.69324387,148.32985312,5.4433607334,-2.8623905432,0.089701142008
29036753.699,-178.55325641,139.70250603,148.28151545,5.7632308913,-3.048314442,0.032816455579
29036754.199,-178.58703908,139.71046226,148.23314365,6.0831377029,-3.2341716001,-0.024008001377
29036754.699,-178.6199535,139.71704088,148.18472271,6.4030895546,-3.4199535214,-0.080753125433
29036755.199,-178.65194516,139.72217026,148.13623761,6.7230952496,-3.6056511619,-0.13739879585
29036755.699,-178.68295954,139.72577873,148.08767337,7.0431640096,-3.7912549292,-0.19392387673
29036756.199,-178.71294213,139.72779465,148.03901497,7.3633054682,-3.9767546826,-0.25030621465
29036756.699,-178.74183839,139.72814635,147.99024742,7.6835296728,-4.1621397314,-0.30652263971
29036757.199,-178.76959382,139.72676219,147.94135571,8.0038470783,-4.3473988365,-0.36254896431
29036757.699,-178.7961539,139.72357051,147.89232483,8.3242685459,-4.5325202066,-0.41835998204
29036758.199,-178.8214641,139.71849965,147.8431398,8.6448053401,-4.7174915018,-0.47392946845
29036758.699,-178.8454699,139.71147796,147.7937856,8.9654691236,-4.9022998284,-0.52923017783
29036759.199,-178.8681168,139.7024338,147.74424722,9.2862719557,-5.0869317412,-0.58423384394
29036759.699,-178.88935025,139.69129549,147.69450968,9.6072262855,-5.2713732408,-0.63891117805
29036760.199,-178.90911576,139.6779914,147.64455796,9.9283449505,-5.4556097732,-0.69323186684
29036760.699,-178.92735879,139.66244986,147.59437706,10.249641169,-5.6396262294,-0.74716457262
29036761.199,-178.94402483,139.64459922,147.54395198,10.571128537,-5.8234069412,-0.80067692891
29036761.699,-178.95905936,139.62436783,147.49326772,10.892821022,-6.006935684,-0.85373554106
29036762.199,-178.97240785,139.60168403,147.44230928,11.214732956,-6.1901956712,-0.90630598224
29036762.699,-178.9840158,139.57647618,147.39106164,11.536879033,-6.3731695556,-0.95835279245
29036763.199,-178.99382868,139.5486726,147.33950981,11.859274298,-6.5558394262,-1.0098394749
29036763.699,-179.00179197,139.51820166,147.28763879,12.181934142,-6.7381868056,-1.0607284941
29036764.199,-179.00785115,139.4849917,147.23543357,12.504874296,-6.9201926505,-1.1109812727
29036764.699,-179.01195171,139.44897106,147.18287915,12.828110818,-7.101837346,-1.1605581884
29036765.199,-179.01403911,139.41006808,147.12996052,12.991583044,-7.2052556894,-1.1979277777
29036765.699,-179.01405885,139.36821112,147.07666269,12.299821735,-6.8926979899,-1.1737514999
29036766.199,-179.01198294,139.32336358,147.02297354,11.323339064,-6.442226844,-1.1298036346
29036766.699,-179.0079251,139.27567614,146.96889633,10.34641003,-5.9921576225,-1.0866057764
29036767.199,-179.00204624,139.22536181,146.91443946,9.3691935769,-5.5426357743,-1.0442753213
29036767.699,-178.99450727,139.17263361,146.85961134,8.3916600097,-5.0937103261,-1.002907102
29036768.199,-178.98546912,139.11770459,146.80442036,7.4137827205,-4.6454270475,-0.96258705058
29036768.699,-178.9750927,139.06078777,146.74887492,6.4355381699,-4.1978284546,-0.92339220298
29036769.199,-178.96353894,139.0020962,146.69298342,5.456905861,-3.7509538066,-0.88539069618
29036769.699,-178.95096876,138.94184291,146.63675425,4.4778683134,-3.3048391087,-0.84864177136
29036770.199,-178.93754307,138.88024094,146.58019583,3.4984110339,-2.8595171091,-0.81319577014
29036770.699,-178.92342279,138.81750332,146.52331655,2.5185224837,-2.4150172988,-0.77909413639
29036771.199,-178.90876886,138.75384308,146.4661248,1.5381940462,-1.9713659109,-0.74636941112
29036771.699,-178.89374218,138.68947327,146.40862898,0.55741999177,-1.5285859174,-0.71504523469
29036772.199,-178.87850368,138.62460692,146.3508375,-0.42380255791,-1.0866970285,-0.68513633922
29036772.699,-178.86321428,138.55945706,146.29275876,-1.4054736662,-0.6457156894,-0.6566485498
29036773.199,-178.8480349,138.49423674,146.23440115,-2.3875906176,-0.20565507912,-0.6295787795
29036773.699,-178.83312646,138.42915898,146.17577307,-3.3701479544,0.23347489398,-0.60391502635
29036774.199,-178.81864989,138.36443682,146.11688293,-4.353137511,0.67166759322,-0.57963636888
29036774.699,-178.80476609,138.30028329,146.05773911,-5.3365484502,1.1089196583,-0.55671296348
29036775.199,-178.79163599,138.23691145,145.99835002,-6.3203672938,1.545231007,-0.53510603914
29036775.699,-178.77942052,138.17453431,145.93872407,-7.3045779557,1.9806048396,-0.51476789421
29036776.199,-178.76828059,138.11336491,145.87886964,-8.2891617681,2.4150476421,-0.49564189069
29036776.699,-178.75837713,138.0536163,145.81879514,-9.2740975091,2.8485691891,-0.47766245035
29036777.199,-178.74987104,137.9955015,145.75850897,-10.171102571,3.2454832138,-0.4603057147
29036777.699,-178.74292327,137.93923355,145.69801952,-10.325196006,3.3413765,-0.43960661912
29036778.199,-178.73768025,137.88500675,145.63733532,-10.107005861,3.2869642338,-0.41654133939
29036778.699,-178.73416665,137.83285759,145.57646586,-9.8859753368,3.231681389,-0.39300465703
29036779.199,-178.73234612,137.7827435,145.51542116,-9.6648869872,3.1766484885,-0.36903094691
29036779.699,-178.73218185,137.73462136,145.45421121,-9.4437434462,3.1218631375,-0.3446383656
29036780.199,-178.73363704,137.68844801,145.39284603,-9.2225472444,3.0673229294,-0.31984466661
29036780.699,-178.73667487,137.64418031,145.33133561,-9.0013008138,3.0130254492,-0.29466719925
29036781.199,-178.74125856,137.60177511,145.26968998,-8.7800064933,2.9589682694,-0.26912291039
29036781.699,-178.74735128,137.56118928,145.20791912,-8.5586665324,2.9051489521,-0.24322834571
29036782.199,-178.75491623,137.52237966,145.14603305,-8.337283095,2.8515650482,-0.21699964957
29036782.699,-178.76391662,137.48530312,145.08404177,-8.1158582652,2.7982140965,-0.19045256504
29036783.199,-178.77431562,137.4499165,145.0219553,-7.8943940485,2.7450936235,-0.16360243651
29036783.699,-178.78607644,137.41617667,144.95978363,-7.672892378,2.692201144,-0.13646420797
29036784.199,-178.79916227,137.38404049,144.89753677,-7.4513551159,2.6395341598,-0.10905242532
29036784.699,-178.81353631,137.35346479,144.83522472,-7.2297840581,2.5870901597,-0.081381235588
29036785.199,-178.82916174,137.32440645,144.7728575,-7.0081809356,2.534866619,-0.053464388458
29036785.699,-178.84600176,137.29682232,144.71044511,-6.7865474196,2.4828610004,-0.025315235083
29036786.199,-178.86401958,137.27066926,144.64799756,-6.5648851221,2.4310707512,0.0030532694797
29036786.699,-178.88317837,137.24590411,144.58552484,-6.3431955997,2.3794933062,0.031628567671
29036787.199,-178.90344134,137.22248374,144.52303698,-6.1214803553,2.328126085,0.060398498703
29036787.699,-178.92477168,137.200365,144.46054396,-5.8997408406,2.2769664924,0.089351297721
29036788.199,-178.94713259,137.17950475,144.39805581,-5.677978459,2.2260119185,0.11847559581
29036788.699,-178.97048725,137.15985984,144.33558252,-5.4561945646,2.1752597386,0.14776042132
29036789.199,-178.99479886,137.14138713,144.2731341,-5.2343904685,2.1247073117,0.17719519655
29036789.699,-179.02003062,137.12404347,144.21072056,-5.012567436,2.0743519816,0.20676974152
29036790.199,-179.04614572,137.10778573,144.1483519,-4.7907266912,2.0241910763,0.23647427018
29036790.699,-179.07310736,137.09257075,144.08603813,-4.568869416,1.9742219071,0.26629939333
29036791.199,-179.10087873,137.07835539,144.02378925,-4.3469967545,1.9244417693,0.29623611703
29036791.699,-179.12942301,137.06509652,143.96161528,-4.1251098102,1.8748479411,0.32627584232
29036792.199,-179.15870342,137.05275098,143.89952621,-3.9032096504,1.8254376844,0.35641036682
29036792.699,-179.18868314,137.04127562,143.83753206,-3.6812973049,1.7762082429,0.38663188302
29036793.199,-179.21932536,137.03062732,143.77564282,-3.4593737682,1.7271568444,0.41693297999
29036793.699,-179.25059329,137.02076291,143.71386851,-3.2374400002,1.678280698,0.44730664156
29036794.199,-179.28245011,137.01163926,143.65221913,-3.0154969251,1.6295769952,0.47774624835
29036794.699,-179.31485902,137.00321323,143.59070469,-2.7935454342,1.5810429101,0.50824557706
29036795.199,-179.34778321,136.99544166,143.52933518,-2.5715863855,1.5326755981,0.53879879933
29036795.699,-179.38118587,136.98828142,143.46812063,-2.3496206033,1.4844721964,0.56940048526
29036796.199,-179.41503021,136.98168937,143.40707104,-2.1276488806,1.4364298236,0.60004559913
29036796.699,-179.44927942,136.97562234,143.3461964,-1.9056719762,1.3885455797,0.63072950359
29036797.199,-179.48389668,136.97003721,143.28550673,-1.683690619,1.3408165461,0.66144795759
29036797.699,-179.5188452,136.96489083,143.22501203,-1.4617055042,1.2932397843,0.69219711622
29036798.199,-179.55408817,136.96014006,143.16472231,-1.2397172963,1.2458123375,0.7229735331
29036798.699,-179.58958878,136.95574174,143.10464758,-1.0177266276,1.198531229,0.75377415856
29036799.199,-179.62531023,136.95165274,143.04479784,-0.79573409967,1.1513934632,0.78459633973
29036799.699,-179.6612157,136.94782991,142.98518309,-0.57374028129,1.1043960238,0.81543782302
29036800.199,-179.69726841,136.94423011,142.92581335,-0.35174571088,1.0575358764,0.8462967511
29036800.699,-179.73343153,136.94081019,142.86669861,-0.12975089477,1.0108099646,0.87717166562
29036801.199,-179.76966826,136.93752701,142.80784889,0.073779395369,0.9663063452,0.90308242228
29036801.699,-179.8059418,136.93433742,142.74927419,0.18390329164,0.93247015021,0.90381643962
29036802.199,-179.84221828,136.93120187,142.69098304,0.26455959889,0.90201267108,0.89661150698
29036802.699,-179.87847861,136.92809888,142.6329765,0.34520415545,0.87159696719,0.88941060999
29036803.199,-179.91470841,136.92501271,142.57525328,0.42584805384,0.84122084782,0.88221671467
29036803.699,-179.95089328,136.92192761,142.51781209,0.50649122526,0.81088342594,0.87502983226
29036804.199,-179.98701882,136.91882783,142.46065164,0.58713361745,0.78058385313,0.86785003045
29036804.699,-180.02307065,136.91569762,142.40377062,0.66777519683,0.75032132122,0.86067743555
29036805.199,-180.05903436,136.91252124,142.34716775,0.74841594724,0.72009506185,0.85351223298
29036805.699,-180.09489556,136.90928293,142.29084174,0.82905586932,0.68990434652,0.84635466501
29036806.199,-180.13063986,136.90596694,142.23479128,0.90969498287,0.65974848619,0.83920503286
29036806.699,-180.16625286,136.90255753,142.17901509,0.990333324,0.62962683223,0.83206369559
29036807.199,-180.20172017,136.89903896,142.12351187,1.0709709468,0.59953877601,0.82493107087
29036807.699,-180.2370274,136.89539546,142.06828033,1.1516079233,0.56948374845,0.81780763436
29036808.199,-180.27216014,136.89161129,142.01331917,1.2322443428,0.53946122101,0.81069391956
29036808.699,-180.30710401,136.88767071,141.95862711,1.3128803119,0.50947070572,0.80359051881
29036809.199,-180.34184461,136.88355797,141.90420284,1.3935159549,0.47951175272,0.79649808225
29036809.699,-180.37636754,136.87925731,141.85004508,1.4741514136,0.44958395518,0.78941731822
29036810.199,-180.41065842,136.87475299,141.79615253,1.5547868471,0.41968694456,0.78234899342
29036810.699,-180.44470283,136.87002925,141.7425239,1.6354224317,0.38982039286,0.77529393283
29036811.199,-180.47848641,136.86507036,141.68915789,1.7160583609,0.35998401312,0.76825301917
29036811.699,-180.51199473,136.85986057,141.63605321,1.7966948463,0.33017755781,0.76122719364
29036812.199,-180.54521342,136.85438411,141.58320857,1.8773321149,0.30040082001,0.75421745562
29036812.699,-180.57812808,136.84862526,141.53062268,1.9579704128,0.27065363407,0.74722486289
29036813.199,-180.61072431,136.84256825,141.47829423,2.0386100017,0.24093587266,0.74025053027
29036813.699,-180.64298772,136.83619734,141.42622193,2.1192511602,0.21124745144,0.73329563228
29036814.199,-180.67490392,136.82949678,141.3744045,2.1998941851,0.18158832431,0.72636140037
29036814.699,-180.7064585,136.82245082,141.32284064,2.2805393881,0.15195848705,0.71944912427
29036815.199,-180.73763708,136.81504371,141.27152906,2.3611870989,0.12235797512,0.71256015257
29036815.699,-180.76842526,136.80725971,141.22046846,2.4418376628,0.092786864684,0.70569589079
29036816.199,-180.79880864,136.79908307,141.16965754,2.5224914424,0.063245272587,0.69885780311
29036816.699,-180.82877284,136.79049803,141.11909502,2.6031488155,0.033733356439,0.69204741208
29036817.199,-180.85830345,136.78148886,141.0687796,2.6838101771,0.0042513131114,0.68526629715
29036817.699,-180.88738608,136.77203979,141.01870999,2.7644759375,-0.025200618217,0.67851609703
29036818.199,-180.91600634,136.76213509,140.96888489,2.845146523,-0.054622159549,0.6717985076
29036818.699,-180.94414983,136.751759,140.91930302,2.9258223759,-0.084012990635,0.66511528289
29036819.199,-180.97180217,136.74089578,140.86996307,3.0065039536,-0.11337275233,0.65846823467
29036819.699,-180.99894894,136.72952967,140.82086375,3.0871917293,-0.14270104356,0.65185923333
29036820.199,-181.02557577,136.71764493,140.77200378,3.1678861912,-0.17199742357,0.64529020604
29036820.699,-181.05166825,136.70522582,140.72338185,3.2485878424,-0.20126141089,0.63876313926
29036821.199,-181.07721198,136.69225657,140.67499667,3.3292972013,-0.23049248305,0.63228007552
29036821.699,-181.10219259,136.67872145,140.62684696,3.4100148002,-0.2596900774,0.62584311692
29036822.199,-181.12659566,136.6646047,140.5789314,3.4907411866,-0.28885359128,0.61945442216
29036822.699,-181.15040681,136.64989058,140.53124873,3.5714769215,-0.31798237995,0.61311620854
29036823.199,-181.17361165,136.63456333,140.48379763,3.6522225805,-0.34707575979,0.60683075038
29036823.699,-181.19619577,136.61860722,140.43657681,3.7329787523,-0.37613300562,0.60060038067
29036824.199,-181.21814478,136.60200648,140.38958499,3.8137460399,-0.40515335219,0.59442748889
29036824.699,-181.23944429,136.58474538,140.34282086,3.8945250584,-0.43413599395,0.58831452388
29036825.199,-181.2600799,136.56680816,140.29628314,3.9753164372,-0.46308008386,0.5822639904
29036825.699,-181.28003722,136.54817908,140.24997053,4.0561208169,-0.49198473569,0.57627845236
29036826.199,-181.29930186,136.52884238,140.20388174,4.1369388519,-0.52084902198,0.57036053031
29036826.699,-181.31785941,136.50878232,140.15801547,4.2177712078,-0.54967197504,0.56451290329
29036827.199,-181.33569549,136.48798315,140.11237043,4.2986185623,-0.57845258638,0.55873830706
29036827.699,-181.3527957,136.46642912,140.06694533,4.3794816045,-0.60718980798,0.55303953609
29036828.199,-181.36914565,136.44410449,140.02173887,4.4603610346,-0.6358825509,0.54741944109
29036828.699,-181.38473094,136.4209935,139.97674976,4.5412575636,-0.66452968519,0.54188093165
29036829.199,-181.39953717,136.3970804,139.93197671,4.6221719128,-0.69313004226,0.53642697429
29036829.699,-181.41354996,136.37234945,139.88741842,4.7031048141,-0.72168241113,0.53106059292
29036830.199,-181.4267549,136.3467849,139.8430736,4.7840570079,-0.75018554258,0.52578486933
29036830.699,-181.43913761,136.320371,139.79894095,4.8650292455,-0.77863814528,0.52060294296
29036831.199,-181.45068368,136.29309201,139.75501919,4.9460222855,-0.80703888939,0.51551801002
29036831.699,-181.46137873,136.26493216,139.71130701,5.0270368957,-0.83538640346,0.51053332535
29036832.199,-181.47120836,136.23587572,139.66780313,5.1080738523,-0.86367927682,0.50565219993
29036832.699,-181.48015817,136.20590694,139.62450625,5.1891339374,-0.891916058,0.50087800363
29036833.199,-181.48821378,136.17501007,139.58141508,5.2702179428,-0.9200952564,0.49621416226
29036833.699,-181.49536077,136.14316935,139.53852832,5.3513266642,-0.94821533992,0.49166416074
29036834.199,-181.50158477,136.11036905,139.49584469,5.4324609052,-0.97627473819,0.48723153972
29036834.699,-181.50687138,136.07659341,139.45336288,5.5136214743,-1.0042718391,0.48291989842
29036835.199,-181.51120619,136.04182668,139.4110816,5.594809185,-1.0322049922,0.47873289353
29036835.699,-181.51457483,136.00605312,139.36899956,5.6760248554,-1.0600725059,0.47467423794
29036836.199,-181.51696288,135.96925697,139.32711547,5.757269308,-1.0878726498,0.47074770329
29036836.699,-181.51835597,135.93142249,139.28542803,5.8385433677,-1.1156036528,0.46695711774
29036837.199,-181.51873968,135.89253393,139.24393596,5.8619843454,-1.1239537142,0.46414516672
29036837.699,-181.51809964,135.85257555,139.20263794,5.3429958742,-0.95142097858,0.46904154992
29036838.199,-181.51643142,135.81154304,139.1615328,4.52720388,-0.68035867785,0.47755029431
29036838.699,-181.5138241,135.76953943,139.12062025,3.7081649794,-0.40874869952,0.48537881845
29036839.199,-181.5104179,135.72672646,139.07990051,2.888892769,-0.13760844541,0.49245733876
29036839.699,-181.50635357,135.68326644,139.03937381,2.0693838892,0.13305208719,0.49876403935
29036840.199,-181.50177183,135.63932169,138.99904038,1.2496364139,0.40322401243,0.50428268192
29036840.699,-181.49681343,135.59505455,138.95890043,0.42964983009,0.67289955349,0.50900260552
29036841.199,-181.4916191,135.55062732,138.91895421,-0.39057498296,0.94207204283,0.51291872488
29036841.699,-181.48632959,135.50620233,138.87920193,-1.2110357739,1.2107359196,0.51603152969
