AccTime, AccX, AccY, AccZ, GravityTime, GravityX, GravityY, GravityZ
715.118408, 0.3243754506111145, 0.08202941715717316, 0.22632934153079987, 0.0, 0.6224057078361511, 4.608316898345947, 8.637638092041016
715.148926, 0.18052460253238678, -0.018112335354089737, 0.34099090099334717, 715.148926, 0.6081852912902832, 4.628225326538086, 8.628057479858398
715.179443, 0.12244537472724915, -0.11855346709489822, 0.37122803926467896, 715.179443, 0.5978567600250244, 4.647235870361328, 8.618477821350098
715.209961, 0.18321900069713593, -0.06137237697839737, 0.20686981081962585, 715.209961, 0.5945636034011841, 4.665198802947998, 8.609046936035156
715.240479, 0.32242950797080994, 0.110021211206913, 0.13187576830387115, 715.240479, 0.5951623320579529, 4.68316125869751, 8.59931755065918
715.270996, 0.42152345180511475, 0.11810439825057983, 0.10253677517175674, 715.270996, 0.5926176309585571, 4.702022075653076, 8.589138984680176
715.301514, 0.5722599625587463, 0.05538482591509819, 0.170196071267128, 715.301514, 0.580941915512085, 4.721930503845215, 8.578960418701172
715.332031, 0.6150709390640259, -0.07185058295726776, 0.3153941333293915, 715.301514, 0.5580395460128784, 4.744234085083008, 8.568331718444824
715.362549, 0.5074447393417358, -0.1543290764093399, 0.37721556425094604, 715.332031, 0.5254074335098267, 4.769232273101807, 8.556357383728027
715.393066, 0.30177247524261475, -0.15896941721439362, 0.31240037083625793, 715.362549, 0.48783552646636963, 4.797074317932129, 8.543034553527832
715.759277, 0.09849517792463303, 0.01841171272099018, 0.14639556407928467, 715.637207, 0.45205992460250854, 4.826562881469727, 8.528365135192871
715.789795, -0.012424163520336151, 0.3341052234172821, -0.06721023470163345, 715.759277, 0.3941304087638855, 4.886438369750977, 8.49722957611084
715.789795, 0.055235136300325394, 0.5801934599876404, 0.09430389106273651, 715.789795, 0.33739838004112244, 4.9355363845825195, 8.471183776855469
716.064454, 0.05239105224609375, 0.5649252533912659, 0.3543131947517395, 716.064454, 0.3040177822113037, 4.95574426651001, 8.460556030273438
716.094972, 0.10178832709789276, 0.5161266922950745, 0.6044430732727051, 716.094972, 0.2691403329372406, 4.9750542640686035, 8.45052719116211
716.125489, 0.2092648297548294, 0.48693740367889404, 0.897982656955719, 716.125489, 0.2044747918844223, 5.026397705078125, 8.42193603515625
716.156007, 0.2502795457839966, 0.6090834140777588, 0.8237370252609253, 716.125489, 0.17648300528526306, 5.065616130828857, 8.39903450012207
716.156007, 0.47690826654434204, 0.870290219783783, 0.6444099545478821, 716.156007, 0.15058685839176178, 5.114863395690918, 8.369544982910156
716.186524, 0.5363346934318542, 1.01788330078125, 0.49666717648506165, 716.186524, 0.12424163520336151, 5.170398235321045, 8.335865020751953
716.217042, 0.51702481508255, 0.8975335955619812, 0.4827461242675781, 716.217042, 0.09325607120990753, 5.225782871246338, 8.301587104797363
716.278077, 0.3591032326221466, 0.740659773349762, 0.5195695757865906, 716.24756, 0.05897735431790352, 5.278323650360107, 8.268505096435547
716.308595, 0.13726454973220825, 0.6719526648521423, 0.5830375552177429, 716.308595, 0.025746459141373634, 5.329217910766602, 8.23602294921875
716.339112, -0.06601272523403168, 0.6349795460700989, 0.506846010684967, 716.308595, -0.002395019633695483, 5.381608963012695, 8.202043533325195
716.36963, -0.3137475550174713, 0.5484594702720642, 0.3384461998939514, 716.339112, -0.02439926192164421, 5.436993598937988, 8.165369987487793
716.36963, -0.3532653748989105, 0.6411167979240417, -0.20612137019634247, 716.36963, -0.06301894783973694, 5.550158500671387, 8.088580131530762
716.400147, -0.5405259728431702, 0.5777984857559204, -0.4881349205970764, 716.400147, -0.08711883425712585, 5.604196071624756, 8.051008224487305
716.430665, -0.8378077745437622, 0.4504133462905884, -0.750389575958252, 716.400147, -0.11660751700401306, 5.652994632720947, 8.016429901123047
716.430665, -1.0279124975204468, 0.31195127964019775, -0.9144483804702759, 716.430665, -0.14669494330883026, 5.693260669708252, 7.987390041351318
716.461183, -0.960253119468689, 0.19773879647254944, -1.0229727029800415, 716.461183, -0.17064514756202698, 5.721402168273926, 7.966882705688477
716.4917, -0.7198530435562134, 0.18815872073173523, -0.8942404389381409, 716.4917, -0.18770965933799744, 5.735473155975342, 7.956404685974121
716.552735, -0.4450245797634125, 0.12543915212154388, -0.6321354508399963, 716.522218, -0.20222945511341095, 5.7362213134765625, 7.955506324768066
716.552735, -0.26734405755996704, -0.030686188489198685, -0.3847000002861023, 716.552735, -0.21630020439624786, 5.724994659423828, 7.963140487670898
716.583253, -0.19639159739017487, -0.20642074942588806, -0.01886077970266342, 716.583253, -0.229023739695549, 5.70358943939209, 7.978109359741211
716.613771, -0.1399589478969574, -0.27602601051330566, 0.38080811500549316, 716.613771, -0.23845413327217102, 5.675597667694092, 7.997718811035156
716.644288, -0.27827131748199463, -0.2636018395423889, 0.8616082668304443, 716.613771, -0.24114853143692017, 5.61691951751709, 8.039032936096191
716.644288, -0.49157774448394775, -0.09894424676895142, 0.9508227705955505, 716.644288, -0.23306533694267273, 5.595364570617676, 8.054301261901855
716.674806, -0.27692413330078125, 0.1643582135438919, 1.1180250644683838, 716.674806, -0.17543518543243408, 5.578599452972412, 8.067323684692383
716.705323, -0.06032455340027809, 0.16331039369106293, 1.0826984643936157, 716.705323, -0.1541793793439865, 5.588927745819092, 8.060737609863281
716.735841, 0.11241623014211655, 0.04056564345955849, 1.0148894786834717, 716.705323, -0.13561798632144928, 5.605842590332031, 8.049211502075195
716.735841, 0.1442999243736267, -0.010178833268582821, 0.9442364573478699, 716.735841, -0.12109817564487457, 5.627996444702148, 8.033943176269531
716.796876, 0.12064910680055618, 0.023650817573070526, 0.8833131194114685, 716.766358, -0.11076965183019638, 5.654790878295898, 8.015381813049316
716.827394, 0.06706054508686066, 0.09370514005422592, 0.8015831112861633, 716.796876, -0.10133926570415497, 5.685028076171875, 7.993976593017578
716.857911, 0.04355941712856293, 0.18187180161476135, 0.7174580097198486, 716.827394, -0.08921447396278381, 5.717959403991699, 7.970624923706055
716.857911, 0.04400848224759102, 0.3201841711997986, 0.5828878879547119, 716.857911, -0.07080276310443878, 5.75283670425415, 7.945627212524414
716.888429, 0.01945953443646431, 0.3330574035644531, 0.5233117938041687, 716.888429, -0.04340972751379013, 5.7884626388549805, 7.919880390167236
716.918946, 0.1246907040476799, 0.2796185314655304, 0.47256729006767273, 716.888429, -0.007035369984805584, 5.822741508483887, 7.8950324058532715
716.918946, 0.2701881527900696, 0.259410560131073, 0.5034031867980957, 716.918946, 0.03592529147863388, 5.854625225067139, 7.871231555938721
716.949464, 0.3844006359577179, 0.3234773278236389, 0.1848655641078949, 716.949464, 0.1448986828327179, 5.94054651260376, 7.8052191734313965
716.979981, 0.2838098108768463, 0.23575973510742188, 0.16331039369106293, 716.979981, 0.16211289167404175, 5.967041492462158, 7.784711837768555
717.010499, 0.22677841782569885, 0.13561798632144928, 0.14549744129180908, 716.979981, 0.1692979484796524, 5.991440773010254, 7.765851020812988
717.041017, 0.21884490549564362, 0.10627899318933487, 0.20237915217876434, 717.041017, 0.17124389111995697, 6.013594627380371, 7.748636722564697
717.071534, 0.13187576830387115, 0.20357665419578552, 0.22632934153079987, 717.071534, 0.17169296741485596, 6.034251689910889, 7.7324700355529785
717.102052, 0.022153930738568306, 0.220042422413826, 0.2291734367609024, 717.102052, 0.1745370477437973, 6.053861141204834, 7.717052459716797
717.132569, 0.0022453307174146175, 0.17663268744945526, 0.2707868814468384, 717.102052, 0.18247054517269135, 6.071823596954346, 7.702831745147705
717.132569, 0.1300794929265976, 0.14280304312705994, 0.2655477821826935, 717.132569, 0.19549347460269928, 6.0872416496276855, 7.690407752990723
717.163087, 0.30252090096473694, 0.11825408786535263, 0.31719040870666504, 717.163087, 0.21210891008377075, 6.100564002990723, 7.679330825805664
